gene_id,ERR2984230,ERR2984231,ERR2984232,ERR2984239,ERR2984238,ERR2984249
ANO4|ANO4,845,651,753,19,10,9
SLC5A8|SLC5A8,0,0,0,0,0,4
UTP20|UTP20,617,382,571,1157,1106,641
ARL1|ARL1,667,506,686,5966,4544,2604
NUP205|NUP205,516,292,387,2059,1402,1451
C7orf49|C7orf49,373,262,311,100,52,41
WDR91|WDR91,9611,6789,9880,942,608,607
CNOT4|CNOT4,23,14,4,822,649,548
LOC107053816|LOC107053816,18,12,10,6,4,0
LOC417937|LOC417937,1152,889,1283,18,43,30
LOC107053813|LOC107053813,698,622,703,0,0,0
TMEM140|TMEM140,14,0,29,823,479,278
ARHGDIB|ARHGDIB,1582,1100,1530,1282,699,433
OC3|OC3,120,181,87,35,40,33
MGP|MGP,1015,786,1085,732,655,490
HISTH1|HISTH1,6,3,18,189,145,80
HIST1H2B7|HIST1H2B7,0,0,0,53,74,53
WBP11|WBP11,718,486,816,2089,1603,1412
HIST1H2A3|HIST1H2A3,2239,1674,2502,99,95,54
HIST1H3G|HIST1H3G,1122,641,991,10,15,9
HIST1H4D|HIST1H4D,30,13,0,360,322,209
HIST1H110|HIST1H110,303,282,447,710,742,439
HIST1H46L2|HIST1H46L2,0,3,5,440,362,263
HISTH2A4L1|HISTH2A4L1,0,0,0,72,69,39
HIST1H2B8|HIST1H2B8,44,19,27,81,89,68
HIST2H3L|HIST2H3L,433,375,383,6,6,4
HIST1H46|HIST1H46,392,178,276,195,196,130
HSTH2B7|HSTH2B7,524,380,419,2,12,2
HIST2H4B|HIST2H4B,13,0,6,288,281,169
H2AFJ|H2AFJ,291,402,527,118,100,63
HIST1H2BF|HIST1H2BF,114,61,67,225,233,120
HIST1H3A|HIST1H3A,25,43,42,22,25,14
HIST1H4B|HIST1H4B,1134,656,1027,118,133,101
HIST2H3D|HIST2H3D,32,90,53,16,23,13
HIST1H4I|HIST1H4I,4,5,11,246,251,151
HIST1H103|HIST1H103,156,253,284,11,20,10
HIST1H111L|HIST1H111L,7,8,19,18,21,18
HIST1H2BO|HIST1H2BO,179,294,261,7,5,0
HIST1H2A4L2|HIST1H2A4L2,20,45,38,170,175,119
HIST1H2A4L3|HIST1H2A4L3,45,86,76,114,147,44
HIST1H2B5|HIST1H2B5,7,5,4,41,55,52
HIST1H3H|HIST1H3H,86,136,182,23,21,25
LOC100857439|LOC100857439,4,9,4,21,29,32
HIST1H2A4|HIST1H2A4,104,176,200,176,124,86
HIST2H3|HIST2H3,40,72,78,14,13,13
HIST1H2A4L1|HIST1H2A4L1,93,103,114,34,35,18
HIST1H46L6|HIST1H46L6,284,256,434,143,129,83
HIST1H101|HIST1H101,57,85,129,1885,950,834
HIST1H2B7L2|HIST1H2B7L2,5,7,21,197,202,116
HIST1H2B7L4|HIST1H2B7L4,99,167,220,53,61,49
HIST1H2A4L4|HIST1H2A4L4,9,5,7,241,232,127
HIST1H111R|HIST1H111R,665,764,932,75,68,43
APOLD1|APOLD1,46,97,73,70,33,44
DDX47|DDX47,9,6,14,1516,1522,995
GPRC5A|GPRC5A,19,22,37,2096,1388,1186
EMP1|EMP1,58,111,92,36,20,12
HEBP1|HEBP1,793,353,459,21911,12414,9882
GSG1|GSG1,94,116,99,0,0,0
FAM234B|FAM234B,66,127,117,3817,2983,2681
LOC107053796|LOC107053796,4,0,0,0,0,0
GRIN2B|GRIN2B,10,12,23,6,11,7
ATF7IP|ATF7IP,49,76,82,2458,1739,1503
TTC26|TTC26,17,38,32,100,79,72
PLBD1|PLBD1,5,14,22,2552,1379,1103
ERR2984226.754|TRNAR-CCU,8,11,34,2,3,3
FMC1|FMC1,42,32,41,201,155,69
UBN2|UBN2,72,131,108,1897,1495,1458
LOC112531612|LOC112531612,34,35,32,0,0,0
GBE|GBE,59,21,96,193,174,67
LOC417973|LOC417973,691,566,1008,347,370,114
LUC7L2|LUC7L2,8682,5968,10021,4273,2678,2028
POLDIP3|POLDIP3,4,8,19,1847,1326,1174
RRP7A|RRP7A,0,0,0,894,819,506
SOCS1L|SOCS1L,1779,1622,1343,99,69,73
NFAM1|NFAM1,0,0,0,165,69,27
SERHL2|SERHL2,11,0,9,1808,1297,836
TCF20|TCF20,53,13,23,1660,1304,1243
MIR1581|MIR1581,53,42,33,0,0,0
MIR1581,1196,635,962,0,0,0
NDUFA6|NDUFA6,1374,644,874,1805,1176,712
CYP2D6|CYP2D6,88,49,49,33857,18942,17150
CENPM|CENPM,64,16,43,10,0,10
TNFRSF13C|TNFRSF13C,652,490,736,17,11,6
WBP2NL|WBP2NL,989,820,542,3184,2335,1852
SMDT1|SMDT1,0,0,0,455,311,151
FAM109B|FAM109B,150,81,156,2218,1444,1150
NAGA|NAGA,64,106,168,3081,2206,1691
MEI1|MEI1,1724,1288,1808,138,173,195
SNU13|SNU13,143,106,320,858,675,429
XRCC6|XRCC6,2,0,2,497,378,305
MIR33A|MIR33A,942,684,854,3,3,3
MIR33A,360,440,647,1,1,1
CCDC134|CCDC134,0,0,0,1608,1051,555
SHISA8|SHISA8,0,0,0,12,25,16
SREBF2|SREBF2,862,564,739,17856,15985,11288
PMM1|PMM1,13176,6473,17289,3751,2675,1668
DESI1|DESI1,13,12,7,16782,11298,8936
POLR3H|POLR3H,24,0,0,1088,802,484
TOB2|TOB2,1312,890,1480,4914,3641,3294
ACO2|ACO2,663,727,723,9021,6098,5491
PHF5A|PHF5A,169,213,182,1584,1046,761
LOC112533440|LOC112533440,954,670,879,269,113,62
LOC107053744|LOC107053744,1313,1086,1620,0,7,2
LOC101748546|LOC101748546,389,473,500,2928,1489,874
TEF|TEF,106,39,35,841,727,481
ZC3H7B|ZC3H7B,402,226,408,5878,4923,3888
L3MBTL2|L3MBTL2,251,195,289,660,477,376
CHADL|CHADL,0,0,0,781,655,484
RANGAP1|RANGAP1,0,0,0,4123,3433,2952
EP300|EP300,9,0,0,1640,1877,1661
LOC107053731|LOC107053731,7449,6188,9259,12,10,15
SLC25A17|SLC25A17,0,4,0,986,629,422
SGSM3|SGSM3,1249,967,1607,592,569,397
MKL1|MKL1,7321,4489,6593,1120,868,692
LOC101749129|LOC101749129,379,409,457,269,206,137
RBX1|RBX1,5436,3561,5105,1592,961,610
MIR1683|MIR1683,501,509,615,27,20,20
ERR2984226.825|MIR1683,69,123,86,1,1,1
XPNPEP3|XPNPEP3,2286,1749,2086,677,490,334
ST13|ST13,0,5,0,10451,6123,4976
LOC107053692|LOC107053692,641,516,645,0,0,0
LOC107053703|LOC107053703,367,169,372,0,0,0
FAM83F|FAM83F,3193,1945,2669,20,19,0
LOC112533453|LOC112533453,1959,1262,2167,0,0,0
GRAP2|GRAP2,276,225,145,303,130,113
ADSL|ADSL,275,270,307,47596,22465,17034
LOC107053687|LOC107053687,1288,822,1025,8,3,8
RPS19BP1|RPS19BP1,21,0,0,1078,694,551
TNRC6B|TNRC6B,0,0,0,2932,2737,2722
TAB1|TAB1,356,322,412,558,374,271
LOC107053686|LOC107053686,61,99,78,316,82,219
MIEF1|MIEF1,553,647,672,1383,1388,1191
MGAT3|MGAT3,9,7,8,776,408,308
SYNGR1|SYNGR1,1,1,1,2263,2073,1639
ATF4|ATF4,317,165,304,43750,36839,34519
PDGFB|PDGFB,3548,3039,4713,91,35,38
CBX7|CBX7,711,348,522,842,511,526
RPL3|RPL3,292,264,322,60750,35142,28014
SNORD83A|SNORD83A,0,0,0,2,6,4
ERR2984226.853|SNORD83A,0,0,15,1,1,1
CBX6|CBX6,0,0,0,358,425,469
NPTXR|NPTXR,98,63,66,7622,7433,4198
LOC112533464|LOC112533464,0,0,0,7,0,0
GTPBP1|GTPBP1,403,318,438,2738,2260,2027
JOSD1|JOSD1,1696,1538,1152,1898,1550,1319
CBY1|CBY1,10942,11142,11260,134,49,30
DMC1|DMC1,238,154,183,32,13,16
LOC101747255|LOC101747255,1363,1000,1451,23,30,20
KCNJ4|KCNJ4,91,19,13,42,63,25
CSNK1E|CSNK1E,443,212,282,518,452,252
DNAL4|DNAL4,18702,18289,17205,945,708,367
LOC112533465|LOC112533465,850,666,700,7,0,9
FAM20CL|FAM20CL,44,21,45,187329,160458,93032
SUN2|SUN2,578,198,283,19496,13348,10170
DDX17|DDX17,15594,17676,18679,15374,11688,11688
KDELR3|KDELR3,2,3,0,66,63,33
TMEM184B|TMEM184B,1,1,0,3517,3349,2539
MAFF|MAFF,460,117,253,576,566,662
PLA2G6|PLA2G6,3705,3223,4091,1067,961,706
SLC16A8|SLC16A8,833,652,786,10,0,10
BAIAP2L2|BAIAP2L2,51,67,49,694,514,396
PICK1|PICK1,7,50,31,605,556,410
MICALL1|MICALL1,7,23,22,524,469,364
LOC107053682|LOC107053682,304,159,251,3,0,0
SOX10|SOX10,13,6,11,26,15,0
C1H22orf23|C1H22orf23,8084,5616,5307,20,0,0
POLR2F|POLR2F,36,21,50,2214,1509,1007
ANKRD54|ANKRD54,1452,1309,1714,1294,985,862
EIF3L|EIF3L,247,236,243,7466,5642,4984
LOC100858460|LOC100858460,565,494,263,43,24,25
LGALS1|LGALS1,0,11,0,91,86,33
NOL12|NOL12,254,224,206,1078,742,473
PDXP|PDXP,5,6,4,358,242,212
SH3BP1|SH3BP1,250,241,286,193,136,104
GCAT|GCAT,601,938,782,12494,5910,5772
H1F0|H1F0,4,0,0,605,468,370
TRIOBP|TRIOBP,346,210,261,3486,3411,2307
LGALS2|LGALS2,470,543,515,436,157,126
GGA1|GGA1,444,302,296,4271,4097,3209
MFNG|MFNG,4,2,0,159,69,80
SSTR3|SSTR3,79626,53428,78429,17,3,0
LOC112533483|LOC112533483,6282,3993,3645,0,0,0
C1QTNF6|C1QTNF6,1314,943,1095,122,65,48
IL2RB|IL2RB,2,0,0,440,255,230
CDC42EP1|CDC42EP1,3377,2143,3522,11168,8146,7194
LOC107053659|LOC107053659,2,3,0,5,20,13
CARD10|CARD10,30,10,15,623,744,319
CYTH4|CYTH4,353,416,392,660,372,354
RAC2|RAC2,38,55,39,2342,1088,891
TMPRSS6|TMPRSS6,135,111,112,35119,24068,21543
KCTD17|KCTD17,108,77,62,172,148,147
CSF2RB|CSF2RB,3806,4219,4122,62,10,27
CRCBL|CRCBL,286,540,340,374,158,167
LOC107053839|LOC107053839,1799,1431,1864,0,0,3
NCF4|NCF4,93,97,136,277,91,99
PVALB|PVALB,2241,1968,2530,0,0,0
CACNG2|CACNG2,85,33,61,24,6,0
IFT27|IFT27,7,10,4,287,305,202
TEX33|TEX33,280,169,136,40,10,27
MPST|MPST,5679,4896,5527,6818,3846,2925
TST|TST,12,5,6,16395,8846,6322
EIF3D|EIF3D,0,0,0,7485,6242,4396
RASD2|RASD2,81,24,28,54,63,26
MCM5|MCM5,384,192,258,427,419,158
RBFOX2|RBFOX2,936,546,746,987,862,636
LOC107053630|LOC107053630,214,115,146,6,15,8
FOXRED2|FOXRED2,58,42,66,218,157,203
TXN2|TXN2,13672,8430,10513,3551,3100,2447
MIR1742|MIR1742,0,7,26,1,1,0
MIR1742,54,16,35,1,1,0
LOC112533484|LOC112533484,252,84,157,16,19,10
MYH9|MYH9,138,42,77,11762,8646,7048
LOC112533496|LOC112533496,0,0,0,124,41,21
HMOX1|HMOX1,0,0,7,11379,4928,3967
ISX|ISX,202,128,159,40,19,4
TOM1|TOM1,2817,1540,2696,1468,874,708
HMGXB4|HMGXB4,4837,4563,5874,721,450,325
LOC107053592|LOC107053592,2918,2603,2953,85,43,17
LOC107053589|LOC107053589,26,19,25,35,9,13
LOC112533490|LOC112533490,173,281,556,3334,2038,1346
LARGE1|LARGE1,433,409,321,517,376,430
BPIFCB|BPIFCB,8,0,0,113,71,30
LOC107053588|LOC107053588,131,71,74,0,2,0
SYN3|SYN3,1869,1877,2087,44,33,13
TIMP3|TIMP3,1,0,1,748,618,585
FBXO7|FBXO7,1,0,1,2587,1775,1959
ASCL4|ASCL4,9,10,5,3,2,7
PRDM4|PRDM4,7070,3778,5981,134,84,104
RTCB|RTCB,713,552,502,4661,3739,2580
PWP1|PWP1,224,239,294,1287,1310,791
LOC101749091|LOC101749091,12,4,0,7,12,0
BTBD11|BTBD11,4929,2078,3620,171,120,95
MTERF2|MTERF2,44,9,0,782,394,460
CRY1|CRY1,38,8,28,7834,3561,3291
TMEM263|TMEM263,5,14,0,2239,2405,1418
RIC8B|RIC8B,729,434,722,1663,1273,809
POLR3B|POLR3B,236,150,178,957,670,496
TCP11L2|TCP11L2,0,0,0,1710,925,1353
CKAP4|CKAP4,34,13,13,1182,1241,758
C12orf75|C12orf75,443,224,430,69,53,28
LOC107049021|LOC107049021,0,0,0,10,0,25
WASHC4|WASHC4,42,8,20,1493,935,819
APPL2|APPL2,1304,778,1105,1754,1137,1083
CHST11|CHST11,77,86,95,25,11,18
ALDH1L2|ALDH1L2,2625,1592,2780,265,137,91
LOC112533513|LOC112533513,639,666,907,43,33,48
C1H12ORF45|C1H12ORF45,0,0,0,807,578,375
SLC41A2|SLC41A2,162,70,95,2951,2030,1296
LOC107053559|LOC107053559,310,224,271,5,0,4
NUAK1|NUAK1,2427,1479,2643,2813,1853,1862
LOC112533504|LOC112533504,955,901,1038,72,29,32
TXNRD1|TXNRD1,767,555,809,1132,715,885
TDG|TDG,399,306,455,871,900,829
C1H12ORF73|C1H12ORF73,893,454,439,726,563,368
HCFC2|HCFC2,700,516,646,2741,1863,1454
NFYB|NFYB,29,15,20,1267,780,796
ASCL1|ASCL1,1556,1108,1508,35,52,35
NT5DC3|NT5DC3,32,39,24,200,227,155
STAB2|STAB2,3,0,1,1035,699,795
HSP90B1|HSP90B1,758,502,560,133777,76414,34773
THL|THL,741,614,717,19,0,0
IGF1|IGF1,23,6,6,169,116,80
PARPBP|PARPBP,108,66,87,6,8,4
PMCH|PMCH,309,321,419,0,0,0
NUP37|NUP37,11,7,5,594,374,292
DRAM1|DRAM1,1072,857,1274,362,208,141
WASHC3|WASHC3,704,311,608,1539,1132,764
PAH|PAH,1004,1061,643,32624,13960,16756
SPIC|SPIC,514,431,427,18,8,3
MYBPC1|MYBPC1,505,456,442,0,0,0
LOC112533534|LOC112533534,267,316,366,0,0,0
GNPTAB|GNPTAB,22,17,17,2601,2111,1829
SYCP3|SYCP3,150,64,184,122,105,49
CHPT1|CHPT1,1211,430,642,323,117,127
PARP12|PARP12,54251,29049,68092,2259,1597,1716
TBXAS1|TBXAS1,3,5,0,799,434,300
LOC107053513|LOC107053513,127,95,183,0,0,0
TMEM213|TMEM213,5,12,0,6,61,5
ATP6V0A4|ATP6V0A4,0,0,0,34,141,17
LOC112533565|LOC112533565,224,213,357,0,0,7
LOC107053481|LOC107053481,165,120,140,13,4,0
LOC112533564|LOC112533564,732,420,698,1,0,0
SVOPL|SVOPL,12233,6567,10616,883,542,557
TRIM24|TRIM24,0,0,0,5656,2687,2936
HIPK2|HIPK2,0,0,0,12031,12231,11123
KIAA1549|KIAA1549,0,0,0,2776,2079,1593
LOC107053508|LOC107053508,1462,933,1464,41,36,18
LOC418108|LOC418108,61,79,57,1261,751,638
LOC107053480|LOC107053480,172,43,122,747,400,542
AKR1D1|AKR1D1,889,752,909,7161,4830,6009
KDM7A|KDM7A,522,250,247,1635,1195,1277
SLC37A3|SLC37A3,8,0,0,1340,1184,968
RAB19|RAB19,0,0,60,60,19,13
CGTL|CGTL,0,0,56,20537,21853,22808
LOC112533577|LOC112533577,0,0,0,39,38,50
LOC418114|LOC418114,12,0,0,970,512,541
ADCK2|ADCK2,1487,1570,1505,747,461,437
MKRN1|MKRN1,310,221,315,5814,3704,3663
LOC107053476|LOC107053476,7852,6247,8867,27,15,0
DENND2A|DENND2A,1144,1170,1036,894,526,496
MRPS33|MRPS33,48,28,12,2118,1474,1076
AGK|AGK,362,340,431,954,510,518
LOC100858131|LOC100858131,217,144,108,19,5,12
BRAF|BRAF,2174,2442,2517,1763,1117,849
NDUFB2|NDUFB2,1041,627,810,4327,2382,1784
KIAA1147|KIAA1147,8880,10011,6767,1422,728,1094
WEE2|WEE2,15,0,7,0,0,0
SSBP1|SSBP1,860,382,722,1304,929,546
PTN|PTN,48,10,47,156,167,139
DGKI|DGKI,2494,2059,2313,0,6,0
CREB3L2|CREB3L2,18,15,4,24703,19995,14532
CHRM2|CHRM2,325,213,282,1991,1549,1834
MIR490|MIR490,383,303,446,0,0,0
MIR490,316,211,195,0,0,0
LOC112533635|LOC112533635,642,808,899,0,0,0
LOC107053473|LOC107053473,8,0,0,0,0,0
PKP2|PKP2,804,633,452,50,11,13
YARS2|YARS2,1201,2466,1681,670,508,365
MTPN|MTPN,4,0,0,12496,8116,6402
SLC13A4|SLC13A4,302,303,433,254,119,150
C7orf73|C7orf73,612,266,662,2350,1256,1003
DNM1L|DNM1L,0,0,0,3444,2379,1744
FGD4|FGD4,402,435,470,350,191,243
KIAA1551|KIAA1551,59,67,232,1684,1480,1225
MIR6700|MIR6700,3,5,0,0,0,0
MIR6700,1020,709,876,0,0,0
AMN1|AMN1,0,0,0,410,265,165
ETFBKMT|ETFBKMT,0,0,0,211,191,157
SINHCAF|SINHCAF,0,0,0,457,311,306
CAPRIN2|CAPRIN2,9880,5769,9253,193,203,120
IPO8|IPO8,19,0,22,909,679,735
DENND5B|DENND5B,79,22,53,8379,7093,6208
ZFP2|ZFP2,557,474,662,0,0,0
LOC101748011|LOC101748011,6144,2875,4890,0,0,0
DDX11|DDX11,1599,985,1657,109,60,70
TMTC1|TMTC1,280,288,407,181,67,88
WASHC1|WASHC1,295,74,176,630,580,483
CCDC77|CCDC77,11,0,16,73,29,15
LOC112530013|LOC112530013,779,608,579,0,0,0
B4GALNT3|B4GALNT3,0,0,0,47,48,34
SLC6A13|SLC6A13,0,0,0,9,12,26
KDM5A|KDM5A,155,139,163,1716,1244,1119
LOC107053437|LOC107053437,120,51,128,29,12,18
SLC6A12|SLC6A12,209,176,272,12537,9211,7906
LOC107053441|LOC107053441,148,91,67,374,94,84
WNT5B|WNT5B,4371,2270,3932,519,495,378
FBXL14|FBXL14,702,279,526,884,826,633
WNK1|WNK1,158,25,79,3874,2912,2990
RAD52|RAD52,0,3,0,37,49,0
ERC1|ERC1,0,0,0,2935,1937,2020
CECR6|CECR6,58,49,39,73,0,5
ADIPOR2|ADIPOR2,366,247,333,8186,9095,7340
CHUNK-1|CHUNK-1,7,0,23,0,0,0
LRTM2|LRTM2,38,9,29,29,9,2
CACNA2D4|CACNA2D4,0,4,0,113,0,0
IL17RA|IL17RA,22,3,36,1064,957,907
CACNA1C|CACNA1C,5,6,0,34,21,17
DCP1B|DCP1B,13,6,16,350,260,229
CECR5|CECR5,1014,549,798,4856,5032,3902
CECR1|CECR1,9220,5399,4729,1399,1867,1504
CECR2|CECR2,130,48,38,229,239,338
ATP6V1E1|ATP6V1E1,2293,1335,1756,5916,4018,3145
PEX26|PEX26,30,25,3,1039,769,698
USP18|USP18,195,279,246,271,215,87
LOC107053352|LOC107053352,391,340,576,28,21,14
AKR1B10L1|AKR1B10L1,1617,1047,1041,1179,462,275
BCL2L13|BCL2L13,14,4,15,3410,2957,2158
BID|BID,447,350,384,3710,3094,2226
LOC107053369|LOC107053369,4448,4153,4177,47,41,21
MICAL3|MICAL3,0,107,0,989,1277,797
LOC112530022|LOC112530022,0,0,0,53,74,56
AKR1B10L3|AKR1B10L3,14,0,5,7886,6651,5705
LOC112530028|LOC112530028,20,10,13,116,67,60
BPGM|BPGM,181,91,129,409,281,310
AKR1E2|AKR1E2,2779,1984,3210,1541,1631,1571
AKR1B10L4|AKR1B10L4,830,681,947,853,979,905
AKR1B1L|AKR1B1L,134,109,126,957,1129,886
RERG|RERG,2622,1735,2589,77,47,8
CALD1|CALD1,0,0,0,1573,1153,589
EPS8|EPS8,0,0,0,893,853,762
LOC107054197|LOC107054197,494,328,421,47,17,18
STRAP|STRAP,0,0,0,2859,2190,1768
LOC107054199|LOC107054199,147,153,105,183,135,72
DERA|DERA,21,9,20,1944,953,891
LOC112530061|LOC112530061,483,262,441,0,9,2
MGST1|MGST1,1612,1190,1594,30349,14019,13343
PIK3C2G|PIK3C2G,1423,1118,1172,127,42,35
RERGL|RERGL,20,0,18,314,188,113
AEBP2|AEBP2,517,324,442,1096,688,525
PLEKHA5|PLEKHA5,41,25,28,1230,548,812
PDE3A|PDE3A,228,133,166,287,234,91
LOC107054151|LOC107054151,6,9,35,0,3,4
LOC112530062|LOC112530062,15,25,26,0,0,0
SLCO1B1|SLCO1B1,3911,3254,3608,221,108,42
SLCO1B3|SLCO1B3,81,17,13,21779,17720,16947
PYROXD1|PYROXD1,713,783,1373,466,399,231
RECQL|RECQL,413,422,686,409,218,223
GOLT1B|GOLT1B,460,485,654,694,441,303
LOC101748166|LOC101748166,942,578,876,47,74,42
BCAT1|BCAT1,411,270,488,1403,649,636
SLCO1A2|SLCO1A2,3,0,0,26012,17654,18128
IAPP|IAPP,7,6,7,3,0,0
ETNK1|ETNK1,8,0,0,3710,2900,2505
ST8SIA1|ST8SIA1,1591,916,1539,26,7,5
C3AR1|C3AR1,53,91,69,690,226,170
SOX5|SOX5,617,428,622,972,600,749
MIR6608-1|MIR6608-1,86,8,36,0,0,0
MIR6608-1,118,88,121,0,0,0
MIR6608-2|MIR6608-2,463,379,373,0,0,0
MIR6608-2,3,3,0,0,0,0
C2CD5|C2CD5,507,303,460,1400,1095,952
KCNJ8|KCNJ8,10927,8134,10081,194,161,100
CMAS|CMAS,143,98,131,2071,1032,839
ABCC9|ABCC9,0,10,0,218,116,66
LOC107054094|LOC107054094,0,0,0,0,0,0
LDHB|LDHB,59,70,83,21919,10337,8278
MIR7451,14128,6425,11251,0,0,1
CASC1|CASC1,226,134,176,54,17,9
LRMP|LRMP,196,95,259,169,75,85
MIR7451|MIR7451,29,16,19,0,0,2
GYS2|GYS2,287,231,338,5720,3473,4598
LOC107054089|LOC107054089,933,300,693,9,3,6
ETFRF1|ETFRF1,12215,9037,13140,1032,639,459
KRAS|KRAS,0,0,4,2137,1763,1498
RASSF8|RASSF8,373,311,360,973,1050,960
LOC107054076|LOC107054076,0,0,0,14,9,4
SSPN|SSPN,0,0,0,46,72,72
BHLHE41|BHLHE41,0,0,0,646,1042,1167
LOC101750972|LOC101750972,0,0,0,0,0,4
ITPR2|ITPR2,2231,1170,1460,4587,2939,3301
LOC107054072|LOC107054072,7,0,8,5,3,0
INTS13|INTS13,326,130,172,5298,3689,2791
LOC107054071|LOC107054071,830,464,589,14,0,5
FGFR1OP2|FGFR1OP2,585,465,784,2664,2074,1515
TM7SF3|TM7SF3,118,50,101,730,426,415
MED21|MED21,89,51,77,997,571,395
STK38L|STK38L,12951,6898,10016,1589,873,857
LOC107054070|LOC107054070,10,0,0,0,7,0
ARNTL2|ARNTL2,2,0,0,1024,595,493
LOC418222|LOC418222,129,33,72,31,33,4
A4GALT|A4GALT,1,0,0,82,38,28
CYB5R3|CYB5R3,2767,1195,2495,2351,1659,1064
ENDOUL|ENDOUL,5,7,0,496,409,184
LOC107054068|LOC107054068,379,377,346,13,6,0
PPFIBP1|PPFIBP1,1049,681,962,9591,6463,5055
ARFGAP3|ARFGAP3,523,514,703,5109,3537,2188
TTLL1|TTLL1,9,4,5,52,73,51
PACSIN2|PACSIN2,49,55,56,4920,3077,3013
LOC107054067|LOC107054067,498,915,551,8,9,11
BIK|BIK,2305,1238,1871,120,113,57
MCAT|MCAT,3,0,0,1188,953,636
TSPO|TSPO,2261,2048,2596,1943,1110,740
TTLL12|TTLL12,1293,881,1426,2325,1263,915
MPPED1|MPPED1,276,217,231,314,553,370
SCUBE1|SCUBE1,282,259,254,138,82,53
LOC101747370|LOC101747370,538,445,667,0,0,0
PARVG|PARVG,0,0,0,250,107,99
PARVB|PARVB,427,338,385,1054,291,284
KIAA1644|KIAA1644,14,0,6,17,7,5
PRR5|PRR5,12,5,10,332,159,177
LOC107054014|LOC107054014,31,7,30,9,0,0
ARHGAP8|ARHGAP8,3353,2263,4481,260,170,103
PHF21B|PHF21B,144,90,238,8,10,5
LOC107053999|LOC107053999,1091,728,1128,1,0,0
LOC112530109|LOC112530109,6,0,3,0,0,0
NUP50|NUP50,2014,1352,2753,5595,3438,3255
RIBC2|RIBC2,27,32,24,0,0,0
SMC1B|SMC1B,2399,1402,1859,15,4,5
KIAA0930|KIAA0930,8,4,0,10111,6597,4985
SULT4A1|SULT4A1,54,84,53,634,1017,688
LOC112530103|LOC112530103,633,668,709,15,89,55
PNPLA3|PNPLA3,528,626,557,55877,87569,57889
SAMM50|SAMM50,984,559,1074,4778,2131,2017
ATXN10|ATXN10,150,273,293,519,316,259
LOC107053997|LOC107053997,46,18,41,5,0,0
WNT7B|WNT7B,0,0,0,0,0,0
LOC107053998|LOC107053998,338,416,361,0,11,0
FBLN1|FBLN1,25,26,33,6718,4609,3563
LOC101749388|LOC101749388,99,62,73,477,226,282
MIRLET7A3|MIRLET7A3,577,159,399,2,0,0
MIRLET7A3,4,5,10,1,0,0
MIRLET7B|MIRLET7B,104,90,76,2,1,0
ERR2984226.1307|MIRLET7B,3,8,0,1,1,0
CDPF1|CDPF1,119,82,128,587,394,341
PKDREJ|PKDREJ,8,0,3,131,73,83
PPARA|PPARA,0,0,0,12546,6540,8823
TTC38L|TTC38L,0,0,0,6205,3999,3983
TTC38|TTC38,2676,1660,3039,7970,4794,4150
ZC3HAV1|ZC3HAV1,1577,1184,1253,4996,3218,2400
LOC101749705|LOC101749705,34167,44929,47334,247,175,125
LOC112530121|LOC112530121,0,0,0,8,0,10
ETV6|ETV6,7,6,8,857,606,402
MIR1727-1|MIR1727-1,4531,3238,4584,1,2,0
MIR1727-1,0,0,0,1,1,0
BCL2L14|BCL2L14,7,4,0,7359,3315,2653
MANSC1|MANSC1,266,166,295,1864,1096,1019
LOC101751329|LOC101751329,5,0,0,112,58,52
LRP6|LRP6,0,0,0,1350,823,915
BORCS5|BORCS5,0,0,0,1385,938,726
LOC107053991|LOC107053991,4027,1016,2919,74,53,33
DUSP16|DUSP16,237,105,60,2762,2172,1779
CREBL2|CREBL2,0,0,0,2618,1780,1557
GPR19|GPR19,0,0,0,201,90,107
LOC101751866|LOC101751866,0,0,1,48,18,21
LOC112530129|LOC112530129,0,0,1,0,0,0
KLHL42|KLHL42,5316,3476,3449,434,227,242
MRPS35|MRPS35,232,144,284,1511,825,657
CDKN1AL|CDKN1AL,63,36,87,2831,1619,1142
CDKN1B|CDKN1B,2864,1620,2750,3173,1778,1543
CCDC91|CCDC91,3917,2704,3548,518,302,231
FGF6|FGF6,2868,1938,2217,0,0,0
FGF23|FGF23,40,39,132,191,136,179
FAR2|FAR2,373,320,349,645,519,316
RAD51AP1|RAD51AP1,0,0,5,538,365,312
LOC107054286|LOC107054286,0,0,1,0,0,0
C1H12ORF4|C1H12ORF4,9,0,1,758,494,345
TIGAR|TIGAR,2237,1260,2399,1192,833,601
CCND2|CCND2,416,372,488,1263,1168,1193
LOC112530139|LOC112530139,707,324,492,2687,1488,1193
LOC112530138|LOC112530138,21,23,42,19,20,13
KCNA1|KCNA1,453,209,777,0,0,0
KCNA6|KCNA6,24,20,19,56,75,73
ANO2|ANO2,1269,1052,1227,20,0,0
NDUFA9|NDUFA9,1228,912,774,6478,4251,3594
LOC107055508|LOC107055508,31,35,58,0,0,0
CD9|CD9,615,349,698,44,30,26
NOBOX|NOBOX,33,13,16,45,31,12
ARHGEF5|ARHGEF5,1230,1016,931,41,29,10
LOC107054377|LOC107054377,3,0,0,8,0,7
LOC107054332|LOC107054332,152,117,116,870,413,358
LOC107054259|LOC107054259,519,536,623,111,74,92
VWF|VWF,185,133,102,2866,1357,999
PRMT8|PRMT8,17,3,13,716,538,345
LOC107054318|LOC107054318,127,53,125,151,141,96
PARP11|PARP11,88,139,335,1476,682,577
