gene_id,ERR2984230,ERR2984231,ERR2984232,ERR2984233,ERR2984242,ERR2984243,ERR2984244,ERR2984245
SCN5A|SCN5A,50,4,0,0,0,0,3,13
EXOG|EXOG,412,419,425,435,1043,384,840,497
MIR6600|MIR6600,0,0,0,0,0,0,0,0
MIR6600,0,0,0,0,0,0,0,0
ACVR2B|ACVR2B,22,11,31,9,51,17,22,12
LOC112531927|LOC112531927,5,4,0,8,9,0,7,7
WDR86|WDR86,24,9,61,26,45,34,83,37
NUB1|NUB1,1217,795,1305,698,2585,1169,1126,1018
XYLB|XYLB,2700,1301,2077,1872,5319,2217,1697,1672
LOC112531928|LOC112531928,0,0,0,0,0,0,0,0
C9ORF152|C9ORF152,400,406,562,392,1037,352,336,434
CRYGN|CRYGN,221,682,461,572,1709,326,781,670
RHEB|RHEB,1931,1819,2390,2451,3702,2396,2300,1309
PRKAG2|PRKAG2,1057,554,834,636,1763,783,842,799
LOC112531929|LOC112531929,13,12,0,8,13,8,14,15
LOC112531930|LOC112531930,12,23,19,28,34,16,19,0
ACTR3B|ACTR3B,592,578,549,437,1149,431,340,465
GALNT11|GALNT11,1215,726,924,808,2165,1825,1450,2381
KMT2C|KMT2C,1819,851,897,380,3273,1017,1429,1806
LOC112531932|LOC112531932,0,0,0,0,2,3,4,0
MIR6554|MIR6554,0,0,0,0,0,3,0,0
MIR6554,0,0,0,0,0,1,0,0
XRCC2|XRCC2,153,117,120,76,311,109,149,118
LOC112531933|LOC112531933,6,4,0,8,8,0,11,14
PAXIP1|PAXIP1,330,239,260,138,640,210,216,269
SHH|SHH,91,81,98,74,347,215,271,193
LOC107052611|LOC107052611,48,38,26,39,62,26,16,33
RBM33|RBM33,1479,870,869,867,3013,1296,1062,1698
LOC112531940|LOC112531940,0,0,0,0,0,0,0,0
NOM1|NOM1,240,258,377,236,561,204,170,143
LOC112531942|LOC112531942,0,0,0,0,0,0,0,0
LMBR1|LMBR1,256,104,189,83,504,196,191,267
RNF32|RNF32,216,144,128,161,334,126,198,129
LOC112531943|LOC112531943,3,6,0,0,0,4,0,0
INSIG1|INSIG1,27618,32536,21512,28932,56242,9705,45966,65005
LOC112531936|LOC112531936,103,332,91,478,194,34,279,165
UBE3C|UBE3C,965,600,895,542,1904,869,798,976
DNAJB6|DNAJB6,2381,1522,2133,1591,4597,2101,2404,2024
LOC112531944|LOC112531944,11,17,6,0,39,10,6,8
NCAPG2|NCAPG2,41,37,22,0,58,0,20,31
PTPRN2|PTPRN2,55,30,46,16,73,36,24,34
MIR153-2|MIR153-2,0,0,0,0,0,0,0,0
MIR153-2,0,0,0,0,0,0,0,0
LOC107052610|LOC107052610,10,0,5,0,15,0,6,0
WDR60|WDR60,160,130,106,67,198,138,129,129
ESYT2|ESYT2,3011,1976,2838,1385,6521,2348,3925,3256
VIPR2|VIPR2,277,74,121,41,360,149,155,110
ZMYND11|ZMYND11,2299,1314,1551,984,4517,2201,2520,2217
DIP2C|DIP2C,345,110,180,45,830,138,205,240
LARP4B|LARP4B,2776,2009,2045,1729,5238,1994,3097,2298
LOC107052608|LOC107052608,27,13,13,6,36,20,31,19
GTPBP4|GTPBP4,1317,1280,1467,1222,2358,859,1358,1020
WDR37|WDR37,677,594,529,415,1678,783,785,883
IDI1|IDI1,8405,5498,7060,8922,14486,2377,5162,10006
ADARB2|ADARB2,0,0,0,0,0,0,0,0
LOC112531947|LOC112531947,0,0,0,0,0,0,0,0
PFKP|PFKP,302,133,259,116,391,315,171,174
PITRM1|PITRM1,512,417,649,270,1123,414,322,497
LOC100858869|LOC100858869,1,1,1,0,1,0,0,0
KLF6|KLF6,878,425,434,335,1289,437,282,337
LOC112531951|LOC112531951,13,0,0,4,18,10,0,6
FZD8|FZD8,71,58,67,62,213,67,68,62
CCNY|CCNY,1052,771,1057,523,1336,1287,819,525
LOC107052602|LOC107052602,21,22,21,30,42,23,38,44
CREM|CREM,665,685,826,645,1439,774,932,661
GJD4|GJD4,14,5,6,0,17,18,13,8
CUL2|CUL2,1260,766,1067,810,2423,918,959,1060
PARD3|PARD3,1101,593,1122,669,2859,935,837,995
LOC101749589|LOC101749589,1762,559,233,447,1846,1264,1127,834
LOC107052601|LOC107052601,0,0,0,0,2,0,0,0
LOC112531952|LOC112531952,0,0,0,0,4,0,0,0
LOC107052600|LOC107052600,0,7,0,0,0,0,0,0
NRP1|NRP1,1541,938,1013,452,2509,768,891,977
ITGB1|ITGB1,2539,1424,2243,1241,4599,2458,1947,2158
EPC1|EPC1,668,452,476,346,1106,499,576,554
MIR1768|MIR1768,0,0,0,0,0,0,0,0
MIR1768,0,0,0,0,0,0,0,0
KIF5B|KIF5B,2633,1820,2686,1459,5130,2058,1999,2008
LOC107052598|LOC107052598,11,5,11,7,37,14,14,10
ARHGAP12|ARHGAP12,574,334,462,289,1279,597,538,511
LOC101750758|LOC101750758,4,11,11,8,12,11,8,6
ZEB1|ZEB1,520,296,440,212,858,411,441,538
LOC107052597|LOC107052597,0,0,0,4,2,0,0,0
LOC112531973|LOC112531973,9,12,0,3,12,0,17,4
LOC107052596|LOC107052596,10,0,0,0,14,7,5,0
LOC107052595|LOC107052595,45,57,48,50,117,47,44,44
ZNF438|ZNF438,258,126,164,100,472,243,222,308
LOC112531956|LOC112531956,10,7,5,0,14,0,4,4
SVIL|SVIL,1319,1162,1947,894,2967,1225,706,1047
KIAA1462|KIAA1462,1491,949,973,793,3067,1124,1228,1390
MAP3K8|MAP3K8,62,58,65,47,156,58,65,76
MTPAP|MTPAP,1699,1245,1971,1073,3439,1383,1446,1561
BAMBI|BAMBI,2696,2097,3351,2096,5034,3151,2438,2375
LOC107052591|LOC107052591,0,0,1,0,0,0,6,0
LOC112531958|LOC112531958,5,0,0,0,3,0,0,0
LOC107052592|LOC107052592,89,254,152,221,195,92,139,83
WAC|WAC,1765,1237,2071,1048,3895,1703,1574,1436
SSNA1|SSNA1,135,232,244,228,317,160,215,183
LOC107052590|LOC107052590,6,0,0,5,59,0,39,57
ARMC4|ARMC4,0,0,0,0,0,53,0,0
LOC107052589|LOC107052589,0,0,0,0,0,0,0,0
MPP7|MPP7,39,17,52,46,366,75,132,178
MKX|MKX,200,132,256,67,197,99,30,0
LOC420486|LOC420486,10,0,0,7,0,4,4,4
PTCHD3L|PTCHD3L,25,19,20,7,28,26,14,18
LOC101750112|LOC101750112,5,4,8,5,4,10,12,7
RAB18|RAB18,1720,1211,1746,1190,3305,1676,1768,1849
PTCHD3|PTCHD3,54,23,17,10,76,37,30,37
MASTL|MASTL,87,54,72,32,84,28,50,50
YME1L1|YME1L1,13368,7511,11927,6952,21543,12749,14456,14359
ACBD5|ACBD5,4170,3151,3700,3068,8307,4271,5405,4612
LOC101748058|LOC101748058,7,7,0,3,0,0,5,0
MYO3A|MYO3A,0,12,0,0,14,0,15,10
GPR158|GPR158,0,0,0,0,0,0,0,0
PDSS1|PDSS1,358,418,471,374,679,239,230,234
ABI1|ABI1,1944,1203,1709,1162,3700,1727,2054,1490
xcc-b100_1894L|xcc-b100_1894L,689,596,664,502,1370,577,724,652
APBB1IP|APBB1IP,168,41,154,45,250,112,116,102
ENKUR|ENKUR,0,0,12,8,12,27,20,0
THNSL1|THNSL1,978,630,722,484,1706,908,1235,1301
ARHGAP21|ARHGAP21,1534,835,1161,770,3047,1136,1118,1538
PRTFDC1|PRTFDC1,328,207,345,173,428,310,334,297
KIAA1217|KIAA1217,880,381,544,371,1437,562,524,811
LOC112531960|LOC112531960,0,0,0,4,0,0,0,0
LOC112531959|LOC112531959,0,0,0,0,0,0,0,0
OTUD1|OTUD1,474,542,469,449,508,621,935,740
C10orf67|C10orf67,86,23,24,29,94,64,57,71
ARMC3|ARMC3,12,8,14,6,9,24,16,22
PIP4K2A|PIP4K2A,635,422,589,427,1327,611,657,496
LOC112531962|LOC112531962,8,0,7,0,11,11,12,4
LOC107052584|LOC107052584,6,5,0,4,5,0,0,0
SPAG6|SPAG6,42,30,46,27,58,119,69,82
LOC112531978|LOC112531978,38,47,17,59,50,29,77,33
BMI1|BMI1,449,412,459,305,919,471,453,325
DNAJC1|DNAJC1,1325,1241,1578,1310,2302,1022,1398,881
SKIDA1|SKIDA1,115,140,137,119,185,121,153,153
MLLT10|MLLT10,797,656,720,507,1539,589,780,856
NEBL|NEBL,363,331,724,122,157,376,276,489
LOC112531964|LOC112531964,15,0,9,5,32,16,15,36
LOC107052582|LOC107052582,84,43,44,28,158,49,57,88
MALRD1|MALRD1,0,0,3,0,0,0,8,0
LOC107052622|LOC107052622,25,0,30,15,41,39,21,73
PLXDC2|PLXDC2,44,13,22,10,32,42,32,23
ARL5B|ARL5B,854,757,712,668,1689,715,677,995
NSUN6|NSUN6,64,60,45,37,117,56,91,68
SLC39A12|SLC39A12,0,0,0,0,0,0,0,0
MMR1L2|MMR1L2,0,0,0,2,8,0,10,0
MMR1L1|MMR1L1,0,0,0,0,8,0,0,8
CACNB2|CACNB2,61,29,50,3,101,16,18,20
MMR1L3|MMR1L3,32,4,5,0,45,18,27,21
TRNAM-CAU_1,0,0,0,0,1,0,0,0
MMR1L4|MMR1L4,339,75,127,12,482,204,166,213
MRC1|MRC1,1792,712,965,518,4378,1574,781,1223
STAM|STAM,886,533,816,471,1882,689,811,833
ST8SIA6|ST8SIA6,0,0,5,0,5,0,0,0
HACD1|HACD1,128,96,89,93,207,108,105,71
MIR1661|MIR1661,0,1,0,0,1,0,0,1
MIR1661,0,1,0,0,1,0,0,0
TRDMT1|TRDMT1,158,174,123,114,295,123,146,129
VIM|VIM,293,233,437,149,569,416,249,215
CUBN|CUBN,0,5,0,14,17,7,0,0
RSU1|RSU1,1258,816,1449,1034,2314,572,233,721
C1QL3|C1QL3,0,4,0,4,3,0,0,0
PTER|PTER,749,801,917,529,1609,827,621,616
FAM188A|FAM188A,318,301,330,220,605,309,344,309
LOC101752025|LOC101752025,0,0,0,0,8,0,0,0
ITGA8|ITGA8,219,143,168,97,467,202,255,209
FAM171A1|FAM171A1,316,218,343,148,698,293,348,299
RPP38|RPP38,138,74,121,96,166,122,104,107
ACBD7|ACBD7,54,62,24,54,54,27,57,102
OLAH|OLAH,0,0,0,0,0,0,0,0
NMT2|NMT2,1471,986,1380,989,2967,1731,1878,1813
SLC25A40|SLC25A40,0,0,0,0,0,0,0,4
RUNDC3B|RUNDC3B,124,96,94,68,188,76,95,123
DBF4|DBF4,144,100,178,114,302,158,151,133
ADAM22|ADAM22,25,10,18,10,28,10,17,14
LOC107052578|LOC107052578,0,8,2,4,7,3,6,2
SRI|SRI,895,772,916,653,1550,1019,941,855
STEAP4|STEAP4,238,60,166,70,572,201,101,175
LOC112531969|LOC112531969,1,0,0,0,0,0,0,0
ABCB1|ABCB1,6574,5455,7834,4606,14956,6218,5922,7633
CROT|CROT,4800,3059,3599,3081,8038,4013,7088,6374
ABCB1LA|ABCB1LA,2138,1258,915,1406,2989,850,2418,1624
LOC107052579|LOC107052579,5,4,2,3,4,1,8,3
STEAP2|STEAP2,4,0,22,0,9,16,0,7
CFAP69|CFAP69,0,7,0,0,16,25,10,0
LOC107052576|LOC107052576,0,0,0,0,1,0,0,0
LOC112531968|LOC112531968,1389,77,103,1272,134,70,864,98
ZNF804B|ZNF804B,5,4,11,0,0,0,0,2
LOC112531967|LOC112531967,2147,40,135,849,282,98,1118,149
MIR466|MIR466,0,0,0,0,0,0,0,0
MIR466,0,0,0,0,0,0,0,0
GTPBP10|GTPBP10,177,163,209,256,295,78,109,49
CLDN12|CLDN12,1362,926,1221,720,2711,1269,1585,1665
LOC107052575|LOC107052575,0,5,0,0,0,0,7,0
PTTG1IP|PTTG1IP,1180,741,925,681,2230,1103,1361,1145
FZD1|FZD1,154,58,104,39,296,125,138,123
LOC107052574|LOC107052574,0,0,0,0,0,0,4,4
CDK14|CDK14,26,26,23,19,42,40,38,21
GATAD1|GATAD1,112,161,143,145,211,178,147,112
ANKIB1|ANKIB1,628,456,573,291,1222,560,585,547
LOC107052573|LOC107052573,0,0,0,0,0,0,0,0
KRIT1|KRIT1,493,406,615,330,1316,515,521,619
CYP51A1|CYP51A1,12671,9451,17890,13357,31844,7294,5144,9655
AKAP9|AKAP9,1893,1580,993,957,3946,1530,1873,2097
SAMD9L|SAMD9L,187,74,90,35,213,369,125,254
HEPACAM2|HEPACAM2,0,0,0,0,0,0,0,0
VPS50|VPS50,583,409,641,380,1213,554,451,529
TFPI2|TFPI2,222,131,143,193,297,235,405,170
LOC112531972|LOC112531972,4,0,3,0,1,3,3,1
LOC420552|LOC420552,5,4,0,0,10,13,10,0
ACCSL|ACCSL,28,32,62,19,63,32,38,25
PEX1|PEX1,1163,748,973,581,2181,685,704,769
EFCAB1|EFCAB1,9,9,24,5,16,15,5,6
LOC107052572|LOC107052572,0,0,0,0,0,0,0,0
RBM48|RBM48,146,147,175,100,263,119,145,107
FAM133B|FAM133B,1120,1007,1048,875,2027,824,1003,991
CDK6|CDK6,9612,7757,7977,4896,22521,5179,4779,8920
MIR1650|MIR1650,1,1,1,1,1,1,1,1
ERR2984230.4036|MIR1650,1,1,1,1,1,1,1,1
LOC112531971|LOC112531971,137,86,85,106,152,75,124,89
ACAD6L|ACAD6L,2799,1253,2280,1661,5093,2093,2625,2247
GNG11|GNG11,105,62,122,187,110,100,145,131
BET1|BET1,907,650,1019,776,1440,677,595,558
COL1A2|COL1A2,702,353,863,300,1334,508,463,224
SGCE|SGCE,80,20,52,16,177,59,27,36
CASD1|CASD1,467,321,347,235,976,411,476,535
MIR6601|MIR6601,0,0,0,0,0,0,0,0
MIR6601,0,0,0,0,0,0,0,0
PDK4|PDK4,1542,1096,1305,573,4086,928,2558,1947
ASB4|ASB4,2,0,0,0,0,0,0,0
DYNC1I1|DYNC1I1,61,120,93,74,208,129,55,38
LOC107052570|LOC107052570,3,6,0,10,8,4,0,0
PPP1R9A|PPP1R9A,320,186,182,157,691,294,289,252
PON2|PON2,16201,16264,15090,14403,27023,14153,12496,11981
SLC25A13|SLC25A13,6307,4510,6544,3367,16285,6454,4560,6046
DLX6|DLX6,0,0,33,0,0,29,4,3
SEM1|SEM1,1142,1439,1466,1941,2141,1666,1442,1493
DLX5|DLX5,0,0,14,0,10,59,7,0
SDHAF3|SDHAF3,405,347,410,443,735,324,522,341
ASNS|ASNS,783,702,1046,595,1832,777,542,649
C1GALT1|C1GALT1,806,552,699,420,1630,575,793,830
MIOS|MIOS,697,472,425,403,1077,510,510,638
MIR1685|MIR1685,3,2,4,0,4,0,3,5
ERR2984230.4067|MIR1685,1,0,1,0,1,0,1,1
ICA1|ICA1,17,14,37,22,84,53,28,24
LOC107052568|LOC107052568,12,13,57,1,117,18,4,4
UMAD1|UMAD1,302,256,324,250,614,369,487,349
LOC101752305|LOC101752305,102,48,100,52,166,114,137,167
RPA3|RPA3,149,174,141,113,205,117,144,93
GLCCI1|GLCCI1,3501,3752,2965,3540,6643,5322,8568,5503
NDUFA4|NDUFA4,3684,4490,4010,5688,6522,4310,4055,3689
PHF14|PHF14,419,253,351,191,876,328,350,426
THSD7A|THSD7A,106,56,132,26,152,164,115,114
LOC112531690|LOC112531690,0,0,0,3,2,0,0,0
LOC395159|LOC395159,7,0,14,30,0,0,10,20
VWDE|VWDE,42,129,8,6,30,65,0,19
LOC101747332|LOC101747332,7,10,9,6,8,13,0,9
TMEM106B|TMEM106B,9198,5850,8149,5180,17972,10017,9107,10951
ARL4A|ARL4A,801,766,931,927,2286,825,765,581
SCIN|SCIN,597,190,471,144,833,590,446,571
LOC107052566|LOC107052566,0,0,0,0,0,0,0,0
LOC112531691|LOC112531691,0,0,0,0,0,0,0,0
LOC107052565|LOC107052565,0,0,0,0,0,0,0,0
ETV1|ETV1,42,21,63,10,108,55,39,35
MEOX2|MEOX2,14,0,15,14,21,14,0,5
ISPD|ISPD,156,84,167,103,429,124,232,169
AGMO|AGMO,8254,4543,7385,5354,16563,7390,5180,6041
LOC107052561|LOC107052561,0,0,0,0,6,0,0,0
SOSTDC1|SOSTDC1,18,0,0,5,6,9,18,0
LRRC72|LRRC72,0,0,3,0,4,0,5,0
BZW2|BZW2,732,613,744,502,1200,695,676,562
ANKMY2|ANKMY2,979,733,955,746,1867,961,741,757
AGR2|AGR2,44,22,392,19,78,256,15,26
TSPAN13|TSPAN13,1519,1347,1891,1350,3166,1941,2361,1849
AGR3|AGR3,0,7,33,7,16,29,18,0
LOC112531697|LOC112531697,42,25,35,25,42,49,38,45
AHR|AHR,1232,526,1063,485,2626,1812,1312,1820
LOC112531698|LOC112531698,0,0,0,0,0,0,0,0
TWIST1|TWIST1,6,0,0,0,4,2,0,0
SNX13|SNX13,2526,1431,1412,754,5804,1462,1917,2492
LOC107052559|LOC107052559,0,0,0,0,0,0,0,0
TWISTNB|TWISTNB,72,115,109,109,116,100,114,59
MACC1|MACC1,21,0,0,0,0,25,5,10
LOC107052557|LOC107052557,0,0,0,0,0,0,0,0
HDAC9|HDAC9,239,31,73,130,322,141,88,73
ITGB8|ITGB8,22,0,31,0,0,58,15,0
LOC112531700|LOC112531700,0,0,0,0,0,0,0,0
SP8|SP8,2,1,0,0,0,0,0,0
ABCB5|ABCB5,13,10,37,0,59,33,5,12
LOC112531701|LOC112531701,0,5,0,0,0,5,0,4
SP4|SP4,287,218,274,205,644,421,408,339
LOC107052553|LOC107052553,3,0,0,0,0,0,0,0
IL6|IL6,84,75,64,55,217,112,129,108
LOC101750420|LOC101750420,154,62,22,43,317,214,71,300
CDCA7L|CDCA7L,1218,1156,2286,1120,3561,1128,997,915
DNAH11|DNAH11,560,288,272,108,964,547,688,833
LOC107052556|LOC107052556,64,73,36,49,88,63,77,93
RAPGEF5|RAPGEF5,358,185,352,111,461,275,329,167
LOC107052552|LOC107052552,251,254,185,156,338,161,242,221
LOC112531995|LOC112531995,0,1,2,1,0,2,0,1
TOMM7|TOMM7,893,1700,1431,2171,2104,1486,1674,1067
LOC112531703|LOC112531703,14,20,0,0,26,0,0,17
FAM126A|FAM126A,621,352,412,224,1003,633,412,579
NUPL2|NUPL2,123,115,136,127,233,122,142,131
LOC107052550|LOC107052550,0,0,0,0,0,3,0,10
KLHL7|KLHL7,605,497,454,341,1280,637,752,737
LOC107055896|LOC107055896,0,0,0,2,0,0,0,4
GPNMB|GPNMB,0,0,0,0,6,3,0,4
IGF2BP3|IGF2BP3,22,0,8,4,14,16,11,26
MALSU1|MALSU1,732,759,967,709,1462,677,607,599
TRA2A|TRA2A,2823,2113,2035,1778,5191,2472,2847,2783
FAM221A|FAM221A,129,97,78,96,127,149,113,135
CCDC126|CCDC126,603,462,655,489,1347,543,715,646
DFNA5|DFNA5,9,6,26,17,58,27,8,7
MPP6|MPP6,3298,1996,3759,2047,10710,2595,3917,3202
OSBPL3|OSBPL3,692,404,714,222,862,634,631,978
LOC107052547|LOC107052547,0,0,7,0,0,0,4,0
CYCS|CYCS,3204,3048,3545,3810,5315,2117,2038,2177
SNX10|SNX10,314,303,424,288,600,193,141,204
HNRNPA2B1|HNRNPA2B1,10181,8359,10478,8187,18976,7259,8033,8531
CBX3|CBX3,1849,1353,1723,1323,3161,1692,1593,1603
HOXA1|HOXA1,5,4,0,0,0,0,4,4
LOC107052546|LOC107052546,4,4,11,3,9,5,4,0
HOXA2|HOXA2,16,6,6,10,25,19,5,8
SKAP2|SKAP2,787,622,668,703,1162,623,678,535
HOXA7|HOXA7,26,16,17,17,42,35,15,34
HOXA3|HOXA3,27,13,9,7,37,19,17,23
HOXA4|HOXA4,59,27,51,27,102,53,43,28
HOXA5|HOXA5,59,27,33,37,122,48,42,44
HOXA6|HOXA6,5,6,13,9,8,4,11,4
HIBADH|HIBADH,2683,1580,2609,1690,5204,2261,1974,2100
JAZF1|JAZF1,28,29,37,15,43,55,36,18
LOC112531709|LOC112531709,0,0,0,4,0,0,0,0
TAX1BP1|TAX1BP1,3604,1660,3312,1618,7549,3426,4312,3625
TRIL|TRIL,6,17,14,14,31,12,33,11
CREB5|CREB5,42,145,34,16,130,19,8,72
PRR15|PRR15,7,4,6,0,6,29,0,0
CHN2|CHN2,170,114,163,89,291,150,166,138
WIPF3|WIPF3,270,129,213,80,608,291,117,235
SCRN1|SCRN1,56,33,50,25,109,41,54,55
FKBP14|FKBP14,229,146,275,255,568,203,258,171
BTD|BTD,883,501,1018,604,2363,1020,1023,693
PLEKHA8|PLEKHA8,379,209,390,133,945,311,296,477
COLQ|COLQ,54,116,48,134,279,21,77,30
HACL1|HACL1,3817,2315,4060,2044,6032,2424,1297,2320
GALNT15|GALNT15,26,10,18,16,50,19,16,13
ANKRD28|ANKRD28,758,486,411,395,1678,674,586,930
OXNAD1|OXNAD1,708,685,855,880,1539,634,545,592
DPH3|DPH3,734,578,868,952,1490,708,1076,774
RFTN1|RFTN1,375,206,389,210,960,438,539,291
PLCL2|PLCL2,139,71,159,53,260,143,99,73
LOC101752157|LOC101752157,43,13,7,10,34,53,29,60
TBC1D5|TBC1D5,1199,718,1447,605,2315,1188,1285,1032
LOC107052543|LOC107052543,0,0,0,0,0,0,0,0
LOC112531713|LOC112531713,0,0,0,8,20,23,41,24
SATB1|SATB1,616,621,582,425,1010,819,915,851
LOC112531796|LOC112531796,113,97,46,66,188,156,173,185
LOC107052542|LOC107052542,44,19,17,35,46,68,25,28
RAB5A|RAB5A,2725,1976,2292,2117,4704,2362,1866,2144
PP2D1|PP2D1,7,14,9,0,7,24,8,6
LOC107052540|LOC107052540,31,11,8,7,38,12,13,10
ENS-1|ENS-1,2,4,2,1,5,1,2,2
LOC101747889|LOC101747889,0,0,0,0,0,0,0,0
SGO1|SGO1,45,102,55,137,112,100,43,27
KAT2B|KAT2B,4709,3101,4369,2417,10481,2950,2327,3699
ZNF385D|ZNF385D,20,23,9,13,21,24,4,10
UBE2E2|UBE2E2,175,96,222,152,442,294,175,184
NR1D2|NR1D2,289,86,273,103,1084,340,348,212
UBE2E1|UBE2E1,711,469,715,424,1262,581,593,584
NKIRAS1|NKIRAS1,85,110,104,119,119,76,76,70
RPL15|RPL15,5965,9743,7538,10452,12661,6513,7163,4809
THRB|THRB,1317,957,1272,600,2796,824,777,1055
LOC107052539|LOC107052539,46,56,10,69,66,18,12,6
RARB|RARB,33,4,18,9,42,31,25,36
LOC112531715|LOC112531715,0,0,0,0,0,0,0,0
TOP2B|TOP2B,1840,1478,1755,1161,4036,1577,1737,1796
OXSM|OXSM,171,110,199,124,317,160,179,178
NGLY1|NGLY1,1448,912,1419,846,2920,1089,930,1109
LOC101748968|LOC101748968,0,22,11,14,7,0,0,0
LRRC3B|LRRC3B,45,92,111,57,205,98,54,59
LOC112531717|LOC112531717,24,26,36,11,58,40,0,25
NEK10|NEK10,8,62,21,7,98,18,11,3
EOMES|EOMES,130,97,129,77,140,120,118,93
SLC4A7|SLC4A7,189,67,162,64,271,415,158,140
LOC101749416|LOC101749416,9,5,1,7,7,8,0,4
CMC1|CMC1,737,576,863,701,1387,647,669,663
AZI2|AZI2,1601,1548,1735,1419,3231,1656,1356,1471
TGFBR2|TGFBR2,298,51,263,170,845,394,373,263
GADL1|GADL1,64,7,39,38,73,69,55,39
RBMS3|RBMS3,293,167,270,154,545,250,210,204
STT3B|STT3B,6685,4710,7885,4682,16128,6512,5570,5425
CMTM7|CMTM7,316,158,262,177,546,341,259,312
MIR1622|MIR1622,0,0,0,2,0,0,2,0
MIR1622,0,0,0,1,0,0,1,0
GPD1L|GPD1L,233,123,249,130,449,263,216,263
OSBPL10|OSBPL10,1585,1137,1610,1079,3611,1310,2393,2252
CMTM8|CMTM8,94,45,32,22,79,34,30,24
CMTM6|CMTM6,373,209,237,136,633,355,405,311
DYNC1LI1|DYNC1LI1,871,851,1054,816,1774,756,580,778
CNOT10|CNOT10,412,339,354,261,720,311,390,353
TCAIM|TCAIM,1770,1446,1696,1379,4225,1974,1745,2106
TOPAZ1|TOPAZ1,328,117,167,216,719,223,220,251
LOC112531718|LOC112531718,0,0,2,0,0,0,2,7
LOC107049140|LOC107049140,24,0,5,0,18,13,12,7
LOC101750587|LOC101750587,31,7,12,4,30,9,12,12
BCORL|BCORL,39,13,7,10,81,19,27,39
LOC101750511|LOC101750511,39,13,20,5,86,17,29,35
ANO10|ANO10,215,98,228,78,378,183,196,203
ABHD5|ABHD5,6575,4577,6121,4366,15691,7349,5105,7399
SNRK|SNRK,554,435,569,433,1348,618,617,630
POMGNT2|POMGNT2,104,74,74,21,191,85,142,92
FAM198A|FAM198A,0,5,14,0,0,9,0,0
ENTPD3|ENTPD3,546,532,1124,722,703,1034,223,389
LOC112531720|LOC112531720,0,0,0,0,0,0,4,0
RPL14|RPL14,5655,6894,5841,7734,10262,6787,9319,7368
MIR1723|MIR1723,36,87,49,79,68,31,37,16
ERR2984230.4331|MIR1723,1,1,1,1,1,1,1,1
NOD1|NOD1,706,425,498,395,1253,380,845,594
GGCT|GGCT,403,227,650,309,420,623,383,576
ZNRF2|ZNRF2,3560,2850,3801,2456,9393,3159,3909,4097
METTL6|METTL6,435,341,395,407,1062,406,530,451
EAF1|EAF1,614,433,597,414,1423,572,490,539
SH3BP5|SH3BP5,795,531,843,557,1808,833,928,774
CAPN7|CAPN7,570,370,442,252,1136,415,429,528
PIK3R4|PIK3R4,572,395,529,293,1193,446,555,542
ASTE1|ASTE1,65,70,43,56,120,52,71,28
NEK11|NEK11,13,13,11,4,40,24,14,14
LOC776146|LOC776146,0,0,0,6,0,0,0,0
ATP2C1|ATP2C1,1559,970,1335,848,3282,1336,1425,1626
LOC100859709|LOC100859709,2,0,0,0,0,0,0,4
MRPL3|MRPL3,1161,1072,1485,1038,2454,1029,889,998
CPNE4|CPNE4,24,46,47,27,57,68,36,26
LOC107052528|LOC107052528,0,0,0,0,0,0,0,0
LOC112531721|LOC112531721,79,49,703,92,222,1922,97,28
ACPP|ACPP,13,14,42,14,51,179,17,14
NPHP3|NPHP3,856,716,494,511,1768,658,756,935
TMEM108|TMEM108,0,0,0,0,4,0,0,0
DNAJC13|DNAJC13,1086,628,865,424,2251,1037,1114,1106
ACAD11|ACAD11,3746,1710,2757,2215,7445,2010,5002,3422
ACKR4|ACKR4,193,65,107,77,329,253,165,242
UBA5|UBA5,1385,945,1375,82,2209,679,777,689
TOPBP1|TOPBP1,201,145,194,139,451,171,216,256
CDV3|CDV3,2566,2266,3365,2677,5441,1868,1706,1807
CCR8L|CCR8L,3,12,5,4,0,10,9,8
CCR5|CCR5,77,40,82,36,77,101,93,71
CCR2|CCR2,561,258,345,239,799,716,468,543
XCR1|XCR1,39,10,31,18,61,31,24,29
CCR9|CCR9,15,7,20,21,21,16,25,41
LZTFL1|LZTFL1,51,64,65,38,69,55,141,77
FYCO1|FYCO1,1479,894,1357,700,3174,1291,1627,1482
SACM1L|SACM1L,2273,2056,2297,1711,5261,1752,1518,2281
SLC6A20|SLC6A20,24,69,17,29,49,26,33,31
SNRPD1|SNRPD1,343,660,572,615,613,382,380,266
LIMD1|LIMD1,543,450,658,376,1415,572,377,349
LOC107052526|LOC107052526,13,18,11,0,26,7,0,14
CDCP1|CDCP1,37,16,31,4,51,37,18,11
LARS2|LARS2,739,371,591,314,1173,523,442,577
CLEC3B|CLEC3B,337,400,390,312,631,443,340,181
EXOSC7|EXOSC7,267,199,350,282,452,196,242,158
TGM4|TGM4,21,31,23,6,9,33,7,10
ZDHHC3|ZDHHC3,552,374,569,337,1053,638,591,445
TMEM42|TMEM42,280,264,252,289,581,300,365,203
KIF15|KIF15,47,40,62,54,105,52,31,40
KIAA1143|KIAA1143,447,355,372,306,629,411,593,456
TRAK1|TRAK1,784,585,728,458,1467,699,809,581
LOC107052525|LOC107052525,0,0,0,0,0,0,6,0
ULK4|ULK4,19,9,23,12,21,23,16,7
