genes	rank
PPME1|PPME1	0.100736803799211
SLC2A11L5|SLC2A11L5	0.100725781808735
RNF185|RNF185	0.100612485638248
CLYBL|CLYBL	-0.100575063371037
NFKBIZ|NFKBIZ	0.100478752312964
GZF1|GZF1	0.100424504490636
SERTAD4|SERTAD4	-0.100422817475442
NPAS3|NPAS3	-0.100415182170983
LOC107053272|LOC107053272	0.100401127077224
LTBP2|LTBP2	-0.100399637955757
CRNKL1|CRNKL1	0.100257905352947
MANBAL4|MANBAL4	-0.100182845308039
COPG2|COPG2	0.10013989891121
FAM188B|FAM188B	0.100139778661151
HSPG2|HSPG2	0.100068061328858
ACVRL1|ACVRL1	0.100045965368901
ARHGAP35|ARHGAP35	-0.0999652235492366
NCSTN|NCSTN	0.0999550384216545
WNT11|WNT11	0.0998938106886637
LBH|LBH	-0.0998309382971121
TTR|TTR	0.0998218554096535
MLLT10|MLLT10	0.0996644840273569
AKNAD1|AKNAD1	0.0996616182852847
LRRC25|LRRC25	-0.0996427791244057
SSH1|SSH1	0.0996407218819295
LOC112532796|LOC112532796	-0.0996188674238197
BCOR|BCOR	0.0995975045992498
GANC|GANC	-0.0995690196495124
CTSEAL|CTSEAL	0.0995564740212666
ELF2|ELF2	-0.0994442470982296
LOC107053523|LOC107053523	0.0992092314530655
LOC107053675|LOC107053675	0.0991728731102233
SNU13|SNU13	0.0991252999504971
TMEM42|TMEM42	-0.0990685564329411
NEMP1|NEMP1	0.0990607714751574
DDB2|DDB2	-0.0989048989451849
CLPX|CLPX	0.0989029712730506
GPAT2|GPAT2	-0.0987947654876319
POMT2|POMT2	0.0987923793417348
SPAST|SPAST	0.0987146027371098
LOC101749862|LOC101749862	0.0986504358605689
CBR4|CBR4	-0.0986375022640204
SPRTN|SPRTN	-0.0986251262378371
SORCS2|SORCS2	0.0985987754345191
CASP3|CASP3	-0.0984287247835049
ZCCHC10|ZCCHC10	0.0984044134553195
LOC421415|LOC421415	0.0981389466061357
LOC112532432|LOC112532432	-0.0980230390087136
PAPOLA|PAPOLA	-0.0980159108183139
CCDC30|CCDC30	-0.0978794955581237
FGF10|FGF10	-0.0978354166872344
B2M|B2M	0.0977913413822995
LOC101750587|LOC101750587	-0.0976585818195378
PACRG|PACRG	-0.0976488027481047
CDK9|CDK9	0.09761946994259
FLNA_1|FLNA	0.0975579784772876
DPM2|DPM2	-0.0975270039329834
LOC107049482|LOC107049482	0.0974239475264498
LOC112530672|LOC112530672	0.0973853024272337
CRTAC1|CRTAC1	0.097341993793946
TLL2|TLL2	-0.0972865244172126
BMI1|BMI1	-0.0972377089162017
LOC425623|LOC425623	0.0971863583142718
RBM18|RBM18	-0.0971269677494757
PDE4C|PDE4C	-0.0970474794995874
GNAL|GNAL	0.0969300966058683
RGS6|RGS6	0.0968904436346087
PC_1|PC	-0.0968213970467323
SNX2|SNX2	-0.0968157263597233
DRAM2|DRAM2	0.0968016740698554
LOC101749146|LOC101749146	0.0967506209406243
RAB40C|RAB40C	0.0966833024605765
LOC107050286|LOC107050286	0.096680260140252
CHST3|CHST3	-0.0966659238027922
RPS28|RPS28	-0.0965753005197156
RAB7A|RAB7A	0.0965709509966001
LRTOMT|LRTOMT	-0.0965644977727329
GCG|GCG	0.0965067716646599
LOC101748122|LOC101748122	0.0961964545589682
ETS1|ETS1	0.0961013232443628
TPRG1L|TPRG1L	-0.0960973440226938
MTX3|MTX3	-0.0960243816499061
SEPT12|SEPT12	-0.0960064320900063
SLC22A13|SLC22A13	0.0959910393272167
AGPAT9L|AGPAT9L	0.0959075135890577
TEX9|TEX9	0.0958776896694468
LOC107055075|LOC107055075	0.0958496262117251
BCAR1|BCAR1	-0.0958020039563409
ZFAND2B|ZFAND2B	0.0957644010786357
SERPINC1|SERPINC1	0.0957184671126086
SNX27|SNX27	-0.0956760424799863
ZUFSP|ZUFSP	0.0955490453280818
LOC417386|LOC417386	-0.0954447974624031
ACVR1|ACVR1	-0.0951765717710529
CA13|CA13	-0.0950994183674104
STARD9|STARD9	0.0950658324555693
UBASH3B|UBASH3B	0.0950353436438646
LOC101750711|LOC101750711	-0.0950118374156585
PRR5L|PRR5L	0.0949530952219198
TRAFD1|TRAFD1	0.0948707735117234
SMIM11|SMIM11	0.094869506757098
LMF1|LMF1	0.0948601493249411
PRDM15|PRDM15	0.0947735467627619
TDRD3|TDRD3	-0.0946869287311971
DUSP19|DUSP19	-0.0946857995050572
BCAR3|BCAR3	-0.0946417237135269
EEF1D|EEF1D	0.094576542706245
AHCYL1|AHCYL1	-0.094558477404843
IL16|IL16	0.0945080290175109
MTHFR|MTHFR	-0.0944687924241901
ZBTB8AL|ZBTB8AL	-0.0944415220661692
KCNIP3|KCNIP3	0.0943814344875216
FADD|FADD	-0.0942822270077438
CD101|CD101	-0.0942583265583913
RASSF1|RASSF1	-0.094220050703221
GMSRAL|GMSRAL	-0.0941941530557542
LOC112533451|LOC112533451	0.0939621119232635
VPS9D1|VPS9D1	0.0938990551627687
LOC112531488|LOC112531488	-0.0938860837420501
KCNK15|KCNK15	0.0938505985759264
HDAC9|HDAC9	-0.0938236441529087
ATP6V1E1|ATP6V1E1	-0.0937930950818187
MISP|MISP	-0.0937639337353582
DUSP12|DUSP12	0.0937560924247543
PSMG1|PSMG1	0.0937550977075757
LOC107057021|LOC107057021	0.093643425022682
PSD2|PSD2	0.0936212911067686
LOC107055385|LOC107055385	-0.0935544881074034
SIKE1|SIKE1	-0.0935437188060077
ST3GAL6|ST3GAL6	0.0935133210782756
FIGNL1|FIGNL1	0.0934840937471666
ARIH2|ARIH2	-0.0934459031813615
SPRED2|SPRED2	-0.0933948481555223
RAP1GAP2|RAP1GAP2	-0.0933530454485234
SLC1A2|SLC1A2	-0.0933144273836244
LOC107054117|LOC107054117	0.0932695401162177
DPCD|DPCD	0.0932691961895014
ARL14EP|ARL14EP	0.0930365616829067
DAPK1|DAPK1	0.0930236158454919
HLA-F10AL3|HLA-F10AL3	-0.0928084249008911
LOC101748543|LOC101748543	-0.0928015321067504
ABCB1|ABCB1	0.092786441926621
ABRACL|ABRACL	0.0927220926493121
TAMM41|TAMM41	0.0927203489756184
IGHVL|IGHVL	-0.0926935105221266
NXNL1|NXNL1	0.0926319093543546
LOC107052960|LOC107052960	-0.0925345744386365
ARID1A|ARID1A	-0.0924429621267298
LOC101751989|LOC101751989	-0.0924349727817528
LOC107052159|LOC107052159	-0.0924222517550306
ABCA3|ABCA3	0.0922002410918612
IL4I1|IL4I1	0.0921512499705241
LOC107054342|LOC107054342	-0.0920865823243486
CENPW|CENPW	-0.0920116136768126
C1S|C1S	0.0919530949177717
KPNA3|KPNA3	0.0918903841779267
CEP170B|CEP170B	0.0917740213523684
FAM109B|FAM109B	-0.0917363154359535
LOC107052888|LOC107052888	-0.0916217859776538
NDUFB7|NDUFB7	0.0915923193704212
XIRP1|XIRP1	-0.0915680888655766
SYNPO2|SYNPO2	-0.0915464449778179
XRCC4|XRCC4	0.0914054988173055
LOC101749795|LOC101749795	0.0913784269243987
MGST1|MGST1	0.0913598081608943
PTPDC1|PTPDC1	0.0913511027217756
LOC107049884|LOC107049884	0.091289726359836
JTB|JTB	0.0912371055652766
GPR174|GPR174	-0.0911683719680036
PI4K2A|PI4K2A	0.0910528956089213
TRIM13|TRIM13	-0.0909969285066237
CTGFL|CTGFL	0.0909969170731186
GPALPP1|GPALPP1	-0.0909357706057648
KCTD7|KCTD7	-0.0907934089673905
SLC2A12|SLC2A12	-0.0907153555355409
DLAT|DLAT	-0.0906562363233819
FBXL15|FBXL15	-0.0906018448163966
LOC772071|LOC772071	-0.0905435843311813
WSCD2|WSCD2	0.0904346198718403
LOC100859454|LOC100859454	-0.0903535947922189
STRAP|STRAP	0.090286274845031
GET4|GET4	0.0902087436870159
LOC107050724|LOC107050724	0.090202941297961
HIBADH|HIBADH	-0.0901990686053857
ABCC2|ABCC2	-0.0901966880547275
C20H20ORF112|C20H20ORF112	-0.0901939011395409
LOC107050235|LOC107050235	-0.0901486968067239
MND1|MND1	0.0901413512199733
HSP90AA1|HSP90AA1	0.0900906362032228
EIF4E2|EIF4E2	-0.0900491015835621
RFWD2|RFWD2	0.0900465453682841
LUC7L3|LUC7L3	0.0900154654941471
DES|DES	-0.0899437262640185
MED31|MED31	-0.0898219052740818
RRP1B|RRP1B	0.0896275742696033
KLHL41|KLHL41	-0.0895556582420154
YIPF4|YIPF4	0.0894490290889252
MANBAL15|MANBAL15	-0.0894294137002319
TCTA|TCTA	-0.089373890604254
KIAA1211|KIAA1211	0.0893515770855196
NTL|NTL	0.089228374022835
GSN|GSN	0.08913149563973
DNAJA1|DNAJA1	-0.0890326507975887
GRIK4|GRIK4	0.089028834100151
PDX1|PDX1	-0.0889807431373403
TIMELESS|TIMELESS	0.0888803046979478
RPAP1|RPAP1	0.0887442351858292
TSPAN2|TSPAN2	0.0885592617574206
KLHDC2|KLHDC2	-0.0885048264939314
EXOC3L1|EXOC3L1	-0.0884815047461694
GBP1|GBP1	-0.0883413284448915
ARSG|ARSG	0.0883210867723603
SHPK|SHPK	-0.0882829329649961
COL4A6|COL4A6	-0.0882523884268544
RXRG|RXRG	0.08821069368609
DROSHA|DROSHA	-0.0881090764641711
CCDC25|CCDC25	-0.0881001483951627
MTDH|MTDH	-0.087909121648276
ATP1B4|ATP1B4	-0.0878899251696951
PLCD3|PLCD3	0.0878478135566174
LOC112532293|LOC112532293	-0.0875113007720336
SOS1|SOS1	-0.0873375712005636
LOC107054534|LOC107054534	0.0873193491841242
CARF|CARF	-0.0873190019949187
NRCAM|NRCAM	-0.0872798796391283
FAM221A|FAM221A	0.0871855392071997
FAM105B|FAM105B	0.0870758954118254
LOC101749253|LOC101749253	0.0870397830268987
SEC62|SEC62	0.0870131641247788
RPL37|RPL37	-0.0869413709362449
FANCB|FANCB	0.0869088208819699
VEGFD|VEGFD	0.0869004722371917
RAB22A|RAB22A	0.0868220874166724
PHKA2|PHKA2	-0.0867742093620201
AIFM2|AIFM2	0.086739465274157
ZNF407|ZNF407	-0.0867021827280416
CARMIL1|CARMIL1	0.086539236157954
EIF2AK2|EIF2AK2	0.0864437369309374
LOC101750312|LOC101750312	0.0864284775849571
LINGO3|LINGO3	0.08638274887789
FAM65A|FAM65A	-0.0863682194423454
LOC107049717|LOC107049717	-0.0863577880380388
NPDC1|NPDC1	-0.0862934167521569
PKNOX2|PKNOX2	-0.0862821222216972
LOC107054243|LOC107054243	-0.0862332927411591
HK2|HK2	0.0862083623700349
GHDC|GHDC	0.0862030609968839
SCAF11|SCAF11	-0.0861431164904526
TTLL4|TTLL4	0.0860864514053562
SPRY2|SPRY2	0.0860787008534784
RBFOX2|RBFOX2	-0.0860527184341181
SDR42E2L|SDR42E2L	0.0860021426781543
GPR18|GPR18	0.0859721357418785
FNBP1|FNBP1	0.085926187766101
SDCCAG3|SDCCAG3	-0.0858546111771237
WDR59|WDR59	0.0856759148506664
DCUN1D4|DCUN1D4	0.0855982698665976
TNIP1|TNIP1	-0.0854510707060463
TNRC6C|TNRC6C	0.0853907811912246
ZDHHC7|ZDHHC7	-0.0853690391201479
SAMHD1|SAMHD1	0.0853103646300161
GNAI3|GNAI3	-0.0851397383465195
MFSD9|MFSD9	0.0850555340509887
VWA8|VWA8	0.0850377243174973
LOC112531601|LOC112531601	-0.0849403135957338
PDK3|PDK3	0.0847615498713711
OXSM|OXSM	0.0847187700585124
ATP6V1C1|ATP6V1C1	0.0847154593342086
LOC112530196|LOC112530196	0.0847137421275704
METTL22|METTL22	0.0846668853339334
SERTM1|SERTM1	-0.084544059517443
MDH1|MDH1	-0.0845100471967901
PRLHR2|PRLHR2	0.084505143790456
NUR2L|NUR2L	-0.0844855527345229
CNNM4|CNNM4	-0.0844113227358361
PRKCH|PRKCH	-0.0844093019458344
MANBAL1|MANBAL1	-0.0843854130714899
LOC112531693|LOC112531693	-0.0843586777470259
FILIP1L|FILIP1L	-0.0843071148140679
HMGXB4|HMGXB4	-0.0841911027518689
PCBP3|PCBP3	0.084185091633563
MPP3|MPP3	-0.0841700868616254
WRNIP1|WRNIP1	0.0841497162662631
PIK3R5|PIK3R5	0.0840272700116404
KANSL1|KANSL1	-0.0840012592758834
MED27|MED27	0.0839901934105959
BRAP|BRAP	0.0839764684210911
HDAC11|HDAC11	0.083925250205086
LOC112530462|LOC112530462	-0.0839077913709031
EPHA3|EPHA3	0.0838870066658065
FARS2|FARS2	-0.0838417136713922
PREX1|PREX1	0.0837752235328437
HMGA1|HMGA1	0.0837677867119327
WBP1L|WBP1L	-0.0837671027792314
INVS|INVS	0.0837206614624396
FOXO1|FOXO1	-0.0836101856036736
CALM1|CALM1	-0.0836066642847965
CTIF|CTIF	-0.0835505493927881
CERS5|CERS5	0.0835494033304002
NPEPL1|NPEPL1	-0.0835157399199264
EHBP1L1|EHBP1L1	-0.0833758550510971
KIAA1191|KIAA1191	-0.0833443728985324
GIMAP7L5|GIMAP7L5	-0.0832952437321705
ALDH1A1|ALDH1A1	0.0832337871928527
TOX2|TOX2	-0.0831775087227326
RNF103|RNF103	0.0831153098347435
SMARCA4|SMARCA4	-0.082885192782159
SBK3|SBK3	0.0828676395318232
STAMBPL1|STAMBPL1	0.0827834721753377
LOC112533497|LOC112533497	0.0826478363398767
TMEM109|TMEM109	-0.0825978057340448
LOC107053966|LOC107053966	0.0825785033849104
NENF|NENF	0.0825567559198215
AHR2|AHR2	-0.0824198189919565
CFAP36|CFAP36	-0.0823758927876918
LOC107051996|LOC107051996	-0.0822781011933633
INHBA|INHBA	-0.0822032093726094
PTPN22|PTPN22	0.0819804522081191
EIF3I|EIF3I	-0.0819222585256659
ADGRA3L|ADGRA3L	-0.0818481066596084
CCLI7|CCLI7	0.0816911812219484
PMLL|PMLL	-0.0816730000864143
F7|F7	0.081650004541369
KPNA4|KPNA4	0.0816371352060203
LOC107057261|LOC107057261	-0.0816138077921047
DENND6A|DENND6A	0.0816020004981245
C1orf53|C1orf53	0.0815482497813051
INPPL1|INPPL1	-0.0815465617155384
LOC107049370|LOC107049370	-0.0815134297516237
TAF1D|TAF1D	-0.0814461916093528
INTU|INTU	-0.0814303613228068
LIN52|LIN52	0.0814003532801906
LOC769729|LOC769729	0.0813756232949652
ABL1|ABL1	0.0812230115099235
RGCCL|RGCCL	0.0810753765897287
WDR18|WDR18	-0.0809801552388876
TRAF3IP2|TRAF3IP2	0.0809634500357767
CCDC80|CCDC80	0.0807194156011637
GRASP|GRASP	0.0806779883637675
SCCPDH|SCCPDH	-0.0806547819063323
RNF26|RNF26	-0.0806047486096093
SORD|SORD	0.0805124973281346
TMEM165|TMEM165	0.0804378964641547
PROX1|PROX1	0.0803724189777136
CDK17|CDK17	0.0803218087258002
EMP2|EMP2	0.080307963563774
EIF4E3|EIF4E3	-0.0802743269861077
TPM1|TPM1	-0.080138309328057
CENPV|CENPV	-0.080073305511071
PALM|PALM	0.0800443861739906
SNX6|SNX6	0.0799614540039571
DMAP1|DMAP1	0.0799526548394295
TMEM43|TMEM43	0.0799053447040698
LOC107049166|LOC107049166	-0.0798809043490785
HMGXB3|HMGXB3	-0.0798723353386842
PRTFDC1|PRTFDC1	0.0798406569306148
TMEM5|TMEM5	0.0798330332531689
CEBPB|CEBPB	-0.0798304446484041
PLPP2|PLPP2	0.0798084111583177
DMXL2|DMXL2	0.0797720735604271
KIAA0100|KIAA0100	0.0797357561160485
KLF8|KLF8	-0.0797325516960339
MCAM|MCAM	-0.0796536132026653
ANP32A|ANP32A	-0.0795826283328531
GGH|GGH	-0.0795614420008069
TSPEAR|TSPEAR	0.0794973452225455
POT1|POT1	0.0794787806890096
LOC112533000|LOC112533000	-0.079477602290326
LOC107051951|LOC107051951	0.079374631999544
TRAK1|TRAK1	0.0793725026799149
CENPC|CENPC	-0.0792908112205668
LOC427783|LOC427783	-0.0792894204686063
IST1|IST1	0.0792739070004691
SETMAR|SETMAR	0.0789048286108857
LIAS|LIAS	0.0788867432839458
ABHD10|ABHD10	-0.0787361109171251
NDUFA9|NDUFA9	-0.0786368882315285
BBS9|BBS9	0.0785241834435962
TBC1D7|TBC1D7	0.0785114405877109
NPTX2|NPTX2	0.0785094215001132
SCOC|SCOC	-0.0784528218259691
S100A11|S100A11	-0.0783660069338254
POMP|POMP	0.0783469114959451
ATL2|ATL2	0.0783456300084727
LRRC56|LRRC56	0.0781699782296374
DKK3|DKK3	-0.078162324931093
LOC770653|LOC770653	-0.0781199966119074
ZNF143|ZNF143	0.0781190321256259
C26H1orf74|C26H1orf74	0.0779930051896096
LOC112533547|LOC112533547	-0.0779120033121941
C8H1ORF21|C8H1ORF21	-0.0778790105267188
TEX14|TEX14	-0.0778638022737436
KCTD12|KCTD12	-0.077734923371268
SPPL2A|SPPL2A	0.0776950383663894
CRY2|CRY2	0.0776554372041749
ANO1|ANO1	-0.077614879307412
LYSMD1|LYSMD1	0.0775761026166209
SMPD3|SMPD3	0.0775705036981205
C1D|C1D	0.0774863673802484
UBE2D1|UBE2D1	0.0774823055484992
CHSY1|CHSY1	0.0774766728997339
LOC101747443|LOC101747443	-0.0774726797179695
VEPH1|VEPH1	0.0773784060232951
R3HDM1|R3HDM1	0.0773027483096
LOC112531773|LOC112531773	-0.0772872622313811
GPI|GPI	-0.0771860810372177
TMED7|TMED7	0.0771161426963091
AUTS2|AUTS2	0.077089560864491
MXD3|MXD3	0.0770714289964542
VAMP1|VAMP1	0.0770584597976754
GALNT16|GALNT16	0.0770315288860479
METTL5|METTL5	0.0770297147394309
SEC23IP|SEC23IP	0.0769252462598329
HERC4L|HERC4L	0.0768742481325597
RBM5|RBM5	-0.076859997734684
WDR44|WDR44	-0.0768561820610909
MLH1|MLH1	0.0768150785052298
FES|FES	-0.076765299453402
CNDP2|CNDP2	-0.0766664096456016
TMEM248|TMEM248	0.0765469519822566
LOC112530171|LOC112530171	0.0764628139173306
TIPARP|TIPARP	-0.0763988827047976
PMFBP1|PMFBP1	-0.076387682759598
DFFB|DFFB	-0.0763772187248315
NME3|NME3	-0.0763499321996159
SCP2|SCP2	-0.0760458332464293
TF|TF	-0.0760079944115672
SRPX2|SRPX2	0.0759736311756563
ZDHHC20|ZDHHC20	-0.075875470135771
XXYLT1|XXYLT1	-0.0758167791489809
C1orf226|C1orf226	0.0757052041936753
LOC107052921|LOC107052921	0.0755441197562972
N4BP2|N4BP2	0.0754428096326394
C2orf72|C2orf72	-0.075359065547539
CDYL2|CDYL2	0.0753563652710055
INTS9|INTS9	-0.0753555715691793
IGF1|IGF1	-0.0752892073187231
USP37|USP37	-0.075255542053639
ABCC4|ABCC4	-0.0752311026947916
PKDCCA|PKDCCA	0.0751661425022496
ALDH3B1L2|ALDH3B1L2	0.0751210694052964
FMOD|FMOD	0.075104434150774
COL15A1|COL15A1	0.0750295861629678
DHX34|DHX34	-0.0750211258927026
PLCE1|PLCE1	-0.075010013659107
GP1BA|GP1BA	0.0749058647078616
SFR1|SFR1	-0.0747689374506892
SLIT3|SLIT3	0.0746612670335805
LOC107056877|LOC107056877	-0.0746577480464541
ABCG4|ABCG4	0.0746431656071229
ZNF521|ZNF521	-0.0746170857652138
TTI2|TTI2	0.0745471123955121
CYP46A1|CYP46A1	0.0743348273335799
LOC107051962|LOC107051962	0.0742848108186643
EIF4G2|EIF4G2	-0.0742632457340249
SPTLC2|SPTLC2	-0.0741703715211523
LOC101750690|LOC101750690	-0.0739543206122074
LOC112530949|LOC112530949	-0.0738274230059272
LOC107051584|LOC107051584	0.073800650582047
KIF1BP|KIF1BP	0.0736913412637239
IKZF2|IKZF2	0.0736510344761957
DCDC2B|DCDC2B	-0.0736437364277777
NDE1|NDE1	-0.0736242756839878
PIAS1|PIAS1	-0.0736207018787873
COPA|COPA	0.0735771971705216
MIR22|MIR22	0.0735625954360362
LOC107056305|LOC107056305	0.0735270648474386
SPIA3|SPIA3	0.0734654143117547
LOC107052540|LOC107052540	-0.0734618339589684
KCNQ1|KCNQ1	0.0733502511459742
ERI1|ERI1	-0.0733153234787534
LOC107055338|LOC107055338	-0.073271210247385
POP1|POP1	-0.073243091081063
TTI1|TTI1	0.0732049742631598
IFRD1|IFRD1	0.0731962849422979
LOC112531804|LOC112531804	0.0731892650421741
UIMC1|UIMC1	0.0731713286133355
LOC101750415|LOC101750415	-0.0731037390494317
SSBP2|SSBP2	0.0730909374645983
LSM7|LSM7	0.0730205221206453
GATAD2B|GATAD2B	0.0730030273756075
MRNIP|MRNIP	-0.0729341988341204
PDGFRL|PDGFRL	-0.0729225347360286
ERLIN2|ERLIN2	-0.0727882011326132
SETDB1|SETDB1	-0.0726738410073357
LOC107055146|LOC107055146	0.072599304232935
HYLS1|HYLS1	-0.0725806765038681
RASSF5|RASSF5	0.072570516275272
RUNX1|RUNX1	0.0722750491709482
ANXA6|ANXA6	-0.0722289912699371
LOC107057170|LOC107057170	0.0721600764214184
RPL5|RPL5	-0.0720909745742366
ZCCHC14|ZCCHC14	0.0718710072340753
RAPGEF5|RAPGEF5	-0.0718249196321264
C17H9orf78|C17H9orf78	0.0717753302773174
AK1|AK1	-0.0716457412686677
RP11-400G3.5|RP11-400G3.5	0.0716390470579416
ITGB6|ITGB6	-0.0714781035892095
LOC107050328|LOC107050328	-0.0714642196199397
SBDS|SBDS	-0.071400709823046
LOC425431|LOC425431	-0.0713715916191056
TSEN54|TSEN54	0.0712362110043638
P3H4|P3H4	0.0712054797146379
MAST3|MAST3	0.071108115472169
STAT6|STAT6	0.0709436916345519
DHX40|DHX40	-0.0708473564538464
ELAVL1|ELAVL1	0.0708465836332707
SLC41A2|SLC41A2	0.0707446323168978
GOLM1|GOLM1	0.0706509645948327
BLA|BLA	-0.0706279567116958
LOC107057061|LOC107057061	0.0705716792153118
HS3ST1|HS3ST1	-0.0705016555285277
PHF12|PHF12	-0.0704755829148328
SDF4|SDF4	0.0704324248031266
UACA|UACA	0.0703786969449248
LOC107054694|LOC107054694	0.0703591833496765
ABCB8|ABCB8	0.0703208627197415
LOC107054951|LOC107054951	0.0703059919276858
SMARCD1|SMARCD1	-0.0703045061634864
USP13|USP13	-0.0702100105889235
MCUR1|MCUR1	-0.0702093331090659
AQP11|AQP11	0.070196280266888
LOC107055713|LOC107055713	-0.0701798328409865
PROSER1|PROSER1	-0.0701730531951798
RAB14|RAB14	0.070168686605174
LOC107054274|LOC107054274	0.0701178933240515
RCAN3|RCAN3	-0.0701050403293848
MAPT|MAPT	0.0699541378133003
PPM1F|PPM1F	0.0698850674333764
GMIP|GMIP	0.0698252911110798
YTHDF1|YTHDF1	-0.0697987216107084
FDX1|FDX1	-0.0697838728504029
SRI|SRI	0.0697497188393666
TTYH2|TTYH2	-0.0697362562211874
LOC107054377|LOC107054377	-0.0697245207602805
KLF11|KLF11	-0.069716834319981
MRPL38|MRPL38	-0.0696504172717899
ECE1|ECE1	-0.0696033973999517
PGRMC1|PGRMC1	0.0695664376078505
DSP|DSP	-0.0695567787734886
RGS19|RGS19	0.0694969944739868
LOC112533454|LOC112533454	0.0694869287561744
MAP1LC3B|MAP1LC3B	0.0694397627740964
CBFA2T2|CBFA2T2	-0.0694165687976007
C10H15orf40|C10H15orf40	-0.0693959939901248
CCNF|CCNF	-0.0693585131096904
ZFAND4|ZFAND4	0.0693207764782695
PSMC6|PSMC6	-0.0693173169364555
TMC5|TMC5	-0.0692770644537563
L3MBTL4|L3MBTL4	0.0692540366447375
D2HGDH|D2HGDH	0.0690841570292872
PACSIN3|PACSIN3	0.0689874112128741
GSK3B|GSK3B	-0.0689659886953366
ZRANB3|ZRANB3	0.0689117048723889
ATXN10|ATXN10	-0.0688938170291586
ECHDC1|ECHDC1	-0.0688839918908002
FRG1|FRG1	0.0688450959615608
LOC112532356|LOC112532356	0.0688098251376947
PEX3|PEX3	-0.0687162388151899
ST6GALNAC1|ST6GALNAC1	0.0685571295285285
CECR6|CECR6	0.0685304135485829
TGFBI|TGFBI	-0.0684817447522399
SKIV2L|SKIV2L	0.068445570932873
CAPNS2|CAPNS2	0.0684426955808112
CNRIP1|CNRIP1	0.0683109766831402
SOCS5|SOCS5	0.0683001395380204
LOC112533177|LOC112533177	0.0682178327313607
SARAF|SARAF	0.0682165644508214
PCDH19|PCDH19	-0.0682131974935529
TSPAN3|TSPAN3	0.0681870540895274
LOC107051264|LOC107051264	0.0680182579004607
SPAG17|SPAG17	-0.0679977506145105
ZSWIM7|ZSWIM7	-0.067957581371795
MOB3A|MOB3A	-0.0678331465409875
PARP8|PARP8	0.0677483658573253
PHC1|PHC1	0.0677075411796714
CIB1|CIB1	0.0677055320805129
NOBOX|NOBOX	0.0675946295276746
C2CD3|C2CD3	0.0675720287719465
CTNS|CTNS	0.0675640506424691
TICAM1|TICAM1	-0.0675170894552707
ROBO2|ROBO2	-0.0674898881247222
TMEM184A|TMEM184A	0.0674064917683057
SRSF5A|SRSF5A	0.0673653571560101
PIGW|PIGW	-0.0673546608568475
REL|REL	0.067349764101243
PRDM2|PRDM2	0.0672263419115897
GPSM2|GPSM2	0.0672144719320989
DRCC1|DRCC1	0.0670944750740786
MRPL13|MRPL13	0.0668227123351289
TTPAL|TTPAL	-0.0667559203080057
AvBD9|AvBD9	0.0666037845699926
TMEM33|TMEM33	-0.0664009458252279
ODF3L6|ODF3L6	-0.0663945168332679
WBP2NL|WBP2NL	-0.0663483444140583
SPDL1|SPDL1	0.0663286072936508
NHEJ1|NHEJ1	-0.0662968813827938
RAB10L|RAB10L	0.0660074406425561
PGC|PGC	0.0659750478387174
LOC112529987|LOC112529987	-0.0658591770851182
HACD2|HACD2	0.0658556546423109
TNFAIP3|TNFAIP3	0.0658521903571571
RGS14|RGS14	-0.0658053138291254
ACSS3|ACSS3	-0.0657913041828592
MYO7L2|MYO7L2	0.0657885953913832
IREB2|IREB2	0.0657127942167503
MAGT1|MAGT1	0.0656591438665354
LOC107052719|LOC107052719	-0.0656020908766868
NUP133|NUP133	0.0656011997829231
ADAM33|ADAM33	-0.0655952024975575
RNF213|RNF213	0.0655589534037704
SEPHS1|SEPHS1	-0.0655250694074515
CPM|CPM	0.0654754809239013
TMEM221|TMEM221	-0.0654170751373186
DNAAF2|DNAAF2	0.0653187150314525
WDR47|WDR47	0.0652783788351241
XPO1p|XPO1p	-0.0651945894529797
NCAPD3|NCAPD3	0.0651888208602535
LOC112533335|LOC112533335	0.065179672274206
FBXW2|FBXW2	-0.0651085246727482
MTTPL|MTTPL	0.0650220090228939
RILP|RILP	-0.0650131990590453
COG3|COG3	-0.0649693794100605
SGSM2|SGSM2	0.0649073596611722
LOC107055373|LOC107055373	-0.0648564284423592
PPIL2|PPIL2	0.0648463378680771
ADAM28|ADAM28	-0.0648441694392262
ATP5S|ATP5S	-0.0648269821893373
GHITM|GHITM	-0.0647667621843808
EDNRA|EDNRA	-0.0647129275316685
LOC107052466|LOC107052466	0.0646360004601658
GPR35|GPR35	0.0646347028396399
IDE|IDE	0.0646329010932344
IGFBP7|IGFBP7	-0.0644628723924779
BDH1B|BDH1B	0.0644252725659795
LOC101748744|LOC101748744	0.0644237452513004
DCAF17|DCAF17	0.0643073808435964
SERPINF1|SERPINF1	-0.0642974568627364
LOC101750459|LOC101750459	-0.0642236881176496
TRAPPC13|TRAPPC13	-0.0642118297293112
ORC3|ORC3	0.0640932039752775
HIST1H2A4L1|HIST1H2A4L1	0.0639805455865126
MMP28|MMP28	0.0639574164873443
AvBD7|AvBD7	-0.0639170129695108
BAZ1A|BAZ1A	0.0638192332934348
ARPP21|ARPP21	0.0637375948464706
CZH9ORF40|CZH9ORF40	-0.0637268949906247
LOC112532904|LOC112532904	0.0637186014288855
PROM1L|PROM1L	0.063715698135139
LOC107053110|LOC107053110	-0.0637110794634907
MAPRE2|MAPRE2	-0.0636647981904149
