gene_id,CN_2w_2,CN_2w_1,CN_4w_1,HT_2w_2,HT_2w_1,HT_4w_1
ANKRD13C|ANKRD13C,337,960,1380,1788,1549,1264
LOC101751837|LOC101751837,48,385,194,733,311,154
PTGER3|PTGER3,16,49,39,79,57,22
CTH|CTH,2334,7381,8576,22480,8285,7884
ZRANB2|ZRANB2,369,1119,1549,2291,1789,1432
FPGT|FPGT,154,531,522,1004,593,510
NEGR1|NEGR1,45,34,31,27,30,17
TNNI3K|TNNI3K,0,17,21,23,25,21
ERICH3|ERICH3,390,1374,1987,2138,2872,2023
CRYZ|CRYZ,1580,5673,5046,9892,7802,5711
TYW3|TYW3,22,151,98,181,124,68
SLC44A5|SLC44A5,425,1101,1202,2489,1415,1514
LHX8|LHX8,136,554,496,1065,621,561
LOC112532911|LOC112532911,0,0,8,37,8,0
RABGGTB|RABGGTB,443,1360,1377,2239,1364,1363
LOC112532953|LOC112532953,1,2,6,10,1,5
LOC112532951|LOC112532951,4,2,5,6,1,3
MSH4|MSH4,379,1031,1838,2522,1821,1318
LOC107054010|LOC107054010,16,14,30,28,16,15
LOC112532912|LOC112532912,12,40,28,74,47,25
SGF29|SGF29,526,2580,2088,3377,3412,1639
LOC424727|LOC424727,89,383,200,469,463,219
ARMC8|ARMC8,185,490,746,941,826,743
DBR1|DBR1,350,1043,1723,1991,1707,1475
PPP2R3A|PPP2R3A,115,472,689,662,796,490
MSL2|MSL2,225,508,907,1125,833,594
STAG1|STAG1,283,814,918,1707,1094,413
LOC112532999|LOC112532999,0,0,7,12,12,14
PCCB|PCCB,1489,5426,4480,9155,6547,4750
LOC112533000|LOC112533000,51,106,216,127,157,121
LOC112533019|LOC112533019,7,12,27,57,43,13
LOC112533033|LOC112533033,10,1,2,1,3,1
LOC112533102|LOC112533102,12,1,1,1,3,1
LOC112533113|LOC112533113,11,1,1,1,3,1
LOC112533058|LOC112533058,6,1,1,1,2,1
SLC35G2|SLC35G2,9,49,41,109,53,81
SCLY|SCLY,148,992,646,1182,838,418
LOC424740|LOC424740,1481,4959,7014,9449,6901,5429
LOC112533124|LOC112533124,11,1,1,1,4,1
LOC112533056|LOC112533056,1,1,0,0,1,0
LOC112533135|LOC112533135,11,1,1,1,3,1
LOC112533039|LOC112533039,4,1,1,1,2,1
LOC112533046|LOC112533046,1,1,0,0,0,0
LOC112533050|LOC112533050,6,1,2,0,2,1
LOC112533061|LOC112533061,6,1,1,1,1,1
LOC112533072|LOC112533072,6,1,1,1,2,0
LOC112533083|LOC112533083,5,1,1,1,1,1
LOC112533091|LOC112533091,6,0,1,1,2,0
LOC112533065|LOC112533065,2,0,1,0,1,1
LOC112533098|LOC112533098,8,1,1,1,1,1
LOC112533066|LOC112533066,1,0,0,0,1,0
LOC112533099|LOC112533099,6,1,1,1,1,0
LOC112533053|LOC112533053,1,1,1,0,1,0
LOC112533100|LOC112533100,7,1,1,1,2,0
LOC112533101|LOC112533101,6,1,1,1,2,0
LOC112533103|LOC112533103,4,1,1,1,2,0
LOC112533104|LOC112533104,5,1,1,1,1,1
LOC112533055|LOC112533055,1,0,1,0,0,0
LOC112533105|LOC112533105,6,1,1,1,1,1
LOC112533106|LOC112533106,7,1,1,1,2,0
LOC112533107|LOC112533107,5,1,1,1,2,1
LOC112533108|LOC112533108,8,1,0,1,1,1
LOC112533109|LOC112533109,6,1,1,0,2,1
LOC112533110|LOC112533110,5,1,1,1,2,0
LOC112533111|LOC112533111,6,1,1,1,1,0
LOC112533112|LOC112533112,7,0,1,1,1,1
LOC112533114|LOC112533114,5,1,1,0,2,1
LOC112533070|LOC112533070,3,0,1,0,2,1
LOC112533115|LOC112533115,5,1,1,0,1,1
LOC112533059|LOC112533059,2,1,0,1,1,0
LOC112533067|LOC112533067,5,1,1,1,1,0
LOC112533116|LOC112533116,4,1,1,1,2,0
LOC112533117|LOC112533117,6,1,0,1,1,1
LOC112533118|LOC112533118,5,1,1,1,1,1
LOC112533119|LOC112533119,6,1,1,1,2,1
LOC112533047|LOC112533047,4,1,1,1,1,1
LOC112533120|LOC112533120,6,1,1,1,2,1
LOC112533121|LOC112533121,6,1,0,1,1,1
LOC112533060|LOC112533060,1,0,0,0,1,0
LOC112533068|LOC112533068,6,1,1,1,1,1
LOC112533122|LOC112533122,7,1,1,1,2,0
LOC112533123|LOC112533123,6,1,1,1,1,1
LOC112533125|LOC112533125,6,1,1,1,1,0
LOC112533126|LOC112533126,6,1,1,1,2,1
LOC112533048|LOC112533048,3,1,0,1,1,1
LOC112533062|LOC112533062,2,0,0,0,1,0
LOC112533044|LOC112533044,6,1,0,1,2,0
LOC112533127|LOC112533127,6,1,1,0,2,1
LOC112533052|LOC112533052,5,1,1,1,1,0
LOC112533054|LOC112533054,1,0,1,0,1,0
LOC112533128|LOC112533128,6,1,1,1,1,1
LOC112533129|LOC112533129,5,1,1,1,2,0
LOC112533130|LOC112533130,5,1,1,0,2,1
LOC112533131|LOC112533131,6,1,1,1,1,1
LOC112533132|LOC112533132,6,1,1,0,2,1
LOC112533049|LOC112533049,6,1,1,1,1,0
LOC112533045|LOC112533045,2,1,1,1,1,1
LOC112533057|LOC112533057,1,1,0,0,1,0
LOC112533073|LOC112533073,1,0,0,0,1,0
LOC112533133|LOC112533133,5,1,1,1,1,0
LOC112533134|LOC112533134,5,1,1,1,2,0
LOC112533136|LOC112533136,4,1,1,0,2,0
LOC112533051|LOC112533051,11,1,1,1,2,1
LOC112533137|LOC112533137,12,1,1,1,3,1
LOC112533138|LOC112533138,12,1,1,1,3,0
LOC112533139|LOC112533139,14,1,1,1,3,1
LOC112533140|LOC112533140,11,1,2,1,3,1
LOC112533069|LOC112533069,10,1,1,1,2,1
LOC112533063|LOC112533063,3,1,1,0,2,1
LOC112533034|LOC112533034,10,1,1,1,3,1
LOC112533035|LOC112533035,11,1,1,1,2,1
LOC112533036|LOC112533036,13,1,2,1,3,1
LOC112533037|LOC112533037,13,1,1,1,3,1
LOC112533064|LOC112533064,2,1,1,0,1,1
LOC112533038|LOC112533038,11,1,1,1,4,1
LOC112533040|LOC112533040,11,1,1,1,3,1
LOC112533041|LOC112533041,12,1,1,1,3,1
LOC112533042|LOC112533042,12,1,1,1,3,1
INPP5D|INPP5D,241,316,1351,932,616,626
GIGYF2|GIGYF2,1146,2867,4403,6404,4389,4026
KCNJ13|KCNJ13,0,0,24,15,17,11
C9H2ORF82|C9H2ORF82,82,209,63,537,372,92
NGEF|NGEF,1034,3848,3754,5467,4954,3372
NEU2|NEU2,61,102,153,185,131,49
EFHD1|EFHD1,295,836,1672,1602,1032,1022
MYO7B|MYO7B,13,20,41,72,47,23
LOC107051883|LOC107051883,0,0,0,0,0,0
LIMS2|LIMS2,368,1222,1725,2010,1593,1189
GPR17|GPR17,0,0,6,7,0,4
POLR2D|POLR2D,106,357,370,715,404,311
LOC107051881|LOC107051881,0,0,4,13,0,0
AMMECR1L|AMMECR1L,392,1057,1533,1557,1557,1249
SFT2D3|SFT2D3,35,146,113,142,118,69
WDR33|WDR33,659,1898,2876,3627,2717,2213
LOC107051884|LOC107051884,8,19,68,38,55,41
ATG16L1|ATG16L1,291,1147,1181,1691,1501,1101
SAG|SAG,0,25,26,35,18,0
LOC112533001|LOC112533001,0,0,0,0,0,10
DGKD|DGKD,278,393,1353,712,668,850
LOC107051885|LOC107051885,0,0,0,6,3,0
IWS1|IWS1,533,1681,2525,3697,2346,2192
LOC112533090|LOC112533090,6,13,19,7,13,7
LOC112533092|LOC112533092,6,23,10,7,11,13
PROC|PROC,3133,11018,10974,21866,14983,12068
LOC424748|LOC424748,331,1585,1259,2615,2001,1822
SAP130|SAP130,316,1114,1509,1838,1658,1624
UGGT1|UGGT1,1160,4993,6036,8005,5737,5370
LOC107051880|LOC107051880,0,2,0,12,6,0
LOC112533031|LOC112533031,5,35,46,79,49,54
HS6ST1|HS6ST1,450,2059,1956,3127,2567,1797
LOC107051879|LOC107051879,5,10,47,26,16,13
LOC112533025|LOC112533025,0,0,0,6,0,5
PLEKHB2|PLEKHB2,368,956,1548,2326,1503,1251
KLHL6|KLHL6,45,105,227,248,136,117
FAM168B|FAM168B,606,1636,2374,3695,2589,2105
ARHGEF4|ARHGEF4,8,0,10,19,23,9
KLHL24|KLHL24,123,229,494,522,303,362
MAP6D1|MAP6D1,9,77,55,129,92,70
YEATS2|YEATS2,233,770,1181,1335,1116,754
PARL|PARL,371,1703,1484,2481,1690,1182
GPC1|GPC1,37,148,211,111,230,90
LOC107051875|LOC107051875,23,52,104,141,96,110
LOC112533043|LOC112533043,1,0,0,1,1,0
IMP4|IMP4,116,816,385,912,647,401
CCDC61|CCDC61,217,1407,918,2064,1408,652
GPC2|GPC2,65,180,278,439,582,204
DUSP28|DUSP28,21,60,63,11,90,66
CLDN15|CLDN15,3839,15495,12974,31315,20047,12299
C3orf70|C3orf70,44,77,143,202,106,77
VPS8|VPS8,269,665,1163,1584,1046,987
LOC112532983|LOC112532983,0,0,6,3,0,0
LOC107051869|LOC107051869,19,33,32,146,55,67
EHHADH|EHHADH,2722,8861,7089,20940,10898,8440
LOC112532993|LOC112532993,10,18,10,34,58,33
EPHB1|EPHB1,91,393,457,639,405,358
MAP3K13|MAP3K13,1559,4320,5296,7169,6089,4989
LOC107051868|LOC107051868,2,14,11,11,12,7
ANAPC13|ANAPC13,79,434,366,456,313,191
CEP63|CEP63,56,312,283,435,399,259
TMEM41A|TMEM41A,490,2730,1980,2537,2719,1463
DZIP1L|DZIP1L,28,88,34,83,77,95
LOC101749865|LOC101749865,2,0,0,0,0,0
A4GNT|A4GNT,4,0,9,9,0,0
LOC101749477|LOC101749477,90,112,284,277,92,163
CRYGS|CRYGS,4,19,11,14,9,0
TBCCD1|TBCCD1,73,533,514,742,636,287
PROCR|PROCR,13,36,51,109,61,43
DNAJB11|DNAJB11,1258,7173,5921,8929,5516,3129
C9H21orf2|C9H21orf2,103,487,296,834,773,459
PFKL|PFKL,1019,3028,2488,3387,3660,2850
TRA2B|TRA2B,606,1748,2077,3632,2278,2655
IGF2BP2|IGF2BP2,370,758,1096,1743,2010,1806
AMOTL2|AMOTL2,71,311,263,234,255,196
SENP2|SENP2,92,303,391,670,468,348
RYK|RYK,302,1032,1128,1793,1331,938
SLCO2A1|SLCO2A1,343,548,1070,1455,1223,1471
SRPRB|SRPRB,933,4286,4985,6633,5256,3562
AQP12A|AQP12A,0,0,5,6,0,0
NRROS|NRROS,105,130,437,357,200,134
PAK2|PAK2,744,2096,3157,3871,2649,2147
CEP19|CEP19,18,30,38,75,74,49
FBXO45|FBXO45,453,1852,2131,2863,2273,1585
WDR53|WDR53,258,915,931,1493,982,826
LOC107051864|LOC107051864,12,56,70,119,58,66
RNF168|RNF168,240,864,957,1600,1166,1091
UBXN7|UBXN7,305,610,1380,1364,1058,1074
TM4SF19|TM4SF19,57,173,121,278,203,63
NEU4|NEU4,0,0,0,0,0,0
GAL3ST2|GAL3ST2,10,7,23,39,32,19
D2HGDH|D2HGDH,388,1194,1218,1840,1573,1106
ING5|ING5,585,1746,2062,3155,2867,1726
DTYMK|DTYMK,176,656,502,862,509,436
ATG4B|ATG4B,346,1164,1419,2340,1999,1444
KLHL30|KLHL30,0,3,0,5,0,0
THAP4|THAP4,364,1248,855,2617,2027,1337
ILKAP|ILKAP,147,867,949,1211,1173,647
KIF1A|KIF1A,30,53,70,105,66,93
MTERF4|MTERF4,69,157,150,175,228,76
PASK|PASK,12,17,0,26,24,18
SNED1|SNED1,133,521,625,777,785,533
MIR1704|MIR1704,1,1,1,0,2,0
ERR2984226.13555|MIR1704,1,0,1,0,1,0
AGXT|AGXT,1294,5026,2667,6629,5234,4033
C9H2orf54|C9H2orf54,18,71,65,123,80,54
LOC107051862|LOC107051862,5,82,38,57,47,35
PPP1R7|PPP1R7,135,560,623,1159,662,609
BOK|BOK,32,114,109,202,161,85
ETV5|ETV5,71,236,271,475,301,329
DGKG|DGKG,6,23,28,36,23,9
HDLBP|HDLBP,16490,58658,61440,95750,67922,64922
SEPT2|SEPT2,291,359,1805,1666,639,595
MIR1612|MIR1612,1,0,1,1,0,0
ERR2984226.13572|MIR1612,0,0,0,0,0,0
FARP2|FARP2,641,2415,2669,4402,3214,2553
STK25|STK25,932,2660,4270,5185,4740,4154
LOC107051860|LOC107051860,7,5,33,23,15,26
PTTG1IP_1|PTTG1IP,155,282,447,1030,607,516
TF|TF,205872,719255,778639,1860854,954077,817788
SUMO3|SUMO3,944,3806,2730,6847,4635,3009
OTOS|OTOS,0,9,0,12,4,6
MIR1608|MIR1608,2,8,3,5,8,0
ERR2984226.13583|MIR1608,1,1,1,1,1,0
TSPEAR|TSPEAR,41,163,195,332,232,173
UBE2G2|UBE2G2,258,1058,977,1808,1269,980
ADIPOQ|ADIPOQ,20,33,52,108,81,28
COPS9|COPS9,221,1105,704,1671,1051,633
GPR35L|GPR35L,64,40,169,127,82,70
GPR35|GPR35,0,22,40,28,24,21
LOC101748451|LOC101748451,11,23,44,66,55,11
LOC112532978|LOC112532978,0,0,25,6,4,11
GPR55|GPR55,0,0,40,38,22,16
ITM2C|ITM2C,17,50,125,160,124,63
ST6GAL1|ST6GAL1,2300,6411,8502,22639,12231,12215
LOC107051858|LOC107051858,255,438,586,1060,1391,734
LOC112532977|LOC112532977,5,5,8,25,6,9
LOC101747982|LOC101747982,115,124,291,255,372,166
CAB39|CAB39,714,2033,3096,4695,3218,2607
HES6|HES6,0,0,3,0,0,2
MIR1577|MIR1577,0,0,0,0,0,0
MIR1577,0,0,0,0,0,0
LOC107051857|LOC107051857,20,86,89,144,77,58
FOXL2|FOXL2,4,0,0,2,0,0
MRPS22|MRPS22,274,1274,1314,1919,1369,827
LOC101748697|LOC101748697,0,0,8,21,7,5
VAMP2|VAMP2,0,10,12,16,0,18
PIK3CB|PIK3CB,75,178,438,504,262,240
LOC112533017|LOC112533017,0,0,0,0,3,0
PER2|PER2,907,2050,3356,4870,1819,1789
COPB2|COPB2,1567,3803,6425,7480,6674,4642
SLC25A36|SLC25A36,105,151,587,476,279,272
CLSTN2|CLSTN2,0,0,16,33,23,11
LOC107051856|LOC107051856,0,0,0,0,0,0
LOC107051855|LOC107051855,12,18,47,115,78,47
PXYLP1|PXYLP1,675,2199,2354,4786,3066,2335
SGPP2|SGPP2,17,54,77,262,101,61
EPHA4|EPHA4,67,211,199,231,127,124
LOC107051851|LOC107051851,0,0,0,0,0,0
LOC101749943|LOC101749943,0,0,4,0,12,0
MOGAT1|MOGAT1,36,181,155,491,152,229
FARSB|FARSB,337,1071,915,1314,1291,807
KCNE4|KCNE4,9,30,53,45,61,26
ACSL3|ACSL3,426,1153,1257,2455,1595,1270
LOC107051850|LOC107051850,0,0,2,1,0,0
SCG2|SCG2,106,272,640,833,911,522
AP1S3|AP1S3,213,899,1082,1819,1349,892
SERPINE2|SERPINE2,57,115,302,463,227,154
WDFY1|WDFY1,429,885,1686,2155,1426,1226
FAM124B|FAM124B,14,17,96,25,22,48
LOC112532998|LOC112532998,7,0,0,0,0,0
CUL3|CUL3,748,2351,3192,5054,3732,2738
GUCY1B4|GUCY1B4,13,25,70,56,37,46
NYAP2|NYAP2,0,0,0,0,9,0
DOCK10|DOCK10,268,183,1557,986,503,442
RHBDD1|RHBDD1,103,308,405,679,408,315
LOC107051846|LOC107051846,308,917,928,1675,1212,1128
LOC107051845|LOC107051845,6,21,28,55,36,38
MRPL44|MRPL44,220,1274,771,1594,1025,682
COL4A4|COL4A4,21,15,81,47,78,24
LOC107051843|LOC107051843,0,0,0,0,0,0
LOC107051841|LOC107051841,0,0,0,0,0,0
COL4A3|COL4A3,5,8,47,5,18,0
MFF|MFF,408,1821,2256,3229,2285,1703
CCL20|CCL20,5,7,17,25,7,5
DAW1|DAW1,8,0,11,17,17,11
PID1|PID1,35,100,130,100,109,32
DNER|DNER,0,3,3,0,0,0
AGFG1|AGFG1,852,2652,3370,4410,3488,3248
THT2L|THT2L,8,11,34,27,8,18
SLC19A3|SLC19A3,36,42,109,151,96,70
LOC107051836|LOC107051836,0,0,0,0,0,0
ZBTB38|ZBTB38,463,875,1667,2185,1655,1446
TRIP12|TRIP12,1270,2425,5346,6453,4559,4649
RASA2|RASA2,204,541,1001,1547,801,818
RNF7|RNF7,412,1314,1092,2563,1846,1512
GRK7|GRK7,8,14,103,412,26,10
ATP1B3|ATP1B3,200,573,865,1354,794,722
LOC107051833|LOC107051833,4,0,0,4,7,14
TFDP2|TFDP2,72,242,304,367,235,245
GK5|GK5,239,723,982,1256,1000,641
PLS1|PLS1,4,29,10,22,18,7
ATR|ATR,99,232,329,532,371,220
XRN1|XRN1,451,772,1601,2664,1796,1542
TRPC1|TRPC1,125,516,636,777,705,509
PCOLCE2|PCOLCE2,54,128,188,322,302,105
LOC107051834|LOC107051834,4,8,8,12,15,0
LOC112532995|LOC112532995,0,0,6,89,0,0
LOC112532996|LOC112532996,0,0,0,0,0,0
C9H3orf58|C9H3orf58,36,121,273,323,227,135
SLC9A9|SLC9A9,18,24,187,180,92,73
LOC101749016|LOC101749016,0,11,29,14,6,21
LOC112533032|LOC112533032,0,0,0,0,0,0
U2SURP|U2SURP,875,2044,3270,4227,3423,2532
MIR1458,0,1,1,1,1,1
PAQR9|PAQR9,4527,9904,17923,28216,19455,16737
MIR1458|MIR1458,1,2,4,6,2,3
CHST2|CHST2,109,222,284,481,289,210
PLSCR1|PLSCR1,116,486,672,1596,606,478
PLSCR5|PLSCR5,0,0,3,0,0,3
LOC107054108|LOC107054108,0,0,0,0,0,0
AGTR1|AGTR1,16,8,19,41,46,17
PLOD2|PLOD2,1524,4375,7222,14412,8806,7498
NCBP2|NCBP2,644,2169,2127,2922,2339,1459
CPB1|CPB1,2,0,15,15,10,3
PIGZ|PIGZ,0,12,13,30,34,9
MELTF|MELTF,1405,3757,4274,7865,5154,4370
APOD|APOD,0,12,33,22,15,6
BDH1A|BDH1A,93,253,473,774,266,199
BDH1B|BDH1B,176,455,561,1314,483,363
DLG1|DLG1,511,879,1457,2055,1302,1143
PPP1R2|PPP1R2,356,1065,1356,2346,1654,1150
FAM43A|FAM43A,51,79,117,112,86,48
LSG1|LSG1,251,925,908,1421,1084,857
ACAP2|ACAP2,73,207,355,470,331,259
XXYLT1|XXYLT1,324,1481,1373,2314,1725,1164
HES1|HES1,11,56,74,91,68,33
LRRC15|LRRC15,40,52,146,104,95,28
CPN2|CPN2,20,8,66,98,67,14
LOC101750501|LOC101750501,3,0,7,14,16,9
ATP13A3|ATP13A3,1095,2780,4114,4374,4893,3015
GP5|GP5,56,202,138,362,207,68
ATP13A4|ATP13A4,4,0,12,26,8,9
OPA1|OPA1,965,2119,3121,4175,2821,2764
MB21D2|MB21D2,15,47,35,171,63,69
FCGBP|FCGBP,0,0,0,0,0,0
ATP13A5|ATP13A5,277,40,37,218,39,25
HRASLS|HRASLS,480,901,467,1875,608,325
FGF12|FGF12,0,15,19,23,6,6
LOC107054101|LOC107054101,0,0,0,4,5,0
UTS2B|UTS2B,0,0,0,0,0,0
CCDC50|CCDC50,806,1713,3535,4568,3047,2512
IL1RAP|IL1RAP,906,3348,4096,7379,4308,3866
MIR1762|MIR1762,0,0,0,0,0,0
MIR1762,0,0,0,0,0,0
LOC101751159|LOC101751159,30,25,82,32,31,34
P3H2|P3H2,47,175,224,284,208,144
TP63|TP63,12,16,47,63,36,43
LOC107054098|LOC107054098,91,211,204,198,191,203
CLDN1|CLDN1,4197,12847,12321,36445,23004,20017
MIR1653|MIR1653,5,9,10,17,23,20
ERR2984226.13776|MIR1653,1,1,1,1,1,1
LOC101751200|LOC101751200,0,6,0,14,10,19
LOC107054097|LOC107054097,0,0,5,19,12,12
LPP|LPP,277,250,823,686,640,808
LOC112533004|LOC112533004,14,12,82,48,30,16
BCL6|BCL6,392,2120,1456,1579,1634,1305
RTP2|RTP2,106,420,96,646,297,200
PDCD1|PDCD1,9,18,64,45,22,16
MASP1|MASP1,626,1768,1587,3743,2612,1851
LOC100857766|LOC100857766,0,0,6,10,5,0
PCYT1A|PCYT1A,251,1093,1348,1774,1711,1170
TCTEX1D2|TCTEX1D2,34,74,57,141,60,51
SLC51A|SLC51A,1696,7513,5003,14257,8579,5712
TFRC|TFRC,489,1719,2238,1426,1237,1014
MUC4|MUC4,0,13,25,28,54,27
MUC4L|MUC4L,0,0,8,0,4,0
TNK2|TNK2,331,1853,1416,2298,2004,1455
LOC424918|LOC424918,34,134,158,203,220,130
RUBCN|RUBCN,262,765,1063,1253,980,864
FYTTD1|FYTTD1,410,1201,1543,2440,1726,1569
LOC424919|LOC424919,24,237,209,163,144,130
LRCH3|LRCH3,241,567,1206,1001,973,851
C2orf72|C2orf72,510,1909,1001,3042,1406,1921
RPL35A|RPL35A,3106,20176,8268,21171,11123,7944
B3GNT7|B3GNT7,10,13,39,32,18,30
ARMC9|ARMC9,28,76,87,171,111,112
HTR2B|HTR2B,11,0,33,7,27,17
MIR6558|MIR6558,0,0,0,0,0,0
MIR6558,0,0,0,0,0,0
PSMD1|PSMD1,1245,3844,4986,7879,7244,6088
NMUR1|NMUR1,0,8,0,9,6,0
LOC112533012|LOC112533012,0,7,18,33,30,8
SNORD20|SNORD20,0,0,2,0,0,1
SNORD20,0,0,1,0,0,1
LOC112533089|LOC112533089,0,2,2,1,2,2
NCL|NCL,2334,8086,9268,12190,9850,8527
LOC112533087|LOC112533087,1,4,7,6,12,6
COPS7B|COPS7B,138,386,467,737,544,377
LOC107054075|LOC107054075,18,33,82,107,60,66
PDE6D|PDE6D,48,235,177,419,303,184
PTMA|PTMA,1458,6140,5273,8609,6364,3538
NPPC|NPPC,55,230,167,269,243,17
ALPP|ALPP,25,96,130,200,77,68
CHRND|CHRND,0,0,0,0,0,0
SLC12A9|SLC12A9,111,469,534,816,747,487
CYP2AB4|CYP2AB4,0,0,0,0,0,0
CYP2AB5|CYP2AB5,0,0,0,0,0,0
EIF4E2|EIF4E2,225,844,886,1418,991,690
MIR1755|MIR1755,4,2,3,1,2,3
ERR2984226.13826|MIR1755,1,1,1,1,1,1
DIS3L2|DIS3L2,735,2244,1854,3254,2326,1685
ALPI|ALPI,58,254,213,282,211,176
EIF2B5|EIF2B5,235,575,1340,1062,917,716
DVL3|DVL3,245,1086,1110,1584,1391,1075
CYP2AB1|CYP2AB1,0,0,8,9,10,0
RNPEPL1|RNPEPL1,452,829,1207,2549,1466,1451
ABCC5|ABCC5,1718,3822,5833,6980,7489,6491
CAPN10|CAPN10,431,2062,1653,6037,2613,2468
LOC107054095|LOC107054095,18,51,62,199,73,77
LOC101747338|LOC101747338,113,501,480,644,603,547
LOC112533016|LOC112533016,127,607,458,833,639,399
VWA5B2|VWA5B2,51,293,412,376,459,296
CAMK2N2|CAMK2N2,0,14,6,7,20,0
ALG3|ALG3,171,640,429,793,846,477
LOC431092|LOC431092,4,21,21,19,36,6
MUL1L|MUL1L,165,841,488,981,714,453
ECE2|ECE2,18,94,76,131,102,74
AP2M1|AP2M1,1920,6386,7516,12152,8730,6406
LOC112532997|LOC112532997,5,8,26,25,9,9
ABCF3|ABCF3,696,3439,3177,5380,3932,2821
PSMD2|PSMD2,1229,4515,4095,5966,5670,4097
FAM131A|FAM131A,5,0,15,19,9,6
CHRD|CHRD,17,129,144,163,112,42
HSPB7L|HSPB7L,0,0,4,0,0,0
CLCN2|CLCN2,73,303,286,542,604,427
THPO|THPO,88,313,152,443,383,165
POLR2H|POLR2H,233,891,555,1285,836,590
EPHB3|EPHB3,67,313,374,376,436,275
LOC107054090|LOC107054090,43,159,247,279,263,277
LOC112533022|LOC112533022,0,0,0,0,0,0
EIF4G1|EIF4G1,2437,8002,9576,10828,11393,8357
LOC112533094|LOC112533094,0,0,2,0,0,0
LOC112533093|LOC112533093,1,2,2,2,1,0
SENP5|SENP5,734,2121,2923,4313,3510,2580
LAMP3|LAMP3,22,0,96,43,19,45
MCF2L2|MCF2L2,22,31,95,36,31,58
B3GNT5|B3GNT5,60,56,420,201,112,113
MCCC1|MCCC1,588,1829,2256,4519,2304,2366
DNAJC19|DNAJC19,374,1500,1315,2476,1857,1225
DCUN1D1|DCUN1D1,361,1660,2117,2389,1634,1380
ATP11B|ATP11B,876,1657,2803,4112,3509,2556
FXR1|FXR1,589,1692,2217,2925,2089,1673
LOC101749252|LOC101749252,4,5,5,21,10,0
CCDC39|CCDC39,381,807,1309,2035,1534,1197
TTC14|TTC14,128,215,502,522,376,402
USP13|USP13,25,28,34,56,57,24
PEX5L|PEX5L,375,280,515,461,475,152
NDUFB5|NDUFB5,843,3429,2395,4955,3579,2310
MRPL47|MRPL47,172,785,610,1033,745,511
ACTL6A|ACTL6A,209,807,695,1120,899,662
GNB4|GNB4,592,1430,2551,3268,1918,2041
LOC112532991|LOC112532991,0,0,0,7,0,0
MFN1|MFN1,2264,6362,7332,6819,9260,6592
ZNF639|ZNF639,242,632,717,1016,830,725
PIK3CA|PIK3CA,167,219,605,528,544,618
ZMAT3|ZMAT3,170,362,704,743,694,577
TBL1XR1|TBL1XR1,593,1691,2286,2638,1905,1692
LOC107054080|LOC107054080,6,33,40,65,33,35
LOC107054117|LOC107054117,164,216,371,520,365,393
LOC107054119|LOC107054119,6,7,17,10,7,4
NAALADL2|NAALADL2,832,2206,2893,7492,4161,3515
LOC107054091|LOC107054091,74,155,213,353,167,218
AHSG|AHSG,72360,245303,308110,357571,338801,253124
FETUB|FETUB,6858,15007,13633,47394,24697,23427
HRG|HRG,16893,26042,37533,70535,70851,74714
KNG1|KNG1,19406,50892,72653,119014,73289,71088
MIR6617|MIR6617,8,34,22,52,41,10
ERR2984226.13947|MIR6617,1,1,1,1,1,1
EIF4A2|EIF4A2,9775,25694,35401,58202,40807,34623
LOC112533097|LOC112533097,7,17,27,17,22,26
LOC112533095|LOC112533095,15,19,40,61,60,45
LOC112533088|LOC112533088,6,19,21,26,25,23
RFC4|RFC4,122,678,550,894,743,482
GHSR|GHSR,8,3,25,13,8,6
FNDC3B|FNDC3B,250,688,1520,2647,1788,1186
PLD1|PLD1,371,1120,2155,4134,2718,1967
TNIK|TNIK,103,189,532,407,278,231
LOC107054123|LOC107054123,0,0,6,0,7,0
ECT2|ECT2,127,382,589,1112,716,346
LOC107054120|LOC107054120,171,258,448,735,595,443
NCEH1|NCEH1,6619,23603,29961,68387,47145,27213
TNFSF10|TNFSF10,3373,6481,9418,29337,11406,16410
SLC2A2|SLC2A2,1528,3419,2769,5774,4352,5174
EIF5A2|EIF5A2,2042,8653,8353,11425,7950,5986
RPL22L1|RPL22L1,502,1426,1089,2216,1409,1652
LOC107054122|LOC107054122,3,0,0,0,0,0
SKIL|SKIL,105,294,497,482,352,505
PRKCI|PRKCI,209,677,1040,1812,1045,914
LRRC31|LRRC31,50,158,116,221,126,87
SAMD7|SAMD7,10,48,50,18,35,32
LRRIQ4|LRRIQ4,5,4,3,4,6,8
LRRC34|LRRC34,16,56,88,136,85,46
MYNN|MYNN,306,744,1283,1545,1233,1117
PHC3|PHC3,108,145,562,651,365,360
GPR160|GPR160,3,4,14,15,9,3
SEC62|SEC62,1072,3039,4011,6263,4732,3607
LOC107054125|LOC107054125,4,19,30,20,18,8
SERPINI1|SERPINI1,46,450,477,413,340,164
PDCD10|PDCD10,277,589,854,1616,1003,955
LOC112533026|LOC112533026,0,0,0,0,0,0
LOC107054134|LOC107054134,0,0,0,0,0,0
LOC107054133|LOC107054133,14,10,34,103,35,36
BCHE|BCHE,491,1450,1940,3414,2678,2360
LOC107054137|LOC107054137,0,0,0,4,0,3
SPTSSB|SPTSSB,5,0,4,28,21,7
LOC101749407|LOC101749407,0,0,4,0,0,0
LOC107054136|LOC107054136,0,0,0,0,0,0
SPTSSBL|SPTSSBL,4,26,20,30,8,14
