gene_id,ERR2984226,ERR2984227,ERR2984230,ERR2984246,ERR2984239,ERR2984238,ERR2984244,ERR2984249
INF2|INF2,704,840,926,4120,3379,1438,2442,1160
LOC112532555|LOC112532555,304,41,30,1869,496,81,362,381
ADSSL1|ADSSL1,375,792,420,1218,1481,1207,763,967
ZBTB42|ZBTB42,123,356,208,289,673,411,320,370
MIR1771|MIR1771,0,0,0,1,2,0,1,1
MIR1771,0,0,0,0,1,0,1,0
AKT1|AKT1,352,718,477,1425,1780,1216,1072,1323
PLD4|PLD4,15,37,15,108,123,35,34,53
C5H14orf79|C5H14orf79,5,15,4,27,9,22,4,0
AHNAK2|AHNAK2,14,40,22,59,127,62,22,35
CEP170B|CEP170B,268,662,451,1044,1272,1083,630,1377
CDCA4L|CDCA4L,215,613,353,851,1279,774,347,661
CDCA4|CDCA4,122,379,306,555,1081,540,276,432
LOC101751389|LOC101751389,0,0,0,0,0,0,0,0
LOC101751553|LOC101751553,10,0,12,16,52,15,6,27
GPR132|GPR132,7,12,9,56,72,27,27,0
JAG2|JAG2,29,76,61,160,189,141,58,72
NUDT14|NUDT14,194,655,538,835,1486,978,886,971
LOC101751780|LOC101751780,0,0,0,6,0,0,0,5
HSPA2|HSPA2,556,1932,1483,2805,3693,2757,1802,1893
BRF1|BRF1,600,1055,863,1673,1792,2074,769,1702
LOC107053568|LOC107053568,29,11,48,20,71,69,23,85
BTBD6|BTBD6,67,226,156,210,265,268,95,230
LOC112532471|LOC112532471,7,6,12,21,12,13,0,5
ZBTB25|ZBTB25,126,513,247,378,757,594,358,431
LOC101747645|LOC101747645,7,12,16,5,7,15,8,11
ZBTB1|ZBTB1,344,1087,771,1622,2115,1572,788,1402
ESR2|ESR2,119,488,102,382,1037,648,684,501
LOC112532492|LOC112532492,0,0,0,0,0,0,0,0
AKAP5|AKAP5,42,236,95,133,368,141,85,141
MTHFD1|MTHFD1,7415,21334,13129,24133,41781,19656,10926,20834
LOC112532491|LOC112532491,19,52,29,86,50,33,61,25
SYNE2|SYNE2,930,1740,1561,3380,3777,3435,3034,4561
TRNAL-CAG_3,0,0,0,0,0,0,0,0
LOC107053571|LOC107053571,0,0,0,0,0,0,0,0
LOC107053593|LOC107053593,8,0,0,0,12,9,11,0
RHOJ|RHOJ,89,163,113,500,541,295,287,281
LOC107053572|LOC107053572,0,8,10,28,40,19,19,27
WDR89|WDR89,160,388,192,474,737,557,355,330
LOC101747773|LOC101747773,3,3,6,12,9,22,11,7
PPP2R5E|PPP2R5E,198,642,400,913,1518,924,679,1011
KCNH5|KCNH5,0,0,4,0,0,0,0,5
ERNI|ERNI,1,1,3,4,6,8,1,4
SNAPC1|SNAPC1,96,343,243,458,595,473,216,392
SYT16|SYT16,17,27,9,18,27,52,24,31
LOC107053576|LOC107053576,0,9,5,29,7,0,11,5
HIF1A|HIF1A,499,1131,766,2122,2264,1429,810,1243
PRKCH|PRKCH,80,108,93,452,438,197,101,162
SLC38A6|SLC38A6,423,754,530,2267,2030,1277,1224,1338
TRMT5|TRMT5,112,308,233,315,492,422,186,313
SIX1|SIX1,0,11,5,22,41,18,4,16
LOC112532563|LOC112532563,0,0,0,0,0,0,0,0
C14ORF39|C14ORF39,0,0,0,0,0,0,0,0
SIX4|SIX4,236,415,413,724,1261,990,668,1012
MNAT1|MNAT1,124,344,372,469,957,717,383,631
PPM1A|PPM1A,1571,4660,3307,6578,8425,5881,3084,5300
LOC101750580|LOC101750580,0,0,0,0,0,0,0,0
PCNX4|PCNX4,167,338,169,378,650,499,357,536
LOC112532521|LOC112532521,0,0,0,0,0,0,0,0
RTN1|RTN1,0,6,0,7,12,8,6,0
L3HYPDH|L3HYPDH,56,199,130,109,367,307,30,231
CCDC175|CCDC175,0,0,0,0,4,1,0,0
JKAMP|JKAMP,108,311,205,275,585,346,292,339
LOC107053596|LOC107053596,0,0,2,0,11,2,0,0
LOC107056422|LOC107056422,0,0,4,0,11,2,0,0
KCNK4|KCNK4,68,219,108,226,330,252,111,121
DAAM1|DAAM1,348,1079,725,1479,2341,1991,1345,1539
GPR135|GPR135,7,8,3,14,19,21,0,8
DACT1|DACT1,36,102,89,112,164,186,38,155
DHRS7|DHRS7,8175,31535,21295,29643,65323,37738,24723,37376
LOC107053579|LOC107053579,8,8,5,12,19,15,18,17
LOC107053581|LOC107053581,24,23,8,41,37,47,24,38
MIR1578|MIR1578,0,0,0,0,0,0,0,0
MIR1578,0,0,0,0,0,0,0,0
TA3|TA3,83,201,173,349,489,456,310,397
TIMM9|TIMM9,138,475,289,438,621,464,375,422
LOC101751092|LOC101751092,6,8,6,15,24,21,6,4
ARID4A|ARID4A,258,514,341,1168,1377,971,709,1037
PSMA3|PSMA3,1073,3855,2463,3429,5793,4568,1983,2984
C5H14ORF105|C5H14ORF105,7,15,5,15,16,28,13,9
ACTR10|ACTR10,190,623,525,749,1288,1039,610,913
ACTR10L|ACTR10L,64,299,191,291,514,374,207,266
C5H14orf37|C5H14orf37,9,23,16,44,15,58,0,25
SLC35F4|SLC35F4,0,0,0,0,0,4,0,0
LOC112532494|LOC112532494,12,17,13,32,55,31,14,60
NAA30|NAA30,331,1096,663,1275,2038,1483,676,1227
EXOC5|EXOC5,398,1068,769,1545,2335,1643,793,1116
AP5M1|AP5M1,56,143,72,229,302,145,120,140
LOC107053584|LOC107053584,0,0,0,0,10,0,9,6
LOC101752106|LOC101752106,0,0,0,0,0,0,0,0
TMEM260|TMEM260,184,661,477,562,1219,909,431,561
PELI2|PELI2,117,218,159,290,429,309,308,297
TBPL2|TBPL2,0,0,0,0,0,0,0,0
TRNAG-UCC_1,0,0,0,0,0,0,0,0
LOC112532516|LOC112532516,0,0,0,0,0,0,0,0
ATG14|ATG14,142,440,246,609,996,749,527,590
DLGAP5|DLGAP5,39,25,69,101,95,108,32,44
FBXO34|FBXO34,267,957,532,1346,2010,1395,708,1110
KTN1|KTN1,451,961,774,1751,2357,1609,1212,1516
MIR1638|MIR1638,0,0,0,0,0,0,0,0
MIR1638,0,0,0,0,0,0,0,0
LGALS3|LGALS3,141,295,279,1032,910,357,210,373
MAPK1IP1L|MAPK1IP1L,392,1365,884,1667,2353,2113,968,1758
SOCS4|SOCS4,31,92,75,92,133,90,69,52
WDHD1|WDHD1,24,103,54,74,140,158,84,74
TRNAG-UCC_2,0,0,0,0,0,1,0,0
GCH1|GCH1,522,1956,1163,1675,3083,2120,1081,1677
CGRRF1|CGRRF1,92,358,198,397,761,311,255,349
GMFB|GMFB,237,305,260,1093,942,578,632,533
MIR1676|MIR1676,0,0,0,0,0,1,0,0
MIR1676,0,0,0,0,0,0,0,0
SAMD4A|SAMD4A,1012,4574,3545,4134,5211,5824,1704,3136
CDKN3|CDKN3,9,55,32,42,113,37,51,48
CNIH1|CNIH1,495,2179,1109,2183,3655,2329,1219,1648
LOC101748344|LOC101748344,0,0,0,0,0,0,0,0
LOC112529938|LOC112529938,2,0,0,0,0,0,0,0
POLE2|POLE2,201,533,416,666,1083,808,350,684
MGAT2|MGAT2,317,1511,841,1269,2369,1596,532,984
DNAAF2|DNAAF2,98,257,188,150,384,248,94,250
LRR1|LRR1,60,855,130,265,834,576,109,295
RPS29|RPS29,1472,13077,5753,4027,13823,7799,2838,4310
RN7SL1|RN7SL1,6848,1608,4924,3089,2849,8805,372,940
ARF6|ARF6,256,1463,548,1002,1650,1351,378,834
KLHDC2|KLHDC2,894,3153,1766,3127,5515,4236,1933,2860
KLHDC1|KLHDC1,174,254,240,556,896,594,384,756
NEMF|NEMF,273,1109,656,1356,1374,1450,523,1089
ATP5S|ATP5S,34,88,54,95,240,138,102,119
VCPKMT|VCPKMT,137,948,453,602,1179,883,281,569
SOS2|SOS2,254,720,581,1185,1347,1236,559,836
L2HGDH|L2HGDH,838,2045,1320,2379,4970,3345,2046,2714
CDKL1|CDKL1,24,94,81,101,168,137,78,108
MAP4K5|MAP4K5,267,696,435,886,1046,1146,432,785
ATL1|ATL1,44,115,65,210,248,131,116,111
LOC107051812|LOC107051812,0,0,0,0,0,0,0,0
SAV1|SAV1,444,1729,1128,1819,2497,2007,827,1559
NIN|NIN,24,49,65,124,189,171,81,120
LOC112532564|LOC112532564,0,6,0,0,0,0,0,0
TMX1|TMX1,8,19,0,5,18,23,9,22
TRIM9|TRIM9,60,412,153,274,326,638,105,306
MIR1703|MIR1703,0,0,0,3,0,0,0,0
MIR1703,0,0,0,1,0,0,0,0
GNG2|GNG2,69,156,86,229,386,214,119,114
FRMD6|FRMD6,152,661,326,609,754,718,244,618
ABHD12B|ABHD12B,114,509,642,326,904,550,446,286
PYGL|PYGL,2773,8115,6658,7650,15612,13609,6950,11669
C5H14orf166|C5H14orf166,613,2619,1202,2099,3713,2790,1316,1784
NID2|NID2,115,187,171,356,436,317,233,244
PTGDR|PTGDR,23,213,109,93,54,235,7,86
PTGER2|PTGER2,4,32,14,23,18,89,5,43
LOC107051814|LOC107051814,3,4,5,0,0,8,0,0
TXNDC16|TXNDC16,107,369,280,452,708,470,300,416
GPR137C|GPR137C,129,744,375,579,778,682,175,566
ERO1A|ERO1A,73,169,121,210,464,299,159,223
STYX|STYX,93,244,172,294,462,342,194,335
PSMC6|PSMC6,1230,4098,2388,4459,6876,4671,2938,3788
GNPNAT1|GNPNAT1,445,1740,1182,1988,3128,3273,1203,2554
FERMT2|FERMT2,640,2744,1394,2078,2798,2545,1242,2941
LOC112532540|LOC112532540,6,17,0,17,9,9,24,11
DDHD1|DDHD1,97,178,82,359,433,315,222,339
BMP4|BMP4,89,197,92,295,384,342,222,163
LOC101751884|LOC101751884,10,6,0,0,31,10,8,11
MIS18BP1|MIS18BP1,100,387,263,351,442,379,278,313
LOC112532538|LOC112532538,19,174,127,107,263,69,67,75
LOC107051820|LOC107051820,16,71,20,71,153,72,22,32
LRFN5|LRFN5,29,254,44,156,270,125,40,177
LOC112532687|LOC112532687,31,46,56,98,119,185,0,130
LOC101748569|LOC101748569,47,230,132,265,271,289,134,273
FANCM|FANCM,183,524,381,631,871,895,379,599
PRPF39|PRPF39,1167,3533,2237,4666,5904,5571,2812,4173
LOC112532565|LOC112532565,0,5,0,0,0,0,0,2
SOUL|SOUL,8,23,32,68,25,79,12,31
FKBP3|FKBP3,573,2705,1420,1858,3579,2748,1111,1929
LOC112532596|LOC112532596,8,14,6,12,17,20,15,13
FAM179B|FAM179B,650,2073,1327,2888,2956,3045,1491,2201
KLHL28|KLHL28,173,571,435,781,969,834,397,708
LOC101752252|LOC101752252,0,0,0,0,0,0,0,0
LOC112532670|LOC112532670,0,0,0,0,0,0,0,0
LOC112529935|LOC112529935,36,23,35,33,87,87,24,57
LOC107049798|LOC107049798,30,39,32,49,88,76,19,84
LOC112532672|LOC112532672,11,14,10,12,19,22,6,18
LOC112529964|LOC112529964,5,0,0,0,12,0,0,0
LOC107049566|LOC107049566,0,3,0,0,16,0,0,4
LOC112532659|LOC112532659,19,12,25,15,46,42,18,19
LOC107049536|LOC107049536,3,0,0,0,7,0,0,4
LOC107049565|LOC107049565,54,54,72,83,144,160,15,109
LOC777017|LOC777017,0,0,11,0,3,12,0,14
LOC112532666|LOC112532666,4,8,14,7,7,17,5,7
LOC107056521|LOC107056521,0,3,3,0,0,0,0,2
LOC112532662|LOC112532662,18,25,33,38,56,90,14,57
LOC107057413|LOC107057413,38,53,164,75,77,164,40,81
MANBAL14|MANBAL14,206,797,358,1174,1558,990,479,1022
LOC107049651|LOC107049651,0,1,0,0,11,0,0,3
LOC107049564|LOC107049564,110,131,119,132,371,210,63,239
LOC107050417|LOC107050417,0,0,0,0,0,0,0,0
LOC107050263|LOC107050263,0,0,0,0,0,0,0,0
LOC107049759|LOC107049759,0,0,0,0,2,0,0,0
LOC107051278|LOC107051278,35,5,11,17,40,43,15,72
LOC101747373|LOC101747373,256,598,511,868,1444,988,467,842
LOC107056520|LOC107056520,13,26,56,34,32,78,21,27
LOC107049782|LOC107049782,18,42,40,36,56,29,3,38
LOC107049890|LOC107049890,21,10,27,12,46,38,7,24
FAM13C|FAM13C,0,7,0,9,0,21,0,0
PHYHIPL|PHYHIPL,0,0,0,5,0,0,0,0
BICC1|BICC1,73,167,66,316,310,264,66,110
LOC112532704|LOC112532704,17,28,24,7,50,0,10,22
CCSER2|CCSER2,321,475,452,753,1912,893,582,1461
LOC112532664|LOC112532664,0,0,0,5,1,5,3,1
LOC112532667|LOC112532667,0,0,0,0,0,0,0,0
LOC112532668|LOC112532668,0,0,0,0,0,0,0,0
LOC107056550|LOC107056550,0,0,0,0,0,0,0,0
LOC107049106|LOC107049106,18,33,94,34,36,109,30,38
MANBAL17|MANBAL17,194,599,389,865,1382,832,358,840
MANBAL15|MANBAL15,159,556,357,694,1151,761,340,642
LOC112532665|LOC112532665,15,9,42,9,10,41,12,10
LOC112532661|LOC112532661,17,30,40,55,83,103,34,60
LOC112532663|LOC112532663,8,17,26,4,14,26,10,11
LOC107053614|LOC107053614,0,0,0,0,9,0,0,0
GRID1|GRID1,7,9,21,0,7,0,0,5
LOC768772|LOC768772,106,382,312,616,825,935,208,220
MMRN2|MMRN2,66,90,87,166,235,127,79,50
SNCG|SNCG,3,6,0,2,0,6,0,0
BMPR1A|BMPR1A,342,750,529,1202,1632,1176,632,1086
WAPL|WAPL,1506,3765,2457,6661,7096,5506,3964,5372
OPN4|OPN4,0,0,0,0,0,9,4,0
LOC112532684|LOC112532684,0,8,0,6,0,0,11,7
LDB3|LDB3,1742,4466,3358,4664,8174,4960,3111,4994
LOC107053617|LOC107053617,0,0,0,6,0,0,0,0
LOC112532685|LOC112532685,280,1058,841,1016,2259,1341,543,926
LOC101749937|LOC101749937,15,14,5,30,23,13,27,34
SYT15|SYT15,0,16,0,0,28,15,10,35
FAM35A|FAM35A,401,2384,812,5562,5394,4656,2093,1559
NCOA4|NCOA4,1418,4907,2534,6353,11516,6854,3606,4905
GLUD1|GLUD1,10496,17766,12461,25611,30357,28598,17075,35830
TIMM23B|TIMM23B,568,2932,1402,2233,3583,3004,966,1684
LOC112532735|LOC112532735,2,0,0,4,4,1,0,0
LRIT2|LRIT2,0,0,0,0,0,0,0,0
OGDHL|OGDHL,0,9,0,11,8,12,7,18
PARG|PARG,408,1096,716,1697,2249,1592,1010,1284
GHITM|GHITM,3871,12498,7457,13383,22488,14689,10121,12676
TSPAN14|TSPAN14,177,209,149,456,565,406,358,283
RAP1GDS1L|RAP1GDS1L,17,135,148,167,237,143,48,147
NRG3|NRG3,0,0,6,0,0,6,4,0
LOC112532679|LOC112532679,0,0,0,0,0,0,0,0
LOC112532680|LOC112532680,0,0,0,0,0,0,0,0
LOC107053620|LOC107053620,0,0,0,0,0,0,0,0
LOC112532678|LOC112532678,4,0,0,0,0,0,0,0
EXOSC3|EXOSC3,42,211,101,147,231,220,93,151
DYDC1|DYDC1,4,6,6,7,9,0,0,0
SELENOU|SELENOU,1583,4807,2963,4940,8898,6333,3337,4806
MAT1A|MAT1A,8997,21699,16001,28507,52075,23790,22875,29694
SFTPA1|SFTPA1,9,18,21,29,49,16,18,19
SFTPA2|SFTPA2,31,34,29,12,37,41,17,33
LOC423629|LOC423629,7991,19707,11481,20814,64822,26804,20701,25037
LOC101752163|LOC101752163,323,681,647,988,2256,1298,1024,1114
LOC101752332|LOC101752332,9,15,18,53,89,56,23,34
CSGALNACT2|CSGALNACT2,92,302,203,452,745,412,426,397
RASGEF1A|RASGEF1A,40,44,43,163,148,68,69,51
LOC107053621|LOC107053621,0,0,0,0,0,0,0,0
RET|RET,8,12,0,46,49,58,7,20
MBL2|MBL2,2454,4846,4561,4912,17865,8805,6056,6042
BMS1|BMS1,300,1083,665,1266,1230,1409,456,881
SRRL|SRRL,54,173,89,140,267,117,159,103
PLAC9|PLAC9,3,21,0,17,25,19,7,19
TMEM254|TMEM254,1995,8229,4474,6440,14176,7491,4618,6314
ANXA11|ANXA11,335,849,511,1020,2118,1132,836,1031
TFAM|TFAM,311,1294,747,1327,2100,1609,650,1073
ECD|ECD,258,639,458,920,1178,1061,629,794
FAM149B1|FAM149B1,504,1399,1049,1856,2501,2397,1346,2142
DNAJC9|DNAJC9,131,628,385,503,604,388,290,383
UBE2D1|UBE2D1,133,488,298,519,938,601,406,409
LOC107053624|LOC107053624,0,0,0,0,0,0,0,0
CISD1|CISD1,3216,11971,6360,11476,21474,14369,8408,12642
IPMK|IPMK,742,2374,1803,2584,4762,3266,1592,2284
LOC107053632|LOC107053632,1,1,2,2,4,2,1,4
SLC22A15L|SLC22A15L,45,178,106,165,379,283,143,169
CTNNA3|CTNNA3,0,0,4,19,9,14,0,4
LRRTM3|LRRTM3,0,0,0,0,0,0,0,0
LOC112532658|LOC112532658,0,0,4,0,0,0,0,0
PCDH15|PCDH15,4,0,0,8,37,4,5,8
SIRT1|SIRT1,279,454,514,1241,1675,912,788,1111
DNAJC12|DNAJC12,247,288,461,585,1457,879,1483,1279
REEP3|REEP3,647,1547,1265,2218,4346,3541,1975,2694
NRBF2|NRBF2,360,1163,733,1526,2711,1750,1117,1400
LOC101748577|LOC101748577,24,25,6,15,19,11,5,8
JMJD1C|JMJD1C,579,1184,988,2490,2732,2545,1755,2176
ADO|ADO,202,776,435,730,1090,772,437,668
TMEM26|TMEM26,9,23,18,80,71,32,63,35
C6H10orf107|C6H10orf107,0,0,0,20,45,29,34,13
LOC112532733|LOC112532733,0,0,0,0,0,0,0,0
LOC107053638|LOC107053638,0,0,4,0,0,0,0,16
RHOBTB1|RHOBTB1,543,1148,718,1312,2549,1820,1134,1421
LOC101748938|LOC101748938,0,0,0,0,0,3,0,0
LOC112532726|LOC112532726,37,200,195,125,455,157,63,111
CDK1|CDK1,55,101,127,103,218,225,72,168
RTKN2|RTKN2,139,347,234,349,795,573,312,493
ZNF365|ZNF365,124,493,333,484,783,626,342,478
LOC107053635|LOC107053635,0,0,7,5,5,8,0,0
ARID5B|ARID5B,297,816,624,1342,1342,1451,464,1104
LOC107053636|LOC107053636,0,5,15,18,9,4,0,0
LOC112532725|LOC112532725,95,303,215,184,466,546,66,92
LOC112532727|LOC112532727,10,5,12,34,6,17,0,11
LOC107053637|LOC107053637,17,13,22,57,22,47,0,12
SLC16A9|SLC16A9,12,28,33,54,82,50,34,42
FAM13AL|FAM13AL,0,29,18,21,40,10,34,17
CCDC6|CCDC6,411,1054,654,1415,1905,1518,840,1358
LOC101749147|LOC101749147,107,466,330,346,845,462,271,360
LOC770653|LOC770653,74,301,179,199,487,322,171,192
BKJ|BKJ,0,3,0,18,0,2,6,0
RNASE6|RNASE6,63,148,110,431,401,152,137,149
ANK3|ANK3,1639,3306,2613,5696,7103,5171,3575,4701
RSFR|RSFR,420,895,799,2365,3321,1206,949,920
LOC112532738|LOC112532738,0,2,2,1,2,4,1,1
CWF19L1|CWF19L1,80,296,191,384,401,370,174,239
CHUK|CHUK,300,995,710,1361,1773,1717,697,1358
ADAM8|ADAM8,0,12,20,44,45,15,7,13
ERLIN1|ERLIN1,348,1448,773,1514,2261,1458,770,1129
TUBGCP2|TUBGCP2,244,984,687,1129,1924,1377,714,1302
ZNF511|ZNF511,97,518,276,492,814,560,214,446
RNLS|RNLS,22,39,24,49,98,43,41,23
LOC112532683|LOC112532683,0,12,0,15,0,5,0,4
ECHS1|ECHS1,1821,10742,6781,6140,17129,9457,3724,6286
SPRN|SPRN,19,69,32,52,128,46,34,34
MTG1|MTG1,333,1609,1140,1200,2708,1501,646,1334
LOC107052116|LOC107052116,44,221,155,182,427,207,152,136
PAOX|PAOX,301,1215,799,976,1767,1488,403,1011
PTEN|PTEN,2122,7218,5118,8429,13789,9696,5009,7324
ATAD1|ATAD1,409,1201,709,1450,2328,1556,857,1301
PAPSS2|PAPSS2,2030,8146,4399,8116,11289,9819,3558,7820
SGMS1|SGMS1,495,1155,865,1583,2656,1761,1301,2387
MINPP1|MINPP1,67,85,47,181,205,176,126,173
ASAH2|ASAH2,69,167,208,140,342,218,92,228
A1CF|A1CF,3291,6913,6464,11941,21489,14436,11366,14330
LOC112532686|LOC112532686,16,24,18,77,177,88,24,20
LOC112532614|LOC112532614,16,8,6,33,74,15,21,23
PRKG1|PRKG1,469,1661,841,2698,3965,1759,1822,2502
HERC4|HERC4,428,921,861,1727,2364,1745,1590,1781
MIR1772|MIR1772,0,2,3,5,2,0,6,3
MIR1772,0,1,1,1,1,0,1,1
MYPN|MYPN,22,48,32,37,42,110,21,35
ATOH7|ATOH7,1,0,0,0,0,0,2,0
RUFY2|RUFY2,40,116,74,122,241,140,85,151
LOC112532613|LOC112532613,8,5,17,45,32,36,23,23
DNA2|DNA2,0,41,67,35,45,48,17,64
LOC112532637|LOC112532637,0,2,0,2,11,2,5,2
SLC25A16|SLC25A16,359,1300,767,1537,1834,1638,858,1029
PBLD|PBLD,869,2243,783,2155,2446,3081,1150,1555
HNRNPH3|HNRNPH3,1875,6239,3456,7016,9100,6974,3168,5481
DDX21|DDX21,391,1309,595,1661,1278,1387,505,1042
TET1|TET1,152,201,243,450,909,284,195,290
LOC107052122|LOC107052122,138,546,320,705,503,578,442,625
LOC107052121|LOC107052121,5,21,13,17,50,32,9,29
CCAR1|CCAR1,582,1617,1162,2649,3167,2466,1557,2035
LOC112532734|LOC112532734,0,1,0,1,1,2,2,1
LOC112532647|LOC112532647,0,8,0,0,5,10,0,0
STOX1|STOX1,3,39,0,46,57,9,20,26
SRGN|SRGN,106,321,203,429,418,191,173,134
LOC423693|LOC423693,539,2746,1522,2405,2553,2646,742,1569
KIF1BP|KIF1BP,164,543,390,810,1163,800,435,705
VPS26A|VPS26A,495,1333,963,1757,2261,1746,857,1734
SUPV3L1|SUPV3L1,331,797,515,748,809,1338,330,1036
TSPAN15|TSPAN15,5,0,11,7,32,12,3,14
HK1|HK1,73,114,123,376,449,256,131,169
TACR2|TACR2,0,0,0,0,0,0,0,0
LOC112532629|LOC112532629,6,0,1,19,9,0,6,3
LOC112532626|LOC112532626,2,0,0,8,3,0,1,2
LOC112532634|LOC112532634,2,0,0,3,1,0,2,0
LOC112532632|LOC112532632,3,0,0,6,4,0,2,0
LOC112532631|LOC112532631,6,0,0,21,8,0,6,2
LOC112532621|LOC112532621,0,0,0,4,0,0,0,2
LOC112532641|LOC112532641,0,0,0,0,0,0,0,0
LOC112532622|LOC112532622,0,0,0,0,0,0,0,0
LOC112532642|LOC112532642,0,0,0,0,0,0,0,0
COL13A1|COL13A1,93,202,214,384,583,208,289,287
HKDC1|HKDC1,4994,1945,8323,5984,195,18128,262,27746
LOC107053647|LOC107053647,0,5,0,4,0,8,0,0
NUDT13|NUDT13,38,144,80,136,303,129,110,124
LOC112532643|LOC112532643,0,0,0,10,5,13,3,4
P4HA1|P4HA1,310,841,547,1895,2343,1897,1284,945
LOC107053648|LOC107053648,21,25,17,52,52,71,46,97
PLA2G12B|PLA2G12B,1198,4148,2062,3653,5899,4668,2522,4324
OIT3|OIT3,914,1309,1332,3347,4106,1842,2573,1184
MCU|MCU,80,257,171,414,475,467,279,345
MICU1|MICU1,138,618,340,495,851,681,373,645
DNAJB12|DNAJB12,426,1684,1166,1949,2347,2186,973,2046
ANAPC16|ANAPC16,308,1650,969,1302,2473,1919,736,996
ASCC1|ASCC1,163,539,305,657,653,715,298,407
DDIT4|DDIT4,70,482,234,225,276,333,96,184
LOC112532617|LOC112532617,5,3,10,9,19,36,3,4
SPOCK2|SPOCK2,47,134,48,101,129,158,62,92
TYSND1|TYSND1,140,541,244,314,635,512,123,194
SAR1A|SAR1A,506,2659,1366,2576,3621,3657,1029,1832
LRRC20|LRRC20,16,77,27,37,26,43,0,13
EIF4EBP2|EIF4EBP2,209,1042,495,680,1303,944,344,570
ADAMTS14|ADAMTS14,5,3,13,31,6,15,0,19
LOC112532644|LOC112532644,7,0,8,14,15,8,0,16
PALD1|PALD1,64,180,189,344,472,230,104,161
PPA1|PPA1,1463,11309,3766,7174,7768,5535,1288,3411
SLC29A3|SLC29A3,83,275,188,336,642,505,375,467
UNC5B|UNC5B,102,149,238,428,310,660,453,462
PCBD1|PCBD1,2119,9254,5653,6238,18827,9717,4524,9728
LOC423719|LOC423719,0,13,19,29,54,29,29,22
CDH23|CDH23,11,21,24,75,66,84,43,43
C6H10orf54|C6H10orf54,31,47,47,200,169,77,58,81
SGPL1|SGPL1,1727,4150,3556,5961,9871,7627,4901,8027
MTTPL|MTTPL,11119,34639,20389,35640,80799,59033,26367,46023
CHST3|CHST3,11,35,18,76,65,48,14,22
LOC112532616|LOC112532616,4,17,0,13,15,15,5,8
H2AFY2|H2AFY2,19,118,46,78,183,116,38,99
AIFM2|AIFM2,146,499,233,488,597,596,235,474
LOC101749404|LOC101749404,0,20,15,37,31,0,12,15
LOC112532639|LOC112532639,0,0,0,0,0,0,0,0
LOC112532646|LOC112532646,1,1,0,8,2,0,3,2
LOC112532640|LOC112532640,0,1,2,6,0,2,4,1
LOC112532624|LOC112532624,2,0,0,0,0,3,3,3
LOC112532627|LOC112532627,0,0,2,11,3,1,4,1
LOC112532633|LOC112532633,1,0,0,10,5,2,7,6
LOC112532618|LOC112532618,9,26,0,18,74,12,0,19
LOC112532623|LOC112532623,6,3,3,14,7,2,7,3
LOC112532620|LOC112532620,13,4,3,29,13,6,13,7
LOC112532638|LOC112532638,1,0,0,2,0,0,1,0
LOC101751918|LOC101751918,5,6,9,12,22,6,3,3
LOC107050073|LOC107050073,7,0,4,24,20,5,6,17
LOC107053660|LOC107053660,3,3,2,19,5,1,6,5
LOC112532630|LOC112532630,1,1,2,9,1,2,5,3
LOC112532628|LOC112532628,2,1,2,18,7,1,3,3
LOC112532635|LOC112532635,1,0,1,4,1,0,1,0
LOC112532619|LOC112532619,4,7,10,127,17,4,19,15
LOC112532625|LOC112532625,1,0,0,4,2,0,0,0
ZCCHC24|ZCCHC24,466,1167,1022,1481,2381,1672,844,1213
LOC107053651|LOC107053651,4,0,0,0,0,0,0,0
PSAP|PSAP,12938,33301,17987,53689,88860,43481,35687,42838
PPIF|PPIF,1302,3964,2605,4067,8641,5807,2644,4374
ZMIZ1|ZMIZ1,624,1474,865,1465,3480,1435,1127,1595
MIR1590|MIR1590,0,0,0,0,0,0,0,0
MIR1590,0,0,0,0,0,0,0,0
LOC101750098|LOC101750098,8,0,0,0,0,0,0,0
LOC107053652|LOC107053652,0,0,0,0,0,0,0,0
POLR3A|POLR3A,120,217,122,466,461,311,221,328
LOC112532710|LOC112532710,9,16,13,78,47,21,38,40
DLG5|DLG5,99,307,225,498,607,511,304,454
RPS24|RPS24,5669,18439,14116,16861,44409,25307,14124,18327
KCNMA1|KCNMA1,269,276,253,1530,1114,466,670,185
C6H10orf11|C6H10orf11,8,0,9,48,20,9,6,13
LOC112532693|LOC112532693,0,0,0,0,10,15,0,0
ZNF503|ZNF503,15,61,18,82,60,85,35,88
LOC101750459|LOC101750459,32,38,35,100,89,96,71,141
COMTD1|COMTD1,316,684,599,848,1759,1657,739,1555
LOC423731|LOC423731,0,4,0,0,0,0,0,0
LOC112532652|LOC112532652,0,0,0,0,0,0,0,0
DUSP13L|DUSP13L,12,47,5,86,48,30,28,32
SAMD8|SAMD8,258,714,476,948,1305,998,696,1049
DUSP13|DUSP13,97,612,47,411,971,764,362,214
VDAC2|VDAC2,3239,10527,6737,12235,17611,11699,5686,9895
KAT6B|KAT6B,137,395,122,590,650,715,404,483
LOC107053654|LOC107053654,0,0,8,0,0,13,0,0
PLAU|PLAU,220,136,189,838,856,264,457,351
VCL|VCL,283,760,405,1178,1432,1110,643,873
LOC112532648|LOC112532648,3,0,0,1,0,0,2,4
CAMK2G|CAMK2G,82,126,99,473,395,208,231,255
LOC107053655|LOC107053655,0,0,6,13,0,0,0,3
ADK|ADK,5706,19934,11150,17678,39934,22824,11748,19435
