gene_id	rank
POLK	-2.51054501020661
POLL	-2.4456042032736
POLN	-2.12385164096709
POLQ	-1.60205999132796
POLR1A	-3.00860017176192
POLR1B	-2.87098881376058
POLR1C	-2.64345267648619
POLR1D	-1.98227123303957
POLR1E	-2.51982799377572
POLR2B	-3.13703745478951
POLR2C	-3.01619735351244
POLR2D	-2.42488163663107
POLR2E	-3.09061070782841
POLR2F	-2.77887447200274
POLR2H	-2.70757017609794
POLR2I	-2.53019969820308
POLR2J	-2.04921802267018
POLR2K	-2.25285303097989
POLR2L	-2.56937390961505
POLR3A	-2.45484486000851
POLR3B	-2.60097289568675
POLR3D	-2.35218251811136
POLR3E	-2.63245729218472
POLR3F	-2.60422605308447
POLR3G	-1.8750612633917
POLR3H	-2.57863920996807
POLRMT	-2.92272545799326
POM121CL	-2.52244423350632
POMGNT1	-2.7979596437372
POMGNT2	-2.01703333929878
POMK	-2.2405492482826
POMP	-3.0899051114394
POMT1	-2.80888586735981
POMT2	-2.77887447200274
PON2	-4.2095418220166
POP1	-2.2718416065365
POP4	-2.14301480025409
POP5	-2.40312052117582
POPDC2	-2.11394335230684
POR	-4.01986371396784
PORCN	-1.73239375982297
POSTN	-2.09691001300806
POT1	-2.20682587603185
POU2AF1	-1.92941892571429
POU2F1	-2.60097289568675
POU3F2	-0.301029995663981
POU3F3	-0.301029995663981
POU6F1	-1.78532983501077
PP2D1	-0.845098040014257
PPA1	-3.49122157623928
PPA2	-3.45712462630341
PPARA	-3.72558497227069
PPARD	-2.36172783601759
PPARG	-2.14301480025409
PPARGC1A	-1.88081359228079
PPARGC1B	-2.59988307207369
PPAT	-4.11011812701033
PPCDC	-2.27415784926368
PPCS	-2.9903388547876
PPDPF	-4.16687395085882
PPEF1	-1.23044892137827
PPEF2	-1.77815125038364
PPFIA1	-3.16136800223497
PPFIA2	-1.43136376415899
PPFIBP1	-3.52543355342882
PPFIBP2	-3.001733712809
PPHLN1	-2.47856649559384
PPIA	-3.84892771322708
PPIB	-4.06355851811098
PPIC	-2.16435285578444
PPID	-3.24821856119007
PPIE	-2.84385542262316
PPIF	-3.49220145139254
PPIG	-3.1092409685882
PPIH	-2.73319726510657
PPIL1	-2.2405492482826
PPIL2	-2.63748972951251
PPIL3	-2.02938377768521
PPIL4	-2.76267856372744
PPIL6	-0.778151250383644
PPIP5K1	-2.16435285578444
PPIP5K2	-3.14736710779379
PPL	-2
PPM1A	-3.56086269472746
PPM1B	-3.59250984790068
PPM1D	-2.60422605308447
PPM1E	-2.25042000230889
PPM1F	-2.26245108973043
PPM1G	-2.85733249643127
PPM1H	-2.6170003411209
PPM1J	-2.50650503240487
PPM1K	-2.75281643118827
PPM1L	-2.99956548822598
PPM1M	-1.92941892571429
PPME1	-2.99738638439731
PPOX	-2.32221929473392
PPP1CA	-3.29688447553855
PPP1CB	-2.81822589361396
PPP1CC	-2.99431715266964
PPP1R12A	-2.95279244304409
PPP1R12B	-1.89762709129044
PPP1R12C	-2.63447727016073
PPP1R13B	-2.88930170250631
PPP1R14D	-1.04139268515823
PPP1R15B	-3.18298496700358
PPP1R16B	-2.85125834871908
PPP1R17	-1.56820172406699
PPP1R1A	-1.5910646070265
PPP1R1B	-1.69897000433602
PPP1R1C	-1.82607480270083
PPP1R2	-2.99563519459755
PPP1R21	-3.10653085382238
PPP1R26	-2.65609820201283
PPP1R36	-0.845098040014257
PPP1R3B	-3.93181370395914
PPP1R3C	-3.70552161342267
PPP1R3D	-2.04139268515822
PPP1R3E_1	-2.36921585741014
PPP1R3E	-2.40654018043396
PPP1R3G	-1.95424250943932
PPP1R7	-2.6170003411209
PPP1R8	-2.65224634100332
PPP1R9A	-2.50514997831991
PPP1R9B	-3.30319605742049
PPP2CA	-3.23477029516092
PPP2CB	-3.15075643986031
PPP2R2A	-3.02118929906994
PPP2R2B	-1.94448267215017
PPP2R2C	-1.78532983501077
PPP2R2D	-3.01283722470517
PPP2R3A	-2.43775056282039
PPP2R3B	-1.66275783168157
PPP2R3C	-2.58433122436753
PPP2R5A	-3.49789674291322
PPP2R5C	-3.24625231229932
PPP2R5D	-2.89209460269048
PPP2R5E	-2.86451108105839
PPP3CA	-2.40823996531185
PPP3CB	-2.82216807936802
PPP3CC	-2.35024801833416
PPP3R1	-3.04020662757471
PPP4R1	-2.95472479097906
PPP4R1L	-2.81291335664286
PPP4R2	-3.26693691115917
PPP4R3A	-3.03582982525283
PPP4R3B	-3.29688447553855
PPP4R4	-1.83884909073726
PPP6C	-2.78958071216443
PPP6R2	-3.18383903705642
PPP6R3	-3.0948203803548
PPRC1	-2.42160392686983
PPT1	-3.35583449588494
PPTC7	-2.83378437465648
PPWD1	-2.40483371661994
PQLC1	-3.52582195215666
PQLC2	-2.55750720190566
PQLC2L	-1.50514997831991
PQLC3	-2.59879050676312
PRADC1	-2.79934054945358
PRAG1	-1.25527250510331
PRAM1	-1.32221929473392
PRC1	-2.26481782300954
PRCC	-2.90902085421116
PRCP	-2.81424759573192
PRDM1	-2.06445798922692
PRDM10	-2.86451108105839
PRDM11	-2.95616843047536
PRDM15	-2.58092497567562
PRDM16	-1.11394335230684
PRDM2	-1.34242268082221
PRDM4	-1.88649072517248
PRDM5	-1.11394335230684
PRDX1	-4.05770413153403
PRDX3	-3.80160948802732
PRDX4	-3.86260836396494
PRDX6	-4.15469779359639
PREB	-2.45636603312904
PRELID1	-3.47683162851226
PRELID3A	-1.7160033436348
PRELID3B	-3.03302144468291
PRELP	-1.27875360095283
PREP	-3.15533603746506
PREPL	-2.82020145948564
PREX1	-2.84571801796666
PREX2	-2.54530711646582
PRF1	-1.77085201164214
PRG4	-0.903089986991944
PRICKLE1	-2.01703333929878
PRICKLE2	-2.17609125905568
PRICKLE4	-2.72181061521255
PRIM1	-2.3654879848909
PRIM2	-1.92941892571429
PRIMA1	-1.65321251377534
PRIMPOL	-1.97772360528885
PRKAA1	-2.84757265914211
PRKAA2	-1.56820172406699
PRKAB1	-2.86391737695786
PRKAB2	-2.51454775266029
PRKACA	-3.36977228859696
PRKACB	-3.45848676379821
PRKAG1	-2.78958071216443
PRKAG2	-3.02407498730743
PRKAR1A	-3.61961500574281
PRKAR1B	-1.92427928606188
PRKAR2A	-3.06744284277638
PRKAR2B	-2.29666519026153
PRKCA	-3.03702787975578
PRKCB	-2.51851393987789
PRKCD	-2.80685802951882
PRKCE	-2.55630250076729
PRKCH	-2.19865708695442
PRKCI	-2.82607480270083
PRKCQ	-2.10380372095596
PRKCZ	-2.98407703390283
PRKD1	-2.42324587393681
PRKD3	-2.73798732633343
PRKDC	-2.81756536955978
PRKG1	-2.9698816437465
PRKG2	-1.77815125038364
PRKRIP1	-2.6170003411209
PRKX	-2.48995847942483
PRLH	-0.602059991327962
PRLHR	-0.903089986991944
PRLHR2	-1.30102999566398
PRLR	-2.94546858513182
PRMT3	-2.65030752313194
PRMT7	-2.31806333496276
PRMT8	-2.36735592102602
PRMT9	-2.78604121024255
PRNP	-3.18155777386279
PROC	-3.87116413280295
PROCA1	-1.79934054945358
PROCR	-1.77085201164214
PRODH	-2.41497334797082
PROK2	-1.95424250943932
PROM1	-2.40483371661994
PROM1L	-2.76492298464989
PRORSD1P	-2.6159500516564
PROS1	-3.87314615132826
PROSC	-3.36567514045592
PROSER1	-2.69722934275972
PROSER2	-2.95230800966213
PROX1	-3.59162103821332
PROZ	-3.22401481137286
PRPF18	-2.71933128698373
PRPF19	-3.33625955201419
PRPF3	-2.76042248342321
PRPF38A	-2.40483371661994
PRPF38B	-3.02816441942447
PRPF39	-3.47552591503928
PRPF4	-2.7160033436348
PRPF40A	-3.23274206272074
PRPF4B	-3.34654855854847
PRPF6	-3.35602585719312
PRPF8	-3.74343136514668
PRPS1	-2.8750612633917
PRPS2	-4.67445695784972
PRPSAP1	-2.74115159885178
PRPSAP2	-2.6232492903979
PRR11	-1.39794000867204
PRR14L	-2.76192783842053
PRR15	-0.845098040014257
PRR15L	-2.66558099101795
PRR16	-1.23044892137827
PRR33	-0.845098040014257
PRR5	-2.01703333929878
PRR5L	-1.72427586960079
PRR7	-1.77085201164214
PRRC1	-3.16524432612531
PRRC2B	-3.35850591149024
PRRC2C	-3.55436800099009
PRRG1	-3.07114529045108
PRRG3	-2.00432137378264
PRRG4	-2.13353890837022
PRRT1B	-2.89320675305985
PRRT3	-0.477121254719662
PRSS12	-0.698970004336019
PRSS23	-2.41664050733828
PRSS35	-2.39967372148104
PRTFDC1	-2.51587384371168
PRTG	-2.09691001300806
PRUNE1	-2.29885307640971
PRUNE2	-1.17609125905568
PSAP	-4.57182524904083
PSAT1	-4.4794169372746
PSCA	-1.63346845557959
PSD	-1.46239799789896
PSD2	-2.01283722470517
PSD3	-2.54032947479087
PSEN1	-3.42699895875654
PSEN2	-3.18667386749975
PSIP1	-2.70671778233676
PSKH1	-2.62531245096167
PSMA1	-3.26197619139781
PSMA2	-3.42160392686983
PSMA3	-3.34830486304816
PSMA4	-3.37930551775058
PSMA5	-3.08062648692181
PSMA6	-3.31344537042641
PSMA7	-3.326949994166
PSMB1	-3.38273726576133
PSMB2	-3.36323580448369
PSMB3	-3.04883008652835
PSMB4	-3.38685552918472
PSMB7	-3.60702587843479
PSMC1	-3.44731310882357
PSMC2	-3.49373680227684
PSMC3	-3.51917146382166
PSMC3IP	-2.39967372148104
PSMC5	-3.23729233756746
PSMC6	-3.44901531634779
PSMD1	-3.61752453488629
PSMD10	-2.52374646681156
PSMD11	-3.27137687189407
PSMD12	-3.08350261983027
PSMD13	-3.49220145139254
PSMD14	-3.06295783408451
PSMD2	-3.50893352605003
PSMD3	-3.24748226067705
PSMD4	-3.08278537031645
PSMD5	-2.92788341033071
PSMD6	-3.1360860973841
PSMD7	-3.30492116190089
PSMD9	-3.05918461763137
PSME3	-3.32817566143832
PSME4	-3.33264041038746
PSMF1	-3.19033169817029
PSMG1	-2.6222140229663
PSMG2	-2.41995574848976
PSMG3	-2.76342799356294
PSMG4	-2.13353890837022
PSPC1	-2.89707700320942
PSPH	-5.04144400783708
PSRC1	-0.954242509439325
PSTK	-1.81954393554187
PSTPIP1	-2.28555730900777
PSTPIP2	-1.94448267215017
PTAFR	-2.34044411484012
PTAR1	-2.04921802267018
PTBP1	-3.47217114669236
PTBP2	-2.63144376901317
PTBP3	-2.10720996964787
PTCD2	-2.16731733474818
PTCD3	-3.03782475058834
PTCH1	-2.17609125905568
PTCH2	-1.79239168949825
PTCHD1	-1.93951925261862
PTCHD3	-1.73239375982297
PTCHD3L	-1.39794000867204
PTCRA	-2.18752072083646
PTDSS1	-3.6628522332648
PTDSS2	-3.02407498730743
PTEN	-3.71667097556014
PTER	-2.87448181769947
PTGDR	-1.81954393554187
PTGDS	-3.62469453127208
PTGER2	-1.53147891704226
PTGER3	-1.68124123737559
PTGER4	-1.50514997831991
PTGES	-1.04139268515823
PTGES2	-3.17666993266815
PTGES3	-3.44544851426605
PTGES3L	-2.79865064544527
PTGFR	-1.20411998265592
PTGFRN	-2.21748394421391
PTGR1	-3.80475260215046
PTGR2	-3.10619089726342
PTGS1	-1.14612803567824
PTGS2	-2.8926510338773
PTH1R	-2.32428245529769
PTHRL	-1.17609125905568
PTK2	-3.01157044359728
PTK2B	-2.41329976408125
PTK7	-2.9532763366673
PTMA	-3.54592532935584
PTMS	-4.11948683556464
PTN	-1.77085201164214
PTP4A1	-3.38685552918472
PTP4A2	-3.42862067267194
PTP4A3	-3.87145617402295
PTPA	-3.24600590407603
PTPDC1	-1.61278385671974
PTPMT1	-2.05307844348342
PTPN1	-2.8819549713396
PTPN11	-3.32428245529769
PTPN12	-3.04610478724604
PTPN13	-0.903089986991944
PTPN14	-2.25527250510331
PTPN2	-2.80821097292422
PTPN21	-3.04375512696868
PTPN22	-2.16731733474818
PTPN23	-2.57518784492766
PTPN3	-3.14581771449183
PTPN4	-2.53655844257153
PTPN5	-1.80617997398389
PTPN6	-3.41763773965223
PTPN7	-2.12710479836481
PTPN9	-2.32428245529769
PTPRA	-2.81291335664286
PTPRB	-3.15986784709257
PTPRC	-3.14860265480609
PTPRCAPL	-1.5910646070265
PTPRE	-2.17026171539496
PTPRF	-3.29776051109913
PTPRG	-3.48415742436538
PTPRJ	-2.86981820797933
PTPRK	-3.00902574208691
PTPRM	-2.41664050733828
PTPRN	-1.07918124604762
PTPRN2	-1.74036268949424
PTPRQ	-1
PTPRR	-0.477121254719662
PTPRS	-2.96661098668193
PTPRT	-0.778151250383644
PTPRU	-3.43023635341151
PTPRVP	-1.96378782734556
PTRF	-3.04493154614916
PTRH2	-2.57863920996807
PTRHD1	-2.05307844348342
PTS	-3.001733712809
PTTG1	-1.44715803134222
PTTG1IP_1	-2.4996870826184
PTTG1IP	-3.07188200730613
PTX3	-1.57978359661681
PUDP	-2.7041505168398
PUF60	-3.14550717140966
PUM1	-3.21058602490516
PUM2	-3.21112054125805
PUM3	-2.67024585307412
PURA	-3.15836249209525
PURG	-2.41664050733828
PUS1	-2.70243053644553
PUS10	-2.17609125905568
PUS3	-2.28103336724773
PUS7	-2.86746748785905
PUS7L	-2.41161970596323
PUSL1	-2.84135947045485
PWP1	-2.8055008581584
PWP2	-2.75050839485135
PWWP2A	-2.65513843481138
PWWP2B	-2.28103336724773
PXDC1	-3.03502928220237
PXDN	-2.00432137378264
PXK	-3.16494737262184
PXMP4	-3.38845645270027
PXN	-2.72509452108147
PXYLP1	-3.27806733088866
PYCR1	-2.06818586174616
PYCRL	-2.8109042806687
PYGB	-2.55630250076729
PYGL	-3.81941231120933
PYGO1	-1.34242268082221
PYGO2	-2.38916608436453
PYM1	-2.41329976408125
PYROXD1	-2.3541084391474
QARS	-3.13987908640124
QDPR	-3.64177147065396
QKI	-3.56525734342021
QPCT	-3.28510702956681
QPCTL	-2.58883172559421
QPRT	-3.3040594662176
QRICH1	-2.96425963019685
QRICH2	-1.14612803567824
QRSL1	-2.81690383937566
QSER1	-2.7481880270062
QSOX1	-2.37657695705651
QSOX2	-2.92220627743902
QTRT1	-2.09691001300806
QTRT2	-2.47129171105894
R3HCC1	-2.92531209149965
R3HCC1L	-2.26481782300954
R3HDM1	-3.14612803567824
R3HDM2	-2.61489721603313
R3HDM4	-2.99343623049761
RAB10	-3.71957985771372
RAB10L	-2.16731733474818
RAB11A	-3.46731206298055
RAB11B	-3.51335079880596
RAB11FIP1	-2.90363251608424
RAB11FIP2	-3.13481437032046
RAB11FIP3	-2.78103693862113
RAB11FIP4	-3.38309692994909
RAB11FIP5	-2.70500795933334
RAB12	-3.03542973818455
RAB14	-3.54082981411108
RAB15	-1.17609125905568
RAB17	-2.29666519026153
RAB18	-3.23552844690755
RAB18L	-2.69284691927723
RAB19	-1.68124123737559
RAB1B	-3.85787502552356
RAB20	-2.43616264704076
RAB21	-3.23527587668705
RAB22A	-2.59549622182557
RAB23	-1.78532983501077
RAB24	-2.19865708695442
RAB25	-2.33041377334919
RAB26	-1.5910646070265
RAB27A	-2.48855071650044
RAB28	-2.26245108973043
RAB2A	-3.30168094929358
RAB2B	-1.36172783601759
RAB30	-3.16076856186113
RAB31	-2.95808584852109
RAB32	-2.31175386105575
RAB33B	-3.06069784035361
RAB34	-1.44715803134222
RAB35	-2.96236933567002
RAB36	-1.25527250510331
RAB37	-1.8750612633917
RAB38	-0.477121254719662
RAB39A	-1.36172783601759
RAB39B	-2.78103693862113
RAB3A	-2.21748394421391
RAB3B	-1.32221929473392
RAB3GAP1	-2.94448267215017
RAB3GAP2	-3.11991541025799
RAB3IL1	-3.41396997174806
RAB3IP	-2.89762709129044
RAB40B	-2.58994960132571
RAB40C	-2.00860017176192
RAB41	-2.73559889969818
RAB42	-1.92941892571429
RAB43	-3.83815618475215
RAB44	-2.17318626841227
RAB4A	-2.05307844348342
RAB5A	-3.43536650661266
RAB5B	-2.95472479097906
RAB5C	-3.2291697025391
RAB6A	-3.21748394421391
RAB7A	-3.47363292687384
RAB7B	-1.6232492903979
RAB8A	-3.25285303097989
RAB8B	-3.49192171258615
RAB9A	-2.9804578922761
RAB9B	-2.53019969820308
RABEP1	-3.58251788360406
RABEPK	-2.66086547800387
RABGAP1	-2.91009054559407
RABGAP1L	-3.17114115102838
RABGGTA	-1.8750612633917
RABGGTB	-2.89652621748956
RABIF	-2.02938377768521
RABL2L	-1.5910646070265
RABL3	-3.02734960777476
RABL6	-3.36698297597785
RAC1	-3.47697646575953
RAC2	-2.97127584873811
RAC3	-3.02857125269254
RACGAP1	-1.6232492903979
RACK1	-4.13010852036094
RAD1	-2.19865708695442
RAD17	-2.35024801833416
RAD18	-2.00432137378264
RAD21	-3.23729233756746
RAD21L1	-1.36172783601759
RAD23A	-3.18752072083646
RAD23B	-4.03510940294458
RAD50	-2.98900461569854
RAD51	-2.08278537031645
RAD51AP1	-2.35983548233989
RAD51B	-2.72672720902657
RAD51C	-2.05307844348342
RAD51D	-2.26717172840301
RAD52	-1.47712125471966
RAD54B	-1.36172783601759
RAD54L	-2.06818586174616
RAD54L2	-2.82930377283102
RAD9A	-2.09342168516224
RAD9B	-2.3096301674259
RADIL	-1.89209460269048
RAE1	-2.70243053644553
RAF1	-2.98497712641549
RAG2	-1.51851393987789
RAI1	-2.32837960343874
RAI14	-2.2148438480477
RAI2	-2.35602585719312
RALA	-2.99651167215418
RALB	-3.16345955176999
RALBP1	-3.21748394421391
RALGAPA1	-2.80071707828239
RALGAPA2	-2.35218251811136
RALGAPB	-3.11760269169008
RALGDS	-2.74973631556906
RALGPS1	-2.96142109406645
RALGPS2	-3.25911584418507
RALY	-0.602059991327962
RAMP1	-1.41497334797082
RAMP2	-3.11660774398825
RAMP3	-2.19312459835446
RAN	-3.53907609879278
RANBP1	-2.69722934275972
RANBP10	-3.09131515969722
RANBP17	-1.27875360095283
RANBP3	-3.1360860973841
RANBP9	-3.1044871113124
RANGAP1	-3.29203443599474
RAP1A	-3.38506977633193
RAP1B	-3.21563756343506
RAP1GAP1	-2.11058971029925
RAP1GAP2_1	-1.25527250510331
RAP1GAP2	-1.60205999132796
RAP1GDS1	-3.14144977340047
RAP1GDS1L	-1.85733249643127
RAP2A	-2.72345567203519
RAP2B	-2.54157924394658
RAP2C	-2.76192783842053
RAPGEF1	-3.18582535961296
RAPGEF2	-3.03181227133037
RAPGEF3	-2.98900461569854
RAPGEF4	-2.88761730033574
RAPGEF5	-2.55388302664387
RAPGEF6	-3.04999285692014
RAPGEFL1	-2.82994669594164
RAPH1	-3.10243370568134
RAPSN	-1.9731278535997
RARA	-3.37401474029191
RARB	-1.51851393987789
RARRES1	-3.46805179145424
RARRES2	-4.59778291332343
RARS	-3.15715443990628
RARS2	-2.24303804868629
RASA1	-2.68214507637383
RASA2	-2.77232170672292
RASA3	-2.35024801833416
RASA4	-2.98452731334379
RASAL1	-1.50514997831991
RASAL2	-2.75434833571102
RASAL3_1	-3.00732095292274
RASAL3	-1.9731278535997
RASD1	-3.88451215919039
RASD2	-1.41497334797082
RASEF	-1.20411998265592
RASGEF1A	-1.78532983501077
RASGEF1B	-1.54406804435028
RASGEF1C	-1.55630250076729
RASGRF1	-0.845098040014257
RASGRF2	-1.49136169383427
RASGRP1	-2.24797326636181
RASGRP3	-2.11727129565576
RASL10A	-1.69897000433602
RASL10B	-0.954242509439325
RASL11A	-1.49136169383427
RASL11AL	-1.89209460269048
RASL11B	-1
RASL12	-1.68124123737559
RASSF1	-1.86923171973098
RASSF2	-2.55870857053317
RASSF3	-3.82626921939373
RASSF5	-2.40483371661994
RASSF6	-2.82151352840477
RASSF7	-2.85369821177617
RASSF8	-2.71850168886727
RASSF9	-2.36172783601759
RAVER2	-2.32633586092875
RB1	-2.88479536394898
RB1CC1	-2.98944981766669
RBBP4	-3.30362797638389
RBBP5	-3.12090281761453
RBBP6	-3.16196661636407
RBBP7	-1.91907809237607
RBBP8	-2.2405492482826
RBFA	-2.59328606702046
RBFOX2	-2.63648789635337
RBFOX3	-2.53781909507327
RBKS	-2.92992956008459
RBL1	-2.38381536598043
RBL2	-2.5854607295085
RBM11	-2.39445168082622
RBM12	-2.97772360528885
RBM12B	-2.88705437805096
RBM14	-2.44404479591808
RBM15	-2.57863920996807
RBM15B	-2.43136376415899
RBM17	-2.85913829729453
RBM18	-2.67209785793572
RBM19	-2.82607480270083
RBM22	-3.15503222879097
RBM24	-1.69019608002851
RBM25	-3.21853550521653
RBM26	-3.19645254170339
RBM27	-2.93601079571521
RBM33	-3.16996817399689
RBM34	-2.67024585307412
RBM38	-1.95904139232109
RBM39	-3.45697301363582
RBM41	-2.01283722470517
RBM42	-2.33041377334919
RBM43	-2.42975228000241
RBM45	-2.71850168886727
RBM47	-3.13033376849501
RBM48	-2.16435285578444
RBM4B	-2.78103693862113
RBM5	-3.61752453488629
RBM6	-2.88649072517248
RBM7	-2.73399928653839
RBM8A	-2.94101424370557
RBMS1	-3.14643813528577
RBMS2	-2.3654879848909
RBMS3	-2.46686762035411
RBMX	-3.02775720469055
RBMX2	-2.88592633980143
RBP	-4.97863694838447
RBP14L	-3.05842602445701
RBP4	-1.36172783601759
RBP4A	-4.89695589027018
RBP5	-2.60638136511061
RBP7	-1
RBPJ	-2.48995847942483
RBPMS	-2.36735592102602
RBPMS2	-1.79239168949825
RBSN	-3.02325245963371
RBX1	-2.7427251313047
RC1IPL	-2.46239799789896
RC3H1	-3.26997967664532
RC3H2	-3.2043913319193
RCAN1	-2.42324587393681
RCAN2	-2.2380461031288
RCAN3	-3.74780009086437
RCBTB1	-2.54032947479087
RCBTB2	-2.8481891169914
RCC1	-2.42651126136458
RCC1L	-2.52374646681156
RCC2	-3.47842218774008
RCCD1	-1.83250891270624
RCHY1	-3.05192391604611
RCL1	-3.20330491613848
RCN1L	-3.02160271602824
RCN2	-2.99738638439731
RCOR1	-3.01911629044707
RCOR3	-2.3654879848909
RCSD1	-2.71683772329952
RD3	-2.37291200297011
RDH10	-3.47055748521727
RDH12	-2.76042248342321
RDH14	-2.24303804868629
RDH16	-3.71307032585564
RDH5	-2.24797326636181
RDX	-3.73671513360561
REC114	-1.50514997831991
REC8	-1.23044892137827
RECK	-3.11058971029925
RECQL	-2.29225607135648
RECQL5	-2.59879050676312
REEP1	-2.41664050733828
REEP2	-2.87852179550121
REEP3	-3.29402509409532
REEP4	-2.18184358794477
REEP5	-2.56937390961505
REEP6	-2.19033169817029
REG4	-0.477121254719662
REL	-2.43136376415899
RELA	-2.45331834004704
RELL1	-2.78887511577542
RELN	-2.89486965674525
RELT	-2.14301480025409
REM1	-1.11394335230684
REN	-1.7160033436348
RENBP	-1.92941892571429
REPS1	-2.59769518592551
REPS2	-1.8750612633917
RER1	-3.35945602012099
RERE	-3.60249406880728
RERG	-1.17609125905568
RERGL	-2.07188200730613
REST	-3.17026171539496
RET	-0.903089986991944
RETSAT	-4.01325866528352
REV1	-2.46239799789896
REV3L	-3.03342375548695
REXO1	-2.7481880270062
REXO2	-3.12515582958053
REXO4	-2.46389298898591
REXO5	-2.46389298898591
RFC1	-2.95375969173323
RFC2	-2.37839790094814
RFC3	-1.86332286012046
RFC4	-2.46834733041216
RFC5	-2.38381536598043
RFESD	-1.5910646070265
RFFL	-3.16908635748702
RFK	-3.29203443599474
RFKL	-2.39445168082622
RFLNA	-0.903089986991944
RFLNB	-2.32633586092875
RFNG	-2.99343623049761
RFT1	-2.75281643118827
RFTN1	-2.57403126772772
RFTN2	-1.99563519459755
RFWD2	-2.84135947045485
RFWD3	-2.77670118398841
RFX2	-1.39794000867204
RFX3	-2.77232170672292
RFX5	-2.42813479402879
RFX7	-2.86628733908419
RFXANK	-2.91855453055027
RFXAP	-2.8234742291703
RGCCL	-2.08278537031645
RGI3L1	-1.61278385671974
RGL1	-2.84073323461181
RGMA	-1.20411998265592
RGMB	-2.24797326636181
RGN	-4.05065038086391
RGNL	-1.56820172406699
RGP1	-2.56348108539441
RGPD1	-0.602059991327962
RGS1	-1.79934054945358
RGS10	-2.78247262416629
RGS11	-1.11394335230684
RGS12	-2.38021124171161
RGS14	-2.01283722470517
RGS18	-2.22788670461367
RGS19	-2.02530586526477
RGS2	-2.36735592102602
RGS20	-0.698970004336019
RGS3	-2.13672056715641
RGS4	-1.82607480270083
RGS5	-3.29863478312444
RGS6	-1.67209785793572
RGS7BP	-1.70757017609794
RGS8	-2.66651798055488
RGS9	-1.94939000664491
RGS9BP	-1.61278385671974
RGSL1	-1.65321251377534
RHAG	-1.30102999566398
RHBDD1	-2.51188336097887
RHBDD2	-2.13987908640124
RHBDF1	-3.3914644118391
RHBDF2	-2.39967372148104
RHBDL3	-0.845098040014257
RHBG	-2.07554696139253
RHCE	-2.14612803567824
RHEB	-3.28578227377939
RHO	-0.477121254719662
RHOA	-4.24529052860683
RHOB	-3.13703745478951
RHOBTB1	-2.86093662070009
RHOBTB2	-1.73239375982297
RHOBTB3	-2.16136800223497
RHOC	-2.79448804665917
RHOF	-3.43727479741012
RHOG	-2.37839790094814
RHOGL	-3.51785541893003
RHOH	-2.07188200730613
RHOJ	-2.50514997831991
RHOQ	-1.44715803134222
RHOT1	-3.0927206446841
RHOT2	-2.72916478969277
RHOU	-3.23248786635299
RHOV	-0.698970004336019
RHPN1	-1.92427928606188
RHPN2	-3.41647407910022
RIC1	-3.02734960777476
RIC3	-1.93449845124357
RIC8A	-2.62428209583567
RIC8B	-2.88479536394898
RICTOR	-2.63245729218472
RIDA	-4.08026562733984
RIF1	-2.60097289568675
RILP	-2.77597433112937
RILPL1	-2.20139712432045
RILPL2	-2.93247376467715
RIMBP2	-2.93500315145365
RIMBP3C	-1.73239375982297
RIMKLB	-1.92941892571429
RIMS2	-1.77815125038364
RIMS3	-0.954242509439325
RIMS4	-1.17609125905568
RIN2	-2.99651167215418
RIN3	-2.39445168082622
RINT1	-2.67209785793572
RIOK1	-2.7419390777292
RIOK2	-2.43296929087441
RIOK3	-3.34183005692051
RIPK1	-2.67117284271508
RIPK2	-2.3384564936046
RIPK3	-2.63447727016073
RIPK4	-2.67669360962487
RIT1	-3.06032002868829
RITA1	-1.7481880270062
RLF	-2.66651798055488
RLIM	-2.95999483832842
RLTPR	-1.85125834871908
RMDN1	-3.03901732199741
RMDN2	-3.21298618473667
RMDN3	-3.28194193344082
RMI1	-2.21218760440396
RMI2	-2.61384182187607
RMND1	-2.82994669594164
RMND5A	-3.22089224921952
RN7SL1	-3.38578495884334
RNASE6	-2.34044411484012
RNASEH1	-2.89872518158949
RNASEH2B	-2.4345689040342
RNASEK	-3.10619089726342
RNASEL	-2.59879050676312
RNASET2	-3.12515582958053
RND2	-1.32221929473392
RND3	-2.24797326636181
RNF10	-3.76365257056453
RNF103	-3.38524868240322
RNF11	-2.83569057149243
RNF111	-2.72672720902657
RNF113A	-2.26481782300954
RNF114	-3.25743856685981
RNF115	-2.42488163663107
RNF121	-2.79726754083072
RNF122	-1.07918124604762
RNF123	-2.58433122436753
RNF126	-2.80277372529198
RNF128	-3.7880268840958
RNF13	-3.48939592172713
RNF130	-3.46864266839151
RNF138	-3.08564728829686
RNF139	-3.23879856271392
RNF14	-3.13513265137677
RNF141	-3.20817252666712
RNF144A	-2.83695673705955
RNF144B	-2.80685802951882
RNF145	-2.94250410616808
RNF146	-2.74429298312268
RNF149	-3.17955179116519
RNF150	-2.77451696572855
RNF151	-3.28981183911762
RNF152	-2.97081161087252
RNF165	-1.11394335230684
RNF166	-2.97818051693741
RNF168	-2.9237619608287
RNF169	-2.74036268949424
RNF17	-0.954242509439325
RNF170	-3.15806079393661
RNF180	-1.07918124604762
RNF185	-3.27760921430409
RNF186	-3.10174707394637
RNF19A	-2.93951925261862
RNF19AL	-2.34044411484012
RNF19B	-2.18184358794477
RNF2	-1.99122607569249
RNF20	-3.19479175772192
RNF207	-1.43136376415899
RNF208	-1.69897000433602
