"genes","logFC","logCPM","PValue","FDR"
"LOC112531786",8.394335496,-0.761635792,3.66977612998653e-14,5.91960776154466e-14
"NAPB",-5.203333096,6.735396529,3.71410465966063e-14,5.99049138654941e-14
"MIR1465",-4.228696082,0.015724692,3.71729462599856e-14,5.99501466856229e-14
"MELTF",2.207456149,6.161220562,3.80760840069652e-14,6.14003013904707e-14
"CYP2AB4",-8.912319915,-0.416796455,3.82953988330281e-14,6.17475582593931e-14
"LEKR1",5.074272309,2.04653596,3.86014125850497e-14,6.22345221044606e-14
"TSTD3",2.588931249,2.249067711,3.91554083690612e-14,6.3121148677058e-14
"RECK",2.886677826,4.853316688,3.93210899631258e-14,6.33816677647566e-14
"ITPR3",1.809625379,4.132270785,3.93848145294061e-14,6.34778053412381e-14
"LOC112531956",-5.013210803,0.695044997,3.95738764361638e-14,6.37759123828736e-14
"ATM",-1.588829854,5.577450592,4.04871243301462e-14,6.52409101900283e-14
"BZFP1",-2.583049044,2.662895536,4.07820815555187e-14,6.57093946936397e-14
"LPP",2.615402791,3.15676048,4.09211111657018e-14,6.5926572588755e-14
"GNA14",-7.93179301,-1.35767498,4.14589925660479e-14,6.67862151043246e-14
"ENDOD1",-3.273705359,3.016486441,4.23205097212163e-14,6.81669697705525e-14
"MIR6625",-2.894586137,0.709362828,4.23614059088492e-14,6.82257754409742e-14
"PRRG3",-2.135570665,3.006959023,4.24551863769531e-14,6.83697336538547e-14
"PDZD11",2.894927061,4.445462004,4.26897142221805e-14,6.87402978310973e-14
"ALAS1",3.05920142,5.600659088,4.30936693109239e-14,6.93835740096156e-14
"LOC107051614",8.209867348,-0.92179948,4.32481344113068e-14,6.96250636811079e-14
"LOC112533587",-3.54500816,2.751001352,4.32660710287875e-14,6.96467292440627e-14
"RAD51AP2",-8.130650345,-1.174360938,4.35536445631061e-14,7.01023882575612e-14
"LOC112531785",8.677632524,-0.485306941,4.3608256846395e-14,7.0183025663573e-14
"C6H10ORF90",2.884341595,4.460483853,4.37866508875615e-14,7.04628398325139e-14
"LOC107054512",-2.915591539,3.350980872,4.41460473607605e-14,7.10338406932766e-14
"LOC112530217",-2.195833312,4.222280482,4.43098696637668e-14,7.12900644874883e-14
"LOC424473",-5.411868882,2.545885887,4.48132183881551e-14,7.20924421617847e-14
"RPL32",2.165640173,7.995836078,4.52366728360596e-14,7.27661386780517e-14
"LOC112531987",-3.205608611,0.769062098,4.61146170734415e-14,7.41706966789424e-14
"LOC112532592",-3.311312648,0.14043352,4.65550683123791e-14,7.48713736950559e-14
"GABRA6",-8.108894078,-1.204003864,4.74951493689423e-14,7.63753436077614e-14
"CD164L2",-4.79894089,3.173168405,4.81589191866831e-14,7.74347216785153e-14
"LOC101749148",-5.723320842,3.048429142,4.85613963604438e-14,7.80737917085299e-14
"POLE",-3.013338975,3.945254592,4.85778418834648e-14,7.80921576850902e-14
"LOC101751275",-7.875338802,-1.416452476,4.92702828828018e-14,7.91971158597859e-14
"MIR6578",-1.585015888,4.519610551,4.95962523658284e-14,7.97128397197552e-14
"KIF20AL",-3.010758425,3.568364815,4.99713106648666e-14,8.03073460974242e-14
"CFAP100",-3.39356617,2.533170675,5.00610393301779e-14,8.04432325704523e-14
"EPB41",2.073967234,4.559231598,5.14268502288063e-14,8.26294194108223e-14
"ONECUT1",2.925006063,1.97722167,5.19545204968008e-14,8.3468622143326e-14
"KDM4B",2.572832929,3.916703455,5.44068161772819e-14,8.7399379293051e-14
"H2AFJ",-2.710904042,2.846771512,5.46424526241925e-14,8.77688398209062e-14
"LOC107051691",8.045872588,-1.052665405,5.49001980773502e-14,8.81737327104726e-14
"PRSS2",-9.0472854,-0.295444635,5.52923119130639e-14,8.87943251314824e-14
"LOC101747923",8.759728099,-0.429587842,5.58772752121374e-14,8.97244557567882e-14
"PPP4R1",-1.723172965,6.160477416,5.64409074056666e-14,9.06201456022835e-14
"ERCC5",2.110465997,3.623266495,5.6711766866899e-14,9.10456302684575e-14
"NEPRO",-1.763488337,4.983506513,5.77858845086925e-14,9.27604525766666e-14
"TRMT44",-1.763915057,3.719088036,5.7836753767315e-14,9.28325269489831e-14
"LOC107049644",-2.42092945,4.271191931,5.84837842527001e-14,9.38613732200936e-14
"LOC107049671",-2.101767004,2.709765493,5.87235292593252e-14,9.42364169228593e-14
"ZMYM2",1.787684609,3.809191475,5.87385373091316e-14,9.42507744460836e-14
"SDK1",-2.572940648,2.652135019,5.93698505631955e-14,9.52539389452838e-14
"IL12RB1",-4.348477013,4.144072664,5.95316772162093e-14,9.55037223472666e-14
"SERPINB10B",-3.269189542,2.300036365,6.23613224546904e-14,1.00032861994062e-13
"LOC107050919",-2.552571761,2.126476918,6.27643950211401e-14,1.00669039977177e-13
"RDH12",2.232396801,4.065501812,6.34296576157078e-14,1.01725575074696e-13
"LOC107054710",-6.441351469,3.265528299,6.34591734029564e-14,1.01762415841598e-13
"LOC420368",3.042895746,1.337470121,6.48275189422162e-14,1.039459599455e-13
"MBOAT1",8.542593592,-0.608007185,6.50795520583764e-14,1.04339316889138e-13
"LOC112531491",9.936439959,0.652824874,6.6186838045013e-14,1.06103642432985e-13
"PRR7",-2.471761408,2.451224591,6.63070611572193e-14,1.062854139774e-13
"PRTFDC1",-2.697473952,5.10890178,6.68877150708443e-14,1.07205109188995e-13
"PUF60",2.853977617,4.864097985,6.73597700901189e-14,1.07950574554401e-13
"CCDC110",4.167841253,-0.067602341,6.7602028578734e-14,1.08327652967778e-13
"LOC107050915",8.24739757,-0.889662537,6.76893200730828e-14,1.08456355191802e-13
"KAT5",3.07454952,3.818703271,6.99905870996722e-14,1.12132045064898e-13
"LOC112532562",-3.387180737,0.927927781,7.07814978231943e-14,1.13387482347859e-13
"RNF14",1.665226045,5.237693638,7.07964307939105e-14,1.13399721759921e-13
"LOC101750351",3.233433993,1.280452248,7.206225162495e-14,1.15415389099596e-13
"RNF24",4.295123196,1.078872726,7.22190279725871e-14,1.15654571058057e-13
"LOC107051977",-8.505886999,-0.83392407,7.24829927668507e-14,1.16065342140308e-13
"PLXNB1",2.048808853,5.135905493,7.2631279248758e-14,1.16290814695036e-13
"GALNT6",8.30569062,-0.817360937,7.29491704557802e-14,1.16787769029896e-13
"ADGRF4",-2.892683227,2.679488553,7.52801441316607e-14,1.20507127985106e-13
"SCNN1B",-8.128911399,6.120590309,7.55172813055336e-14,1.2087428968616e-13
"LOC107051704",8.058039033,-1.04113172,7.63559853925543e-14,1.22204155295823e-13
"ASL1",8.082779443,-1.015753723,7.66093870379878e-14,1.2259709462187e-13
"BDH2",2.009278651,6.009585602,7.81514505655057e-14,1.250519712177e-13
"LOC101751437",-5.161974493,1.686978657,7.87699285239133e-14,1.26028643743888e-13
"ZNHIT6",-1.999758181,3.905666414,7.95757713018238e-14,1.27304860467424e-13
"LOC112533159",-2.694720083,3.118592835,8.16886321984479e-14,1.30671559580893e-13
"TSR1",1.661712244,4.94580282,8.26481769016722e-14,1.32192877064493e-13
"LOC101751352",-2.120620984,3.550197929,8.27948790222996e-14,1.32413901964081e-13
"ZFAND4",3.89614306,2.394748868,8.34877993060183e-14,1.33508358618736e-13
"MTCH2",1.969956669,5.927317693,8.42845639598052e-14,1.34768634403596e-13
"MAFB",5.251263845,2.71061607,8.48655171120372e-14,1.35683610023872e-13
"CRIP1",-2.427477315,5.721734028,8.55867421344174e-14,1.36822642149706e-13
"LOC112533577",8.214226133,-0.919436001,8.61235772722381e-14,1.37666696811606e-13
"LY96",9.428792638,0.204831985,8.71932725334262e-14,1.39362255925046e-13
"PER3",-1.924159411,5.121512508,8.7205294622483e-14,1.3936714608218e-13
"BCL11B",8.304423317,-0.834990226,8.76508482357446e-14,1.40064812461805e-13
"LOC107049124",-4.428457107,2.51053231,8.76949271011225e-14,1.40120850433873e-13
"USP38",1.682619025,5.034868835,8.80556764995679e-14,1.4068280792852e-13
"CYFIP1",1.503914024,4.78494678,8.80664058491233e-14,1.40685495269557e-13
"RAD9A",-2.180684392,4.292479548,8.86145337069829e-14,1.41546584400984e-13
"EPHA7",-6.758513017,1.593429706,8.87267631857241e-14,1.41711294940223e-13
"MIR99A.1",-8.639520216,-0.678323773,8.87567505570747e-14,1.41744630909162e-13
"MIR32",-4.293430331,-0.404734592,9.01228359485112e-14,1.4391149096317e-13
"MYH15",3.965621289,1.785710291,9.20715352910177e-14,1.47008150095012e-13
"FFAR3L1",-8.14234881,-1.183568936,9.26152086632003e-14,1.47861036418148e-13
"NICN1",2.586156699,2.451739515,9.40675644536721e-14,1.50164318576594e-13
"BAHD1",2.263062283,2.815592396,9.59638626223518e-14,1.53175740482198e-13
"POP5",-2.18148178,5.072138692,9.82650635366143e-14,1.56832776146398e-13
"WNT11",4.532358944,1.72643397,9.83638901207666e-14,1.56974393614319e-13
"TENM1",-3.283635282,3.992764678,9.86582499615192e-14,1.57427992498884e-13
"METTL11B",4.973915757,0.328705682,9.88444931115885e-14,1.57708995268336e-13
"TRIM58",3.289440343,2.415766268,9.90325265418349e-14,1.57992796524626e-13
"HSPA5",3.529037734,9.587658039,1.02729855677082e-13,1.63874564605931e-13
"LOC107055284",-3.82267671,0.513640712,1.03671386566494e-13,1.6535953032198e-13
"TOMM40L",-2.001674275,7.735569963,1.04656610330457e-13,1.66899739463585e-13
"LOC107053226",-7.758168349,-1.519194757,1.04658479711216e-13,1.66899739463585e-13
"LOC107050871",2.518788401,3.713630098,1.06087052409935e-13,1.69160548090083e-13
"SLC25A47",-2.037891221,6.992005617,1.0672304965512e-13,1.7015722568821e-13
"WNT9A",7.969571278,-1.12457759,1.07512234520004e-13,1.71397913346941e-13
"LZTR1",-2.423893301,5.897048718,1.09416574353145e-13,1.74406731564739e-13
"MICA",11.38925149,2.065043516,1.09430757852977e-13,1.74406731564739e-13
"CHST3",8.200273352,-0.911515986,1.0943321414001e-13,1.74406731564739e-13
"MAP3K5",-2.061722535,6.606657141,1.09472479454451e-13,1.74451430161581e-13
"EXD3",-2.047334266,4.439941434,1.10507263377112e-13,1.76082379907173e-13
"TIE1",-2.132005257,4.035114557,1.11447442933658e-13,1.77562268198604e-13
"LOC101750579",-4.619828089,0.902678246,1.13317339682384e-13,1.80522961997856e-13
"LOC101747433",-8.302075901,-1.007871115,1.14581269931177e-13,1.82517798343557e-13
"LOC112532284",8.241785088,-0.89340848,1.15637227658637e-13,1.84180978192339e-13
"DUSP3",-2.315424036,6.133050963,1.16730045051755e-13,1.85902519516058e-13
"PLCB1",3.044827551,2.15950133,1.17020392016175e-13,1.86345836748748e-13
"TRA2B",1.713848119,5.26839735,1.18556121669102e-13,1.88772034810007e-13
"LOC107055064",-2.519398344,4.066186586,1.19620281372347e-13,1.90446951504044e-13
"LOC112530491",8.005621721,-1.086014282,1.19950872501638e-13,1.90953733353857e-13
"LOC107054133",8.54460115,-0.603183646,1.22024200115259e-13,1.94234446902679e-13
"GTF3C4",5.495397049,2.812919678,1.25059993170218e-13,1.99046355557512e-13
"LOC107053668",9.014734924,-0.203290634,1.256883568138e-13,2.00025990016844e-13
"TTLL7",-2.878063428,4.783359347,1.25925870186495e-13,2.00383471285305e-13
"DPY19L3",1.971491094,3.176874038,1.25951864456895e-13,2.00404327463902e-13
"WDR73",-2.689719571,3.467260397,1.26118136533855e-13,2.00648355136223e-13
"FAM65C",2.059918525,3.054042504,1.26447605724648e-13,2.0115194567962e-13
"MECR",-2.270485465,4.428862548,1.28489790161193e-13,2.04379729644696e-13
"LOC107051310",9.593922947,0.345459136,1.28703240426845e-13,2.04698311203585e-13
"LOC107053440",-3.732535868,-0.037327403,1.29427717272936e-13,2.05829515605866e-13
"LOC112532786",9.925286807,0.6688996,1.29452607655617e-13,2.05848046737381e-13
"RNF213",1.729106115,5.618459893,1.31120763718507e-13,2.08479332906215e-13
"WRAP73",-2.538157606,4.483676596,1.31160193222465e-13,2.08520703875813e-13
"PPIG",-1.543247037,6.631350413,1.33157649093003e-13,2.11674651747721e-13
"FNTB",-2.009123202,5.768820537,1.34800148932886e-13,2.14263755075782e-13
"PDCD10",3.47723772,3.733759605,1.38651595087754e-13,2.20363072732479e-13
"LOC107051196",-2.916662926,1.504491345,1.39312422502482e-13,2.21390717415799e-13
"LOC112532494",8.404146548,-0.750372347,1.39434935661859e-13,2.21562768193532e-13
"TRPC3",8.342333681,-0.806773454,1.39755928080124e-13,2.22050136062729e-13
"PIGY",-1.675922806,5.925925373,1.42348739044815e-13,2.26146597072627e-13
"LOC101751838",-7.940762281,-1.358575077,1.4240211438342e-13,2.26208282629705e-13
"KCNQ5",7.993171238,-1.108986411,1.4346239448072e-13,2.27869278261001e-13
"LOC428967",-8.466300753,-0.851523047,1.46153918636959e-13,2.32120665387061e-13
"KDM4C",3.649290802,3.032095603,1.48623241744816e-13,2.36018322011017e-13
"TRNAE-UUC_1",-8.170331269,-1.150284066,1.49274548437405e-13,2.37028410926341e-13
"MIR1638.1",-10.4909053,1.113509565,1.5044387537634e-13,2.38860757821328e-13
"TSPAN4",1.606657605,3.903676415,1.52650563000572e-13,2.42339586999376e-13
"LOC112532285",1.870212353,5.442160071,1.52787257579288e-13,2.42531834969163e-13
"E2F8",2.843370755,1.240460352,1.52934736378605e-13,2.4274116062951e-13
"ARL6",2.974213801,2.115342176,1.53415334745923e-13,2.43479123831303e-13
"MSH3",3.892418085,2.791934281,1.53563348197779e-13,2.43689158534082e-13
"ERR2984226.25701",8.151150172,-0.953958461,1.53991467817024e-13,2.443436045464e-13
"MLIP",-7.881859445,-1.412680206,1.54506385581573e-13,2.45135628588252e-13
"TRNAI-UAU_1",-8.301540687,-1.037783873,1.55018454288989e-13,2.4592297125013e-13
"ASAH2",-2.141422805,3.867869271,1.55114821083292e-13,2.46050746490379e-13
"BIN3",3.254145629,3.59416227,1.55693009854228e-13,2.46942707388131e-13
"XPR1",-1.871286223,8.055903712,1.5611435781447e-13,2.47585748497197e-13
"SEPHS1",-1.817695187,5.891686977,1.56584433737544e-13,2.48305929494067e-13
"RNF111",4.30307407,3.181277305,1.58278736257294e-13,2.50967099908323e-13
"LOC112533186",-5.869293378,2.700413573,1.58628917159943e-13,2.51496702878988e-13
"LOC107057413",5.189009233,0.322017297,1.59470800561736e-13,2.52805683426954e-13
"HELQ",-2.278147821,3.640905667,1.6079688087431e-13,2.54881905973039e-13
"LOC112533516",-3.386929218,0.703929423,1.61510876163609e-13,2.55987577652035e-13
"LOC107050350",-2.45382768,2.125909499,1.62525226706277e-13,2.5756902520206e-13
"WDR33",-1.593442223,6.870940898,1.64316690639256e-13,2.60381589670889e-13
"SCRIB",1.564689099,4.480884047,1.65582695488376e-13,2.62361006199739e-13
"FRY",4.371499141,3.074431587,1.66243248859119e-13,2.6338079671516e-13
"LOC112532383",-7.967721558,-1.330166946,1.67337607575426e-13,2.65087591462702e-13
"EXOC3",-1.746900675,5.852587808,1.68192670472026e-13,2.66414997029642e-13
"EDNRB",3.300431515,2.954250355,1.73258102753578e-13,2.74410623122646e-13
"LOC101749321",8.090787681,-1.024362418,1.74581563465182e-13,2.76478593734962e-13
"AUH",2.874808494,4.376475355,1.75607360356348e-13,2.78074791602975e-13
"CDKN2A",4.029547983,1.123254335,1.75811228513703e-13,2.78369270276762e-13
"RSRP1",2.178882713,6.841439697,1.77202247488814e-13,2.80543163149161e-13
"LOC101747883",-3.837934579,1.395461302,1.77255926287169e-13,2.80599577905475e-13
"SLC16A1",3.252889493,5.842783842,1.78821259109736e-13,2.83048715305007e-13
"LOC101750125",4.340955111,-0.408722046,1.80768921852284e-13,2.86102466646618e-13
"SOAT1",4.294243132,2.858270645,1.82110282878595e-13,2.88196102051919e-13
"S1PR2",-5.597086509,6.147950065,1.82945805149004e-13,2.89488884712222e-13
"CHMP3",1.581609549,5.264821628,1.83589407562129e-13,2.90477745990142e-13
"LOC112532294",-8.282774041,-1.029485221,1.87732577387815e-13,2.97002907557281e-13
"DOCK1",2.070836404,4.323772691,1.89624104123514e-13,2.99964884956321e-13
"KREMEN1",-3.017478341,2.105840082,1.91518296036756e-13,3.02930475370924e-13
"LOC107053180",-9.043200711,-0.295738351,1.91636968647216e-13,3.03087353790095e-13
"TRNAP-AGG_1",-8.452756458,-0.895233388,1.9257711454043e-13,3.0454328598634e-13
"LOC112532900",-8.275225597,-1.038004285,1.93211125527068e-13,3.05514846648964e-13
"APCDD1",-2.740704777,1.249779691,1.97378886697315e-13,3.12073379577351e-13
"LOC112530592",8.023650865,-1.083577305,1.98491409028267e-13,3.13800468726063e-13
"NTAN1",2.000309484,4.272472657,1.99584838819854e-13,3.15497025886828e-13
"ANO8",4.738810364,1.420227389,2.00157376395573e-13,3.16369912883834e-13
"POLD3",-2.070861266,5.114194158,2.01657360518959e-13,3.18708400860841e-13
"PGM3",1.789676577,4.102278738,2.01799185059176e-13,3.18900134925831e-13
"TGFB1",4.593758914,1.66203162,2.02590512512157e-13,3.20118125146229e-13
"LOC107050116",-7.859332858,-1.42567634,2.03607744919269e-13,3.21692789422336e-13
"LOC112532719",-9.331389446,-0.00103414,2.04876225864122e-13,3.23664056912232e-13
"MYOD1",-7.846632898,-1.433511425,2.06099485235379e-13,3.25563489984777e-13
"TRAM2",2.032356426,3.628277717,2.11358196420292e-13,3.33836460572426e-13
"RND2",7.841855196,-1.236433003,2.12871050538036e-13,3.36191837890154e-13
"HES1",-3.246253882,2.746291446,2.16811600659492e-13,3.42380460064496e-13
"SLC2A1",2.922902851,1.808983642,2.17935421484785e-13,3.44120207563811e-13
"MIR6710",-8.407377897,-0.905562672,2.19080906225656e-13,3.45893805646152e-13
"LOC107052786",8.090416726,-1.008431996,2.19811150709406e-13,3.4701151203363e-13
"ANGPTL1",-8.294581618,-1.042461508,2.2043565474366e-13,3.47962078089932e-13
"PUM2",1.554489988,5.264123724,2.20463807311653e-13,3.47971194041434e-13
"TXNDC16",3.251401332,2.602568785,2.27927645851933e-13,3.59715304272563e-13
"NCAPH",2.610309587,1.117639762,2.31061633654405e-13,3.64624355929165e-13
"LOC112532883",-3.914727677,1.271636916,2.32709127975585e-13,3.67186904111653e-13
"IGSF1L3",-4.058479333,5.679787467,2.35469108614637e-13,3.71504123270861e-13
"STAU1",2.145170694,5.083524344,2.36977196607855e-13,3.7384553183039e-13
"DCAKD",-2.064510489,2.915536341,2.38462132073427e-13,3.76149944587319e-13
"PAK2",2.550158332,5.103814483,2.39393843871834e-13,3.77581323887516e-13
"SLC16A4",8.164328811,-0.944083248,2.42297232555345e-13,3.82121903269332e-13
"TMTC4",2.167612081,4.471701022,2.44165659314311e-13,3.84993946828443e-13
"SELENOO",1.787753312,5.369637552,2.44167865184701e-13,3.84993946828443e-13
"MIR1742",-5.94164979,-0.902458945,2.44358723360556e-13,3.85255819553548e-13
"OR14J1L8",-8.460637864,-0.88139081,2.47775687609166e-13,3.90603400478764e-13
"CBLB",2.564744626,2.162164418,2.5009252020673e-13,3.94215781978171e-13
"ERR2984226.5494",-5.077582662,-1.23276488,2.51113563717525e-13,3.95785112082659e-13
"DNAH1",-2.796518306,0.748430881,2.51184740461919e-13,3.95857171803267e-13
"FNDC3B",2.150841085,4.528042735,2.55113841648953e-13,4.02008536445199e-13
"FLVCR1",3.468900861,3.189131854,2.58137511442269e-13,4.06732019751473e-13
"PRRC1",1.619115022,5.005732081,2.58247384432606e-13,4.06863913670417e-13
"MIR1619.1",-13.54293777,4.18543615,2.6030789574263e-13,4.10068663640755e-13
"LOC107050060",-5.83440451,1.402340787,2.62484936298642e-13,4.1345631679942e-13
"MID2",5.424458945,-0.757649762,2.65140797305283e-13,4.1759742713432e-13
"ITGA2",3.710264562,0.620010392,2.71407330085562e-13,4.27423939926118e-13
"ZPR1",1.88804032,5.121978882,2.72351359846369e-13,4.28867204618839e-13
